PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35830746","Identification and quantification of bioactive compounds suppressing SARS-CoV-2 signals in wastewater-based epidemiology surveillance","Bayati M, Hsieh HY, Hsu SY, Li C, Rogers E, Belenchia A, Zemmer SA, Blanc T, LePage C, Klutts J, Reynolds M, Semkiw E, Johnson HY, Foley T, Wieberg CG, Wenzel J, Lyddon T, LePique M, Rushford C, Salcedo B, Young K, Graham M, Suarez R, Ford A, Lei Z, Sumner L, Mooney BP, Wei X, Greenlief CM, Johnson MC, Lin CH.","Water Res. 2022 Aug 1;221:118824. doi: 10.1016/j.watres.2022.118824. Epub 2022 Jul 5.","Bayati M","Water Res","2022","2022/07/13","PMC9253601","","10.1016/j.watres.2022.118824"
"35812937","Multi-Omics Analysis Reveals a Regulatory Network of ZmCCT During Maize Resistance to Gibberella Stalk Rot at the Early Stage","Tang B, Zhang Z, Zhao X, Xu Y, Wang L, Chen XL, Wang W.","Front Plant Sci. 2022 Jun 23;13:917493. doi: 10.3389/fpls.2022.917493. eCollection 2022.","Tang B","Front Plant Sci","2022","2022/07/11","PMC9260664","","10.3389/fpls.2022.917493"
"35807707","Insights from a Multi-Omics Integration (MOI) Study in Oil Palm (Elaeis guineensis Jacq.) Response to Abiotic Stresses: Part One-Salinity","Bittencourt CB, Carvalho da Silva TL, Rodrigues Neto JC, Vieira LR, Leão AP, de Aquino Ribeiro JA, Abdelnur PV, de Sousa CAF, Souza MT Jr.","Plants (Basel). 2022 Jun 30;11(13):1755. doi: 10.3390/plants11131755.","Bittencourt CB","Plants (Basel)","2022","2022/07/09","PMC9269341","","10.3390/plants11131755"
"35804309","MetHoS: a platform for large-scale processing, storage and analysis of metabolomics data","Tzanakis K, Nattkemper TW, Niehaus K, Albaum SP.","BMC Bioinformatics. 2022 Jul 8;23(1):267. doi: 10.1186/s12859-022-04793-w.","Tzanakis K","BMC Bioinformatics","2022","2022/07/08","PMC9270834","","10.1186/s12859-022-04793-w"
"35800611","Generating Novel Aroma Phenotypes Using Commercial Wine Samples to Characterize an F1 Population","Awale M, Liu C, Kwasniewski MT.","Front Plant Sci. 2022 Jun 21;13:894492. doi: 10.3389/fpls.2022.894492. eCollection 2022.","Awale M","Front Plant Sci","2022","2022/07/08","PMC9253817","","10.3389/fpls.2022.894492"
"35741667","Selective Probiotic Treatment Positively Modulates the Microbiota-Gut-Brain Axis in the BTBR Mouse Model of Autism","Pochakom A, Mu C, Rho JM, Tompkins TA, Mayengbam S, Shearer J.","Brain Sci. 2022 Jun 14;12(6):781. doi: 10.3390/brainsci12060781.","Pochakom A","Brain Sci","2022","2022/06/24","PMC9220969","","10.3390/brainsci12060781"
"35730569","Targeted gut microbiota manipulation attenuates seizures in a model of infantile spasms syndrome","Mu C, Nikpoor N, Tompkins TA, Choudhary A, Wang M, Marks WN, Rho JM, Scantlebury MH, Shearer J.","JCI Insight. 2022 Jun 22;7(12):e158521. doi: 10.1172/jci.insight.158521.","Mu C","JCI Insight","2022","2022/06/22","PMC9309045","","10.1172/jci.insight.158521"
"35715522","Using MetaboAnalyst 5.0 for LC-HRMS spectra processing, multi-omics integration and covariate adjustment of global metabolomics data","Pang Z, Zhou G, Ewald J, Chang L, Hacariz O, Basu N, Xia J.","Nat Protoc. 2022 Aug;17(8):1735-1761. doi: 10.1038/s41596-022-00710-w. Epub 2022 Jun 17.","Pang Z","Nat Protoc","2022","2022/06/17","","","10.1038/s41596-022-00710-w"
"35713682","Plant Host Traits Mediated by Foliar Fungal Symbionts and Secondary Metabolites","Sandy M, Bui TI, Abá KS, Ruiz N, Paszalek J, Connor EW, Hawkes CV.","Microb Ecol. 2023 Jul;86(1):408-418. doi: 10.1007/s00248-022-02057-x. Epub 2022 Jun 17.","Sandy M","Microb Ecol","2023","2022/06/17","","","10.1007/s00248-022-02057-x"
"35710070","Larval Exposure to Parasitic Varroa destructor Mites Triggers Specific Immune Responses in Different Honey Bee Castes and Species","Fang Y, Wubie AJ, Feng M, Ma C, Baer B, Li J.","Mol Cell Proteomics. 2022 Aug;21(8):100257. doi: 10.1016/j.mcpro.2022.100257. Epub 2022 Jun 13.","Fang Y","Mol Cell Proteomics","2022","2022/06/16","PMC9418504","","10.1016/j.mcpro.2022.100257"
"35699774","PeakForest: a multi-platform digital infrastructure for interoperable metabolite spectral data and metadata management","Paulhe N, Canlet C, Damont A, Peyriga L, Durand S, Deborde C, Alves S, Bernillon S, Berton T, Bir R, Bouville A, Cahoreau E, Centeno D, Costantino R, Debrauwer L, Delabrière A, Duperier C, Emery S, Flandin A, Hohenester U, Jacob D, Joly C, Jousse C, Lagree M, Lamari N, Lefebvre M, Lopez-Piffet C, Lyan B, Maucourt M, Migne C, Olivier MF, Rathahao-Paris E, Petriacq P, Pinelli J, Roch L, Roger P, Roques S, Tabet JC, Tremblay-Franco M, Traïkia M, Warnet A, Zhendre V, Rolin D, Jourdan F, Thévenot E, Moing A, Jamin E, Fenaille F, Junot C, Pujos-Guillot E, Giacomoni F.","Metabolomics. 2022 Jun 14;18(6):40. doi: 10.1007/s11306-022-01899-3.","Paulhe N","Metabolomics","2022","2022/06/14","PMC9197906","","10.1007/s11306-022-01899-3"
"35684010","Addition of Prebiotics to the Ketogenic Diet Improves Metabolic Profile but Does Not Affect Seizures in a Rodent Model of Infantile Spasms Syndrome","Mu C, Pochakom A, Reimer RA, Choudhary A, Wang M, Rho JM, Scantlebury MH, Shearer J.","Nutrients. 2022 May 26;14(11):2210. doi: 10.3390/nu14112210.","Mu C","Nutrients","2022","2022/06/10","PMC9182787","","10.3390/nu14112210"
"35671103","Power of mzRAPP-Based Performance Assessments in MS1-Based Nontargeted Feature Detection","El Abiead Y, Milford M, Schoeny H, Rusz M, Salek RM, Koellensperger G.","Anal Chem. 2022 Jun 21;94(24):8588-8595. doi: 10.1021/acs.analchem.1c05270. Epub 2022 Jun 7.","El Abiead Y","Anal Chem","2022","2022/06/07","PMC9218958","","10.1021/acs.analchem.1c05270"
"35665181","Deep Untargeted Metabolomics Analysis to Further Characterize the Adaptation Response of Gliricidia sepium (Jacq.) Walp. to Very High Salinity Stress","Braga ÍO, Carvalho da Silva TL, Belo Silva VN, Rodrigues Neto JC, Ribeiro JAA, Abdelnur PV, de Sousa CAF, Souza MT Jr.","Front Plant Sci. 2022 May 19;13:869105. doi: 10.3389/fpls.2022.869105. eCollection 2022.","Braga ÍO","Front Plant Sci","2022","2022/06/06","PMC9161747","","10.3389/fpls.2022.869105"
"35622402","Unique neural coding of crucial versus irrelevant plant odors in a hawkmoth","Bisch-Knaden S, Rafter MA, Knaden M, Hansson BS.","Elife. 2022 May 27;11:e77429. doi: 10.7554/eLife.77429.","Bisch-Knaden S","Elife","2022","2022/05/27","PMC9142141","","10.7554/eLife.77429"
"35604083","PeakBot: machine-learning-based chromatographic peak picking","Bueschl C, Doppler M, Varga E, Seidl B, Flasch M, Warth B, Zanghellini J.","Bioinformatics. 2022 Jun 27;38(13):3422-3428. doi: 10.1093/bioinformatics/btac344.","Bueschl C","Bioinformatics","2022","2022/05/23","PMC9237678","","10.1093/bioinformatics/btac344"
"35566316","Untargeted Metabolomic Approach to Determine the Regulatory Pathways on Salicylic Acid-Mediated Stress Response in Aphanamixis polystachya Seedlings","Rakhesh KV, Ashalatha SN, Mahima K, Baskar V, Thiruvengadam M.","Molecules. 2022 May 6;27(9):2966. doi: 10.3390/molecules27092966.","Rakhesh KV","Molecules","2022","2022/05/14","PMC9102903","","10.3390/molecules27092966"
"35541428","Metabolic profile analysis of Zhi-zi-chi decoction in feces of normal and chronic unpredictable mild stress-induced depression rats based on UHPLC-ESI-Q-TOF-MS/MS and multiple analytical strategies","Luo K, Xing Y.","RSC Adv. 2019 Dec 5;9(68):40037-40050. doi: 10.1039/c9ra06486a. eCollection 2019 Dec 2.","Luo K","RSC Adv","2019","2022/05/11","PMC9076205","","10.1039/c9ra06486a"
"35510071","Omics Profiles of Non-transgenic Scion Grafted on Transgenic RdDM Rootstock","Kodama H, Umeyama Y, Miyahara T, Oguchi T, Tsujimoto T, Ozeki Y, Ogawa T, Yamaguchi Y, Ohta D.","Food Saf (Tokyo). 2022 Mar 4;10(1):13-31. doi: 10.14252/foodsafetyfscj.D-21-00012. eCollection 2022 Mar.","Kodama H","Food Saf (Tokyo)","2022","2022/05/05","PMC9008877","","10.14252/foodsafetyfscj.D-21-00012"
"35465454","Isolation and elucidation of two isoflavonoids from an American Indian plant, Amorpha canescens Pursh, using Magnetic Microbead Affinity Selection Screening (MagMASS) for estrogen receptor alpha ligands","Burton TCJ, Lankin DC, Nikolic D, Guo B, Ju J, Dietz BM, Che CT, Soejarto DD, van Breemen RB.","Phytochem Lett. 2021 Oct;45:110-116. doi: 10.1016/j.phytol.2021.07.018. Epub 2021 Aug 18.","Burton TCJ","Phytochem Lett","2021","2022/04/25","PMC9032482","NIHMS1745652","10.1016/j.phytol.2021.07.018"
"35457790","Untargeted Metabolomics Profiling of Bioactive Compounds under Varying Digestate Storage Conditions: Assessment of Antioxidant and Antifungal Activity","Lu J, Muhmood A, Tsapekos P, Cui X, Guo Y, Zheng Y, Qiu Y, Wang P, Ren L.","Int J Environ Res Public Health. 2022 Apr 18;19(8):4923. doi: 10.3390/ijerph19084923.","Lu J","Int J Environ Res Public Health","2022","2022/04/23","PMC9027003","","10.3390/ijerph19084923"
"35415623","Tracking the development of the superficial scald disorder and effects of treatments with diphenylamine and 1-MCP using an untargeted metabolomic approach in apple fruit","Gong Y, Song J, Palmer LC, Vinqvist-Tymchuk M, Fillmore S, Toivonen P, Zhang Z.","Food Chem (Oxf). 2021 Apr 7;2:100022. doi: 10.1016/j.fochms.2021.100022. eCollection 2021 Jul 30.","Gong Y","Food Chem (Oxf)","2021","2022/04/13","PMC8991853","","10.1016/j.fochms.2021.100022"
"35409014","Cross-Omics Analysis of Fenugreek Supplementation Reveals Beneficial Effects Are Caused by Gut Microbiome Changes Not Mammalian Host Physiology","Jones KA, Richard AJ, Salbaum JM, Newman S, Carmouche R, Webb S, Bruce-Keller AJ, Stephens JM, Campagna SR.","Int J Mol Sci. 2022 Mar 26;23(7):3654. doi: 10.3390/ijms23073654.","Jones KA","Int J Mol Sci","2022","2022/04/12","PMC8998956","","10.3390/ijms23073654"
"35330244","Study of Dimorphism Transition Mechanism of Tremella fuciformis Based on Comparative Proteomics","Li Y, Tang H, Zhao W, Yang Y, Fan X, Zhan G, Li J, Sun S.","J Fungi (Basel). 2022 Feb 28;8(3):242. doi: 10.3390/jof8030242.","Li Y","J Fungi (Basel)","2022","2022/03/25","PMC8955754","","10.3390/jof8030242"
"35326111","Venetoclax-Resistant MV4-11 Leukemic Cells Activate PI3K/AKT Pathway for Metabolic Reprogramming and Redox Adaptation for Survival","Alkhatabi HA, Zohny SF, Shait Mohammed MR, Choudhry H, Rehan M, Ahmad A, Ahmed F, Khan MI.","Antioxidants (Basel). 2022 Feb 25;11(3):461. doi: 10.3390/antiox11030461.","Alkhatabi HA","Antioxidants (Basel)","2022","2022/03/25","PMC8944541","","10.3390/antiox11030461"
"35290545","Impact of phosphate concentration on the metabolome of biofilms of the marine bacterium Pseudoalteromonas lipolytica","Carriot N, Barry-Martinet R, Briand JF, Ortalo-Magné A, Culioli G.","Metabolomics. 2022 Mar 15;18(3):18. doi: 10.1007/s11306-022-01875-x.","Carriot N","Metabolomics","2022","2022/03/15","","","10.1007/s11306-022-01875-x"
"35285551","Correlations between metabolites in the synovial fluid and serum: A mouse injury study","Wallace CW, Hislop B, Hahn AK, Erdogan AE, Brahmachary PP, June RK.","J Orthop Res. 2022 Dec;40(12):2792-2802. doi: 10.1002/jor.25310. Epub 2022 Mar 14.","Wallace CW","J Orthop Res","2022","2022/03/14","PMC9470782","NIHMS1810218","10.1002/jor.25310"
"35285497","Multi-Omics Strategies for Investigating the Microbiome in Toxicology Research","Morgan EW, Perdew GH, Patterson AD.","Toxicol Sci. 2022 May 26;187(2):189-213. doi: 10.1093/toxsci/kfac029.","Morgan EW","Toxicol Sci","2022","2022/03/14","PMC9154275","","10.1093/toxsci/kfac029"
"35269790","Untargeted LC-MS/MS Metabolomics Study on the MCF-7 Cell Line in the Presence of Valproic Acid","Estrada-Pérez AR, Rosales-Hernández MC, García-Vázquez JB, Bakalara N, Fromager B, Correa-Basurto J.","Int J Mol Sci. 2022 Feb 28;23(5):2645. doi: 10.3390/ijms23052645.","Estrada-Pérez AR","Int J Mol Sci","2022","2022/03/10","PMC8910739","","10.3390/ijms23052645"
"35190800","Cloud-based archived metabolomics data: A resource for in-source fragmentation/annotation, meta-analysis and systems biology","Palermo A, Huan T, Rinehart D, Rinschen MM, Li S, O'Donnell VB, Fahy E, Xue J, Subramaniam S, Benton HP, Siuzdak G.","Anal Sci Adv. 2020 Jun;1(1):70-80. doi: 10.1002/ansa.202000042. Epub 2020 Jun 13.","Palermo A","Anal Sci Adv","2020","2022/02/22","PMC8858440","NIHMS1775007","10.1002/ansa.202000042"
"35148983","Probiotics counteract hepatic steatosis caused by ketogenic diet and upregulate AMPK signaling in a model of infantile epilepsy","Mu C, Nikpoor N, Tompkins TA, Rho JM, Scantlebury MH, Shearer J.","EBioMedicine. 2022 Feb;76:103838. doi: 10.1016/j.ebiom.2022.103838. Epub 2022 Feb 9.","Mu C","EBioMedicine","2022","2022/02/12","PMC8882998","","10.1016/j.ebiom.2022.103838"
"35145075","Comparative metabolomics with Metaboseek reveals functions of a conserved fat metabolism pathway in C. elegans","Helf MJ, Fox BW, Artyukhin AB, Zhang YK, Schroeder FC.","Nat Commun. 2022 Feb 10;13(1):782. doi: 10.1038/s41467-022-28391-9.","Helf MJ","Nat Commun","2022","2022/02/11","PMC8831614","","10.1038/s41467-022-28391-9"
"35129656","Targeting intestinal flora and its metabolism to explore the laxative effects of rhubarb","Yang L, Wan Y, Li W, Liu C, Li HF, Dong Z, Zhu K, Jiang S, Shang E, Qian D, Duan J.","Appl Microbiol Biotechnol. 2022 Feb;106(4):1615-1631. doi: 10.1007/s00253-022-11813-5. Epub 2022 Feb 7.","Yang L","Appl Microbiol Biotechnol","2022","2022/02/07","","","10.1007/s00253-022-11813-5"
"35090836","Seizure modulation by the gut microbiota and tryptophan-kynurenine metabolism in an animal model of infantile spasms","Mu C, Choudhary A, Mayengbam S, Barrett KT, Rho JM, Shearer J, Scantlebury MH.","EBioMedicine. 2022 Feb;76:103833. doi: 10.1016/j.ebiom.2022.103833. Epub 2022 Jan 25.","Mu C","EBioMedicine","2022","2022/01/29","PMC8883001","","10.1016/j.ebiom.2022.103833"
"35050142","Regional Brain Analysis of Modified Amino Acids and Dipeptides during the Sleep/Wake Cycle","Vallianatou T, Bèchet NB, Correia MSP, Lundgaard I, Globisch D.","Metabolites. 2021 Dec 27;12(1):21. doi: 10.3390/metabo12010021.","Vallianatou T","Metabolites","2021","2022/01/20","PMC8780251","","10.3390/metabo12010021"
"35007072","Cannabinoids Block Cellular Entry of SARS-CoV-2 and the Emerging Variants","van Breemen RB, Muchiri RN, Bates TA, Weinstein JB, Leier HC, Farley S, Tafesse FG.","J Nat Prod. 2022 Jan 28;85(1):176-184. doi: 10.1021/acs.jnatprod.1c00946. Epub 2022 Jan 10.","van Breemen RB","J Nat Prod","2022","2022/01/10","","","10.1021/acs.jnatprod.1c00946"
"34967044","Induced Hepatic Glutathione and Metabolomic Alterations Following Mixed Pesticide and Fertilizer Exposures in Juvenile Leopard Frogs (Lithobates sphenocephala)","Van Meter RJ, Glinski DA, Purucker ST, Henderson WM.","Environ Toxicol Chem. 2022 Jan;41(1):122-133. doi: 10.1002/etc.5245.","Van Meter RJ","Environ Toxicol Chem","2022","2021/12/30","PMC8935487","NIHMS1771513","10.1002/etc.5245"
"34966928","Multi-dimensional leaf phenotypes reflect root system genotype in grafted grapevine over the growing season","Harris ZN, Awale M, Bhakta N, Chitwood DH, Fennell A, Frawley E, Klein LL, Kovacs LG, Kwasniewski M, Londo JP, Ma Q, Migicovsky Z, Swift JF, Miller AJ.","Gigascience. 2021 Dec 29;10(12):giab087. doi: 10.1093/gigascience/giab087.","Harris ZN","Gigascience","2021","2021/12/30","PMC8716362","","10.1093/gigascience/giab087"
"34948275","The Nutritional Supplement L-Alpha Glycerylphosphorylcholine Promotes Atherosclerosis","Wang Z, Hazen J, Jia X, Org E, Zhao Y, Osborn LJ, Nimer N, Buffa J, Culley MK, Krajcik D, van den Born BH, Zwinderman K, Levison BS, Nieuwdorp M, Lusis AJ, DiDonato JA, Hazen SL.","Int J Mol Sci. 2021 Dec 15;22(24):13477. doi: 10.3390/ijms222413477.","Wang Z","Int J Mol Sci","2021","2021/12/24","PMC8708068","","10.3390/ijms222413477"
"34939787","Advances in Magnetic Microbead Affinity Selection Screening: Discovery of Natural Ligands to the SARS-CoV-2 Spike Protein","Muchiri RN, Kibitel J, Redick MA, van Breemen RB.","J Am Soc Mass Spectrom. 2022 Jan 5;33(1):181-188. doi: 10.1021/jasms.1c00318. Epub 2021 Dec 23.","Muchiri RN","J Am Soc Mass Spectrom","2022","2021/12/23","PMC9429804","NIHMS1830255","10.1021/jasms.1c00318"
"34916024","Drug discovery from natural products using affinity selection-mass spectrometry","Muchiri RN, van Breemen RB.","Drug Discov Today Technol. 2021 Dec;40:59-63. doi: 10.1016/j.ddtec.2021.10.005. Epub 2021 Oct 21.","Muchiri RN","Drug Discov Today Technol","2021","2021/12/17","PMC8688860","NIHMS1750716","10.1016/j.ddtec.2021.10.005"
"34885767","Hyphenated Mass Spectrometry versus Real-Time Mass Spectrometry Techniques for the Detection of Volatile Compounds from the Human Body","Gould O, Drabińska N, Ratcliffe N, de Lacy Costello B.","Molecules. 2021 Nov 26;26(23):7185. doi: 10.3390/molecules26237185.","Gould O","Molecules","2021","2021/12/10","PMC8659178","","10.3390/molecules26237185"
"34841446","Living with a giant, flowering parasite: metabolic differences between Tetrastigma loheri Gagnep. (Vitaceae) shoots uninfected and infected with Rafflesia (Rafflesiaceae) and potential applications for propagation","Molina J, Nikolic D, Jeevarathanam JR, Abzalimov R, Park EJ, Pedales R, Mojica EE, Tandang D, McLaughlin W, Wallick K, Adams J, Novy A, Pell SK, van Breemen RB, Pezzuto JM.","Planta. 2021 Nov 29;255(1):4. doi: 10.1007/s00425-021-03787-x.","Molina J","Planta","2021","2021/11/29","PMC8627921","","10.1007/s00425-021-03787-x"
"34834772","Plants Metabolome Study: Emerging Tools and Techniques","Patel MK, Pandey S, Kumar M, Haque MI, Pal S, Yadav NS.","Plants (Basel). 2021 Nov 8;10(11):2409. doi: 10.3390/plants10112409.","Patel MK","Plants (Basel)","2021","2021/11/27","PMC8621461","","10.3390/plants10112409"
"34821250","Advances in decomposing complex metabolite mixtures using substructure- and network-based computational metabolomics approaches","Beniddir MA, Kang KB, Genta-Jouve G, Huber F, Rogers S, van der Hooft JJJ.","Nat Prod Rep. 2021 Nov 17;38(11):1967-1993. doi: 10.1039/d1np00023c.","Beniddir MA","Nat Prod Rep","2021","2021/11/25","PMC8597898","","10.1039/d1np00023c"
"34771057","Sustainable Hues: Exploring the Molecular Palette of Biowaste Dyes through LC-MS Metabolomics","Molino RJEJ, Rellin KFB, Nellas RB, Junio HA.","Molecules. 2021 Nov 2;26(21):6645. doi: 10.3390/molecules26216645.","Molino RJEJ","Molecules","2021","2021/11/13","PMC8587104","","10.3390/molecules26216645"
"34769237","Effects of Acute 2,3,7,8-Tetrachlorodibenzo-p-Dioxin Exposure on the Circulating and Cecal Metabolome Profile","Dopkins N, Neameh WH, Hall A, Lai Y, Rutkovsky A, Gandy AO, Lu K, Nagarkatti PS, Nagarkatti M.","Int J Mol Sci. 2021 Oct 30;22(21):11801. doi: 10.3390/ijms222111801.","Dopkins N","Int J Mol Sci","2021","2021/11/13","PMC8583798","","10.3390/ijms222111801"
"34756024","Metabolite Identification Using Infrared Ion Spectroscopy─Novel Biomarkers for Pyridoxine-Dependent Epilepsy","van Outersterp RE, Engelke UFH, Merx J, Berden G, Paul M, Thomulka T, Berkessel A, Huigen MCDG, Kluijtmans LAJ, Mecinović J, Rutjes FPJT, van Karnebeek CDM, Wevers RA, Boltje TJ, Coene KLM, Martens J, Oomens J.","Anal Chem. 2021 Nov 23;93(46):15340-15348. doi: 10.1021/acs.analchem.1c02896. Epub 2021 Nov 10.","van Outersterp RE","Anal Chem","2021","2021/11/10","PMC8613736","","10.1021/acs.analchem.1c02896"
"34746766","Mining plant metabolomes: Methods, applications, and perspectives","Ma A, Qi X.","Plant Commun. 2021 Sep 4;2(5):100238. doi: 10.1016/j.xplc.2021.100238. eCollection 2021 Sep 13.","Ma A","Plant Commun","2021","2021/11/08","PMC8554038","","10.1016/j.xplc.2021.100238"
"34711973","Metabolite discovery through global annotation of untargeted metabolomics data","Chen L, Lu W, Wang L, Xing X, Chen Z, Teng X, Zeng X, Muscarella AD, Shen Y, Cowan A, McReynolds MR, Kennedy BJ, Lato AM, Campagna SR, Singh M, Rabinowitz JD.","Nat Methods. 2021 Nov;18(11):1377-1385. doi: 10.1038/s41592-021-01303-3. Epub 2021 Oct 28.","Chen L","Nat Methods","2021","2021/10/29","PMC8733904","NIHMS1741141","10.1038/s41592-021-01303-3"
"34694768","Design of Polymeric Thin Films to Direct Microbial Biofilm Growth, Virulence, and Metabolism","Franklin T, Wu Y, Lang J, Li S, Yang R.","Biomacromolecules. 2021 Dec 13;22(12):4933-4944. doi: 10.1021/acs.biomac.1c00731. Epub 2021 Oct 25.","Franklin T","Biomacromolecules","2021","2021/10/25","PMC9351385","NIHMS1826208","10.1021/acs.biomac.1c00731"
"34677407","Toxicometabolomics: Small Molecules to Answer Big Toxicological Questions","Araújo AM, Carvalho F, Guedes de Pinho P, Carvalho M.","Metabolites. 2021 Oct 9;11(10):692. doi: 10.3390/metabo11100692.","Araújo AM","Metabolites","2021","2021/10/22","PMC8539642","","10.3390/metabo11100692"
"34677375","Lipid Profiling in Cancer Diagnosis with Hand-Held Ambient Mass Spectrometry Probes: Addressing the Late-Stage Performance Concerns","Katz L, Tata A, Woolman M, Zarrine-Afsar A.","Metabolites. 2021 Sep 28;11(10):660. doi: 10.3390/metabo11100660.","Katz L","Metabolites","2021","2021/10/22","PMC8537725","","10.3390/metabo11100660"
"34667167","High-coverage metabolomics uncovers microbiota-driven biochemical landscape of interorgan transport and gut-brain communication in mice","Lai Y, Liu CW, Yang Y, Hsiao YC, Ru H, Lu K.","Nat Commun. 2021 Oct 19;12(1):6000. doi: 10.1038/s41467-021-26209-8.","Lai Y","Nat Commun","2021","2021/10/20","PMC8526691","","10.1038/s41467-021-26209-8"
"34658884","Resveratrol on the Metabolic Reprogramming in Liver: Implications for Advanced Atherosclerosis","Ma Y, Li D, Liu W, Liu X, Xu Y, Zhong X, Zhi F, Jia X, Jiang Y, Fan Y.","Front Pharmacol. 2021 Oct 1;12:747625. doi: 10.3389/fphar.2021.747625. eCollection 2021.","Ma Y","Front Pharmacol","2021","2021/10/18","PMC8517429","","10.3389/fphar.2021.747625"
"34641553","Workflow to Investigate Subtle Differences in Wine Volatile Metabolome Induced by Different Root Systems and Irrigation Regimes","Awale M, Liu C, Kwasniewski MT.","Molecules. 2021 Oct 3;26(19):6010. doi: 10.3390/molecules26196010.","Awale M","Molecules","2021","2021/10/13","PMC8512433","","10.3390/molecules26196010"
"34628633","Liquid Chromatography-Mass Spectrometry for Clinical Metabolomics: An Overview","Furlani IL, da Cruz Nunes E, Canuto GAB, Macedo AN, Oliveira RV.","Adv Exp Med Biol. 2021;1336:179-213. doi: 10.1007/978-3-030-77252-9_10.","Furlani IL","Adv Exp Med Biol","2021","2021/10/10","","","10.1007/978-3-030-77252-9_10"
"34612288","Advancements in capturing and mining mass spectrometry data are transforming natural products research","Jarmusch SA, van der Hooft JJJ, Dorrestein PC, Jarmusch AK.","Nat Prod Rep. 2021 Nov 17;38(11):2066-2082. doi: 10.1039/d1np00040c.","Jarmusch SA","Nat Prod Rep","2021","2021/10/06","PMC8667781","NIHMS1746663","10.1039/d1np00040c"
"34610557","Acropetal and basipetal cardenolide transport in Erysimum cheiranthoides (wormseed wallflower)","Alani ML, Younkin GC, Mirzaei M, Kumar P, Jander G.","Phytochemistry. 2021 Dec;192:112965. doi: 10.1016/j.phytochem.2021.112965. Epub 2021 Oct 2.","Alani ML","Phytochemistry","2021","2021/10/05","PMC8655687","NIHMS1745553","10.1016/j.phytochem.2021.112965"
"34599874","Identification of covalent inhibitors that disrupt M. tuberculosis growth by targeting multiple serine hydrolases involved in lipid metabolism","Babin BM, Keller LJ, Pinto Y, Li VL, Eneim AS, Vance SE, Terrell SM, Bhatt AS, Long JZ, Bogyo M.","Cell Chem Biol. 2022 May 19;29(5):897-909.e7. doi: 10.1016/j.chembiol.2021.08.013. Epub 2021 Oct 1.","Babin BM","Cell Chem Biol","2022","2021/10/02","PMC9252067","NIHMS1801071","10.1016/j.chembiol.2021.08.013"
"34582249","Metabolomics activity screening of T cell-induced colitis reveals anti-inflammatory metabolites","Montenegro-Burke JR, Kok BP, Guijas C, Domingo-Almenara X, Moon C, Galmozzi A, Kitamura S, Eckmann L, Saez E, Siuzdak GE, Wolan DW.","Sci Signal. 2021 Sep 28;14(702):eabf6584. doi: 10.1126/scisignal.abf6584. Epub 2021 Sep 28.","Montenegro-Burke JR","Sci Signal","2021","2021/09/28","PMC8757460","NIHMS1761566","10.1126/scisignal.abf6584"
"34552265","Mass spectrometry-based metabolomics in microbiome investigations","Bauermeister A, Mannochio-Russo H, Costa-Lotufo LV, Jarmusch AK, Dorrestein PC.","Nat Rev Microbiol. 2022 Mar;20(3):143-160. doi: 10.1038/s41579-021-00621-9. Epub 2021 Sep 22.","Bauermeister A","Nat Rev Microbiol","2022","2021/09/23","PMC9578303","NIHMS1824907","10.1038/s41579-021-00621-9"
"34548932","Combined exposure to polychlorinated biphenyls and high-fat diet modifies the global epitranscriptomic landscape in mouse liver","Klinge CM, Piell KM, Petri BJ, He L, Zhang X, Pan J, Rai SN, Andreeva K, Rouchka EC, Wahlang B, Beier JI, Cave MC.","Environ Epigenet. 2021 Sep 17;7(1):dvab008. doi: 10.1093/eep/dvab008. eCollection 2021.","Klinge CM","Environ Epigenet","2021","2021/09/22","PMC8448424","","10.1093/eep/dvab008"
"34521943","Metabolic effect of drought stress on the leaves of young oil palm (Elaeis guineensis) plants using UHPLC-MS and multivariate analysis","Neto JCR, Vieira LR, de Aquino Ribeiro JA, de Sousa CAF, Júnior MTS, Abdelnur PV.","Sci Rep. 2021 Sep 14;11(1):18271. doi: 10.1038/s41598-021-97835-x.","Neto JCR","Sci Rep","2021","2021/09/15","PMC8440612","","10.1038/s41598-021-97835-x"
"34460264","Combinatorial Assembly of Modular Glucosides via Carboxylesterases Regulates C. elegans Starvation Survival","Wrobel CJJ, Yu J, Rodrigues PR, Ludewig AH, Curtis BJ, Cohen SM, Fox BW, O'Donnell MP, Sternberg PW, Schroeder FC.","J Am Chem Soc. 2021 Sep 15;143(36):14676-14683. doi: 10.1021/jacs.1c05908. Epub 2021 Aug 30.","Wrobel CJJ","J Am Chem Soc","2021","2021/08/30","PMC8594405","NIHMS1752617","10.1021/jacs.1c05908"
"34436433","MStractor: R Workflow Package for Enhancing Metabolomics Data Pre-Processing and Visualization","Nicolotti L, Hack J, Herderich M, Lloyd N.","Metabolites. 2021 Jul 29;11(8):492. doi: 10.3390/metabo11080492.","Nicolotti L","Metabolites","2021","2021/08/26","PMC8398219","","10.3390/metabo11080492"
