PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33193585","A Machine Learning Method for Drug Combination Prediction","Li J, Tong XY, Zhu LD, Zhang HY.","Front Genet. 2020 Aug 25;11:1000. doi: 10.3389/fgene.2020.01000. eCollection 2020.","Li J","Front Genet","2020","2020/11/16","PMC7477631","","10.3389/fgene.2020.01000"
"33178322","A Study on the Mechanism of Milkvetch Root in the Treatment of Diabetic Nephropathy Based on Network Pharmacology","Piao C, Zhang Q, Jin D, Wang L, Tang C, Zhang N, Lian F, Tong X.","Evid Based Complement Alternat Med. 2020 Oct 31;2020:6754761. doi: 10.1155/2020/6754761. eCollection 2020.","Piao C","Evid Based Complement Alternat Med","2020","2020/11/12","PMC7648691","","10.1155/2020/6754761"
"33156843","A network medicine approach to investigation and population-based validation of disease manifestations and drug repurposing for COVID-19","Zhou Y, Hou Y, Shen J, Mehra R, Kallianpur A, Culver DA, Gack MU, Farha S, Zein J, Comhair S, Fiocchi C, Stappenbeck T, Chan T, Eng C, Jung JU, Jehi L, Erzurum S, Cheng F.","PLoS Biol. 2020 Nov 6;18(11):e3000970. doi: 10.1371/journal.pbio.3000970. eCollection 2020 Nov.","Zhou Y","PLoS Biol","2020","2020/11/06","PMC7728249","","10.1371/journal.pbio.3000970"
"33139970","Towards a foundational representation of potential drug-drug interaction knowledge","Brochhausen M, Schneider J, Malone D, Empey PE, Hogan WR, Boyce RD.","CEUR Workshop Proc. 2014 Oct;1309:16-31.","Brochhausen M","CEUR Workshop Proc","2014","2020/11/03","PMC7603806","NIHMS1609816",""
"33116763","Identifying the Mechanisms and Molecular Targets of Yizhiqingxin Formula on Alzheimer's Disease: Coupling Network Pharmacology with GEO Database","Zhang T, Pan L, Cao Y, Liu N, Wei W, Li H.","Pharmgenomics Pers Med. 2020 Oct 15;13:487-502. doi: 10.2147/PGPM.S269726. eCollection 2020.","Zhang T","Pharmgenomics Pers Med","2020","2020/10/29","PMC7571582","","10.2147/PGPM.S269726"
"33102688","In silico identification of drug candidates against COVID-19","Wu Y, Chang KY, Lou L, Edwards LG, Doma BK, Xie ZR.","Inform Med Unlocked. 2020;21:100461. doi: 10.1016/j.imu.2020.100461. Epub 2020 Oct 20.","Wu Y","Inform Med Unlocked","2020","2020/10/26","PMC7574721","","10.1016/j.imu.2020.100461"
"33075523","PIMD: An Integrative Approach for Drug Repositioning Using Multiple Characterization Fusion","He S, Wen Y, Yang X, Liu Z, Song X, Huang X, Bo X.","Genomics Proteomics Bioinformatics. 2020 Oct;18(5):565-581. doi: 10.1016/j.gpb.2018.10.012. Epub 2020 Oct 17.","He S","Genomics Proteomics Bioinformatics","2020","2020/10/19","PMC8377380","","10.1016/j.gpb.2018.10.012"
"33062633","Computational Approaches in Preclinical Studies on Drug Discovery and Development","Wu F, Zhou Y, Li L, Shen X, Chen G, Wang X, Liang X, Tan M, Huang Z.","Front Chem. 2020 Sep 11;8:726. doi: 10.3389/fchem.2020.00726. eCollection 2020.","Wu F","Front Chem","2020","2020/10/16","PMC7517894","","10.3389/fchem.2020.00726"
"32992839","Dynamics of a Protein Interaction Network Associated to the Aggregation of polyQ-Expanded Ataxin-1","Vagiona AC, Andrade-Navarro MA, Psomopoulos F, Petrakis S.","Genes (Basel). 2020 Sep 25;11(10):1129. doi: 10.3390/genes11101129.","Vagiona AC","Genes (Basel)","2020","2020/09/30","PMC7600199","","10.3390/genes11101129"
"32972364","DPDDI: a deep predictor for drug-drug interactions","Feng YH, Zhang SW, Shi JY.","BMC Bioinformatics. 2020 Sep 24;21(1):419. doi: 10.1186/s12859-020-03724-x.","Feng YH","BMC Bioinformatics","2020","2020/09/25","PMC7513481","","10.1186/s12859-020-03724-x"
"32916316","iGMDR: Integrated Pharmacogenetic Resource Guide to Cancer Therapy and Research","Chen X, Guo Y, Chen X.","Genomics Proteomics Bioinformatics. 2020 Apr;18(2):150-160. doi: 10.1016/j.gpb.2019.11.011. Epub 2020 Sep 8.","Chen X","Genomics Proteomics Bioinformatics","2020","2020/09/11","PMC7646137","","10.1016/j.gpb.2019.11.011"
"32908888","Ensemble Learning Prediction of Drug-Target Interactions Using GIST Descriptor Extracted from PSSM-Based Evolutionary Information","Zhan X, You Z, Yu C, Li L, Pan J.","Biomed Res Int. 2020 Aug 21;2020:4516250. doi: 10.1155/2020/4516250. eCollection 2020.","Zhan X","Biomed Res Int","2020","2020/09/10","PMC7463380","","10.1155/2020/4516250"
"32908565","Deciphering the Molecular Targets and Mechanisms of HGWD in the Treatment of Rheumatoid Arthritis via Network Pharmacology and Molecular Docking","Liu W, Fan Y, Tian C, Jin Y, Du S, Zeng P, Wang A.","Evid Based Complement Alternat Med. 2020 Aug 26;2020:7151634. doi: 10.1155/2020/7151634. eCollection 2020.","Liu W","Evid Based Complement Alternat Med","2020","2020/09/10","PMC7471805","","10.1155/2020/7151634"
"32867782","Genomic landscape of the immune microenvironments of brain metastases in breast cancer","Lu WC, Xie H, Yuan C, Li JJ, Li ZY, Wu AH.","J Transl Med. 2020 Aug 31;18(1):327. doi: 10.1186/s12967-020-02503-9.","Lu WC","J Transl Med","2020","2020/09/02","PMC7461335","","10.1186/s12967-020-02503-9"
"32849587","Systems Biology Approaches to Understanding the Human Immune System","Dhillon BK, Smith M, Baghela A, Lee AHY, Hancock REW.","Front Immunol. 2020 Jul 30;11:1683. doi: 10.3389/fimmu.2020.01683. eCollection 2020.","Dhillon BK","Front Immunol","2020","2020/08/28","PMC7406790","","10.3389/fimmu.2020.01683"
"32774415","Network Pharmacology Analysis and Experiments Validation of the Inhibitory Effect of JianPi Fu Recipe on Colorectal Cancer LoVo Cells Metastasis and Growth","Lu X, Wu X, Jing L, Tao L, Zhang Y, Huang R, Zhang G, Ren J.","Evid Based Complement Alternat Med. 2020 Jul 25;2020:4517483. doi: 10.1155/2020/4517483. eCollection 2020.","Lu X","Evid Based Complement Alternat Med","2020","2020/08/11","PMC7399765","","10.1155/2020/4517483"
"32761612","Pancreatic enzyme replacement therapy for people with cystic fibrosis","Somaraju URR, Solis-Moya A.","Cochrane Database Syst Rev. 2020 Aug 5;8(8):CD008227. doi: 10.1002/14651858.CD008227.pub4.","Somaraju URR","Cochrane Database Syst Rev","2020","2020/08/08","PMC8094413","","10.1002/14651858.CD008227.pub4"
"32733542","Integrative Bioinformatics Approaches to Screen Potential Prognostic Immune-Related Genes and Drugs in the Cervical Cancer Microenvironment","Zhao Z, Li J, Li H, Yuan Wu NY, Ou-Yang P, Liu S, Cai J, Wang J.","Front Genet. 2020 Jul 7;11:727. doi: 10.3389/fgene.2020.00727. eCollection 2020.","Zhao Z","Front Genet","2020","2020/08/01","PMC7359727","","10.3389/fgene.2020.00727"
"32676577","A Network Medicine Approach to Investigation and Population-based Validation of Disease Manifestations and Drug Repurposing for COVID-19","Zhou Y, Hou Y, Shen J, Kallianpur A, Zein J, Culver DA, Farha S, Comhair S, Fiocchi C, Gack MU, Mehra R, Stappenbeck T, Chan T, Eng C, Jung JU, Jehi L, Erzurum S, Cheng F.","ChemRxiv. 2020 Jul 2. doi: 10.26434/chemrxiv.12579137. Preprint.","Zhou Y","ChemRxiv","2020","2020/07/18","PMC7350981","","10.26434/chemrxiv.12579137"
"32668257","Small Molecule Enhancers of Endosome-to-Cytosol Import Augment Anti-tumor Immunity","Kozik P, Gros M, Itzhak DN, Joannas L, Heurtebise-Chrétien S, Krawczyk PA, Rodríguez-Silvestre P, Alloatti A, Magalhaes JG, Del Nery E, Borner GHH, Amigorena S.","Cell Rep. 2020 Jul 14;32(2):107905. doi: 10.1016/j.celrep.2020.107905.","Kozik P","Cell Rep","2020","2020/07/16","PMC7370168","","10.1016/j.celrep.2020.107905"
"32652079","Virtual Screening of Human Class-A GPCRs Using Ligand Profiles Built on Multiple Ligand-Receptor Interactions","Chan WKB, Zhang Y.","J Mol Biol. 2020 Aug 7;432(17):4872-4890. doi: 10.1016/j.jmb.2020.07.003. Epub 2020 Jul 9.","Chan WKB","J Mol Biol","2020","2020/07/12","PMC7415681","NIHMS1611586","10.1016/j.jmb.2020.07.003"
"32601162","Computational Chemogenomics Drug Repositioning Strategy Enables the Discovery of Epirubicin as a New Repurposed Hit for Plasmodium falciparum and P. vivax","Ferreira LT, Rodrigues J, Cassiano GC, Tavella TA, Tomaz KCP, Baia-da-Silva DC, Souza MF, Lima MNDN, Mottin M, Almeida LD, Calit J, Puça MCSB, Melo GC, Bargieri DY, Lopes SCP, Lacerda MVG, Bilsland E, Sunnerhagen P, Neves BJ, Andrade CH, Cravo PVL, Costa FTM.","Antimicrob Agents Chemother. 2020 Aug 20;64(9):e02041-19. doi: 10.1128/AAC.02041-19. Print 2020 Aug 20.","Ferreira LT","Antimicrob Agents Chemother","2020","2020/07/01","PMC7449180","","10.1128/AAC.02041-19"
"32591513","Building a PubMed knowledge graph","Xu J, Kim S, Song M, Jeong M, Kim D, Kang J, Rousseau JF, Li X, Xu W, Torvik VI, Bu Y, Chen C, Ebeid IA, Li D, Ding Y.","Sci Data. 2020 Jun 26;7(1):205. doi: 10.1038/s41597-020-0543-2.","Xu J","Sci Data","2020","2020/06/28","PMC7320186","","10.1038/s41597-020-0543-2"
"32565880","CUL1-Mediated Organelle Fission Pathway Inhibits the Development of Chronic Obstructive Pulmonary Disease","Li R, Xu F, Wu X, Ji S, Xia R.","Comput Math Methods Med. 2020 May 26;2020:5390107. doi: 10.1155/2020/5390107. eCollection 2020.","Li R","Comput Math Methods Med","2020","2020/06/23","PMC7271281","","10.1155/2020/5390107"
"32543789","A Physiologically-Based Quantitative Systems Pharmacology Model of the Incretin Hormones GLP-1 and GIP and the DPP4 Inhibitor Sitagliptin","Balazki P, Schaller S, Eissing T, Lehr T.","CPT Pharmacometrics Syst Pharmacol. 2020 Jun;9(6):353-362. doi: 10.1002/psp4.12520. Epub 2020 Jun 16.","Balazki P","CPT Pharmacometrics Syst Pharmacol","2020","2020/06/17","PMC7306617","","10.1002/psp4.12520"
"32543442","Understanding Drug Repurposing From the Perspective of Biomedical Entities and Their Evolution: Bibliographic Research Using Aspirin","Li X, Rousseau JF, Ding Y, Song M, Lu W.","JMIR Med Inform. 2020 Jun 16;8(6):e16739. doi: 10.2196/16739.","Li X","JMIR Med Inform","2020","2020/06/17","PMC7327595","","10.2196/16739"
"32510523","Fast Identification of Possible Drug Treatment of Coronavirus Disease -19 (COVID-19) Through Computational Drug Repurposing Study","Wang J.","ChemRxiv. 2020 Feb 21. doi: 10.26434/chemrxiv.11875446. Preprint.","Wang J","ChemRxiv","2020","2020/06/09","PMC7263765","","10.26434/chemrxiv.11875446"
"32493296","Network pharmacology to dissect the mechanisms of Yinlai Decoction for pneumonia","Xu J, Bai C, Huang L, Liu T, Wan Y, Zheng Z, Ma X, Gao F, Yu H, Gu X.","BMC Complement Med Ther. 2020 Jun 3;20(1):168. doi: 10.1186/s12906-020-02954-z.","Xu J","BMC Complement Med Ther","2020","2020/06/05","PMC7267769","","10.1186/s12906-020-02954-z"
"32469325","Document-Level Biomedical Relation Extraction Leveraging Pretrained Self-Attention Structure and Entity Replacement: Algorithm and Pretreatment Method Validation Study","Liu X, Fan J, Dong S.","JMIR Med Inform. 2020 May 29;8(5):e17644. doi: 10.2196/17644.","Liu X","JMIR Med Inform","2020","2020/05/30","PMC7314385","","10.2196/17644"
"32461749","Ceftaroline Cerebrospinal Fluid Penetration in the Treatment of a Ventriculopleural Shunt Infection: A Case Report","Cies JJ, Moore WS 2nd, Enache A, Chopra A.","J Pediatr Pharmacol Ther. 2020;25(4):336-339. doi: 10.5863/1551-6776-25.4.336.","Cies JJ","J Pediatr Pharmacol Ther","2020","2020/05/29","PMC7243901","","10.5863/1551-6776-25.4.336"
"32452701","An up-to-date overview of computational polypharmacology in modern drug discovery","Chaudhari R, Fong LW, Tan Z, Huang B, Zhang S.","Expert Opin Drug Discov. 2020 Sep;15(9):1025-1044. doi: 10.1080/17460441.2020.1767063. Epub 2020 May 26.","Chaudhari R","Expert Opin Drug Discov","2020","2020/05/27","PMC7415563","NIHMS1596728","10.1080/17460441.2020.1767063"
"32423178","Methods to Enhance the Metabolic Stability of Peptide-Based PET Radiopharmaceuticals","Evans BJ, King AT, Katsifis A, Matesic L, Jamie JF.","Molecules. 2020 May 14;25(10):2314. doi: 10.3390/molecules25102314.","Evans BJ","Molecules","2020","2020/05/20","PMC7287708","","10.3390/molecules25102314"
"32415493","Data science-driven analyses of drugs inducing hypertension as an adverse effect","Sharma R.","Mol Divers. 2021 May;25(2):801-810. doi: 10.1007/s11030-020-10059-5. Epub 2020 May 15.","Sharma R","Mol Divers","2021","2020/05/17","","","10.1007/s11030-020-10059-5"
"32391377","Intrinsic Genetic and Transcriptomic Patterns Reflect Tumor Immune Subtypes Facilitating Exploring Possible Combinatory Therapy","Xu Y, Li D, Liu Z, Gibbs DL, Xie L, Qin G.","Front Mol Biosci. 2020 Apr 23;7:53. doi: 10.3389/fmolb.2020.00053. eCollection 2020.","Xu Y","Front Mol Biosci","2020","2020/05/12","PMC7191006","","10.3389/fmolb.2020.00053"
"32373595","Predicting Drug-Disease Associations via Multi-Task Learning Based on Collective Matrix Factorization","Huang F, Qiu Y, Li Q, Liu S, Ni F.","Front Bioeng Biotechnol. 2020 Apr 9;8:218. doi: 10.3389/fbioe.2020.00218. eCollection 2020.","Huang F","Front Bioeng Biotechnol","2020","2020/05/07","PMC7179666","","10.3389/fbioe.2020.00218"
"32371905","Comprehensive germline genomic profiles of children, adolescents and young adults with solid tumors","Akhavanfard S, Padmanabhan R, Yehia L, Cheng F, Eng C.","Nat Commun. 2020 May 5;11(1):2206. doi: 10.1038/s41467-020-16067-1.","Akhavanfard S","Nat Commun","2020","2020/05/07","PMC7200683","","10.1038/s41467-020-16067-1"
"32369553","Towards the routine use of in silico screenings for drug discovery using metabolic modelling","Bintener T, Pacheco MP, Sauter T.","Biochem Soc Trans. 2020 Jun 30;48(3):955-969. doi: 10.1042/BST20190867.","Bintener T","Biochem Soc Trans","2020","2020/05/06","PMC7329353","","10.1042/BST20190867"
"32363153","Identification and ranking of important bio-elements in drug-drug interaction by Market Basket Analysis","Ferdousi R, Jamali AA, Safdari R.","Bioimpacts. 2020;10(2):97-104. doi: 10.34172/bi.2020.12. Epub 2019 Nov 2.","Ferdousi R","Bioimpacts","2020","2020/05/05","PMC7186546","","10.34172/bi.2020.12"
"32351611","A Modified Skip-Gram Algorithm for Extracting Drug-Drug Interactions from AERS Reports","Wang L, Pan W, Wang Q, Bai H, Liu W, Jiang L, Zhang Y.","Comput Math Methods Med. 2020 Apr 13;2020:1747413. doi: 10.1155/2020/1747413. eCollection 2020.","Wang L","Comput Math Methods Med","2020","2020/05/01","PMC7174925","","10.1155/2020/1747413"
"32349395","Gene-Wise Burden of Coding Variants Correlates to Noncoding Pharmacogenetic Risk Variants","Park J, Lee SY, Baik SY, Park CH, Yoon JH, Ryu BY, Kim JH.","Int J Mol Sci. 2020 Apr 27;21(9):3091. doi: 10.3390/ijms21093091.","Park J","Int J Mol Sci","2020","2020/05/01","PMC7247590","","10.3390/ijms21093091"
"32315171","Fast Identification of Possible Drug Treatment of Coronavirus Disease-19 (COVID-19) through Computational Drug Repurposing Study","Wang J.","J Chem Inf Model. 2020 Jun 22;60(6):3277-3286. doi: 10.1021/acs.jcim.0c00179. Epub 2020 May 4.","Wang J","J Chem Inf Model","2020","2020/04/22","PMC7197972","NIHMS1922371","10.1021/acs.jcim.0c00179"
"32309593","Drug repositioning: computational approaches and research examples classified according to the evidence level","Vogrinc D, Kunej T.","Discoveries (Craiova). 2017 Jun 30;5(2):e75. doi: 10.15190/d.2017.5.","Vogrinc D","Discoveries (Craiova)","2017","2020/04/21","PMC6941545","","10.15190/d.2017.5"
"32258003","Identifying Small Molecule-miRNA Associations Based on Credible Negative Sample Selection and Random Walk","Liu F, Peng L, Tian G, Yang J, Chen H, Hu Q, Liu X, Zhou L.","Front Bioeng Biotechnol. 2020 Mar 17;8:131. doi: 10.3389/fbioe.2020.00131. eCollection 2020.","Liu F","Front Bioeng Biotechnol","2020","2020/04/08","PMC7090022","","10.3389/fbioe.2020.00131"
"32257323","Cell death and survival due to cytotoxic exposure modelled as a two-state Ising system","Arbabi Moghadam S, Rezania V, Tuszynski JA.","R Soc Open Sci. 2020 Feb 12;7(2):191578. doi: 10.1098/rsos.191578. eCollection 2020 Feb.","Arbabi Moghadam S","R Soc Open Sci","2020","2020/04/08","PMC7062046","","10.1098/rsos.191578"
"32252745","Constructing fine-grained entity recognition corpora based on clinical records of traditional Chinese medicine","Zhang T, Wang Y, Wang X, Yang Y, Ye Y.","BMC Med Inform Decis Mak. 2020 Apr 6;20(1):64. doi: 10.1186/s12911-020-1079-2.","Zhang T","BMC Med Inform Decis Mak","2020","2020/04/08","PMC7132896","","10.1186/s12911-020-1079-2"
"32194980","Network-based drug repurposing for novel coronavirus 2019-nCoV/SARS-CoV-2","Zhou Y, Hou Y, Shen J, Huang Y, Martin W, Cheng F.","Cell Discov. 2020 Mar 16;6:14. doi: 10.1038/s41421-020-0153-3. eCollection 2020.","Zhou Y","Cell Discov","2020","2020/03/21","PMC7073332","","10.1038/s41421-020-0153-3"
"32176725","Identification of amitriptyline HCl, flavin adenine dinucleotide, azacitidine and calcitriol as repurposing drugs for influenza A H5N1 virus-induced lung injury","Huang F, Zhang C, Liu Q, Zhao Y, Zhang Y, Qin Y, Li X, Li C, Zhou C, Jin N, Jiang C.","PLoS Pathog. 2020 Mar 16;16(3):e1008341. doi: 10.1371/journal.ppat.1008341. eCollection 2020 Mar.","Huang F","PLoS Pathog","2020","2020/03/17","PMC7075543","","10.1371/journal.ppat.1008341"
"32171238","Machine learning prediction of oncology drug targets based on protein and network properties","Dezső Z, Ceccarelli M.","BMC Bioinformatics. 2020 Mar 14;21(1):104. doi: 10.1186/s12859-020-3442-9.","Dezső Z","BMC Bioinformatics","2020","2020/03/16","PMC7071582","","10.1186/s12859-020-3442-9"
"32148891","Crystal structure analysis of ethyl 3-(4-chloro-phen-yl)-1,6-dimethyl-4-methyl-sulfanyl-1H-pyrazolo[3,4-b]pyridine-5-carboxyl-ate","Rao HSP, Gunasundari R, Muthukumaran J.","Acta Crystallogr E Crystallogr Commun. 2020 Feb 25;76(Pt 3):443-445. doi: 10.1107/S2056989020002479. eCollection 2020 Mar 1.","Rao HSP","Acta Crystallogr E Crystallogr Commun","2020","2020/03/10","PMC7057362","","10.1107/S2056989020002479"
"32131468","Identifying Novel ATX Inhibitors via Combinatory Virtual Screening Using Crystallography-Derived Pharmacophore Modelling, Docking Study, and QSAR Analysis","Ren JX, Zhang RT, Zhang H.","Molecules. 2020 Mar 2;25(5):1107. doi: 10.3390/molecules25051107.","Ren JX","Molecules","2020","2020/03/06","PMC7179221","","10.3390/molecules25051107"
"32117874","ChEMBL-Likeness Score and Database GDBChEMBL","Bühlmann S, Reymond JL.","Front Chem. 2020 Feb 4;8:46. doi: 10.3389/fchem.2020.00046. eCollection 2020.","Bühlmann S","Front Chem","2020","2020/03/03","PMC7010641","","10.3389/fchem.2020.00046"
"32115276","Dawn of a New RAMPage","Serafin DS, Harris NR, Nielsen NR, Mackie DI, Caron KM.","Trends Pharmacol Sci. 2020 Apr;41(4):249-265. doi: 10.1016/j.tips.2020.01.009. Epub 2020 Feb 27.","Serafin DS","Trends Pharmacol Sci","2020","2020/03/03","PMC7236817","NIHMS1569041","10.1016/j.tips.2020.01.009"
"32074351","Towards a Treatment for Gulf War Illness: A Consensus Docking Approach","Jaundoo R, Bohmann J, Gutierrez GE, Klimas N, Broderick G, Craddock TJA.","Mil Med. 2020 Jan 7;185(Suppl 1):554-561. doi: 10.1093/milmed/usz299.","Jaundoo R","Mil Med","2020","2020/02/20","PMC7029833","","10.1093/milmed/usz299"
"32047745","Predict New Therapeutic Drugs for Hepatocellular Carcinoma Based on Gene Mutation and Expression","Yu L, Xu F, Gao L.","Front Bioeng Biotechnol. 2020 Jan 28;8:8. doi: 10.3389/fbioe.2020.00008. eCollection 2020.","Yu L","Front Bioeng Biotechnol","2020","2020/02/13","PMC6997129","","10.3389/fbioe.2020.00008"
"32015480","Principle and design of pseudo-natural products","Karageorgis G, Foley DJ, Laraia L, Waldmann H.","Nat Chem. 2020 Mar;12(3):227-235. doi: 10.1038/s41557-019-0411-x. Epub 2020 Feb 3.","Karageorgis G","Nat Chem","2020","2020/02/05","","","10.1038/s41557-019-0411-x"
"32002781","Predicting octanol/water partition coefficients for the SAMPL6 challenge using the SM12, SM8, and SMD solvation models","Ouimet JA, Paluch AS.","J Comput Aided Mol Des. 2020 May;34(5):575-588. doi: 10.1007/s10822-020-00293-2. Epub 2020 Jan 30.","Ouimet JA","J Comput Aided Mol Des","2020","2020/02/01","","","10.1007/s10822-020-00293-2"
"31998687","SPVec: A Word2vec-Inspired Feature Representation Method for Drug-Target Interaction Prediction","Zhang YF, Wang X, Kaushik AC, Chu Y, Shan X, Zhao MZ, Xu Q, Wei DQ.","Front Chem. 2020 Jan 10;7:895. doi: 10.3389/fchem.2019.00895. eCollection 2019.","Zhang YF","Front Chem","2020","2020/01/31","PMC6967417","","10.3389/fchem.2019.00895"
"31988837","Exploring genetic targets of psoriasis using genome wide association studies (GWAS) for drug repurposing","Nanda H, Ponnusamy N, Odumpatta R, Jeyakanthan J, Mohanapriya A.","3 Biotech. 2020 Feb;10(2):43. doi: 10.1007/s13205-019-2038-4. Epub 2020 Jan 10.","Nanda H","3 Biotech","2020","2020/01/29","PMC6954159","","10.1007/s13205-019-2038-4"
"31984320","Patient similarity by joint matrix trifactorization to identify subgroups in acute myeloid leukemia","Vitali F, Marini S, Pala D, Demartini A, Montoli S, Zambelli A, Bellazzi R.","JAMIA Open. 2018 May 14;1(1):75-86. doi: 10.1093/jamiaopen/ooy008. eCollection 2018 Jul.","Vitali F","JAMIA Open","2018","2020/01/28","PMC6951984","","10.1093/jamiaopen/ooy008"
"31971579","Network-based prediction of drug-target interactions using an arbitrary-order proximity embedded deep forest","Zeng X, Zhu S, Hou Y, Zhang P, Li L, Li J, Huang LF, Lewis SJ, Nussinov R, Cheng F.","Bioinformatics. 2020 May 1;36(9):2805-2812. doi: 10.1093/bioinformatics/btaa010.","Zeng X","Bioinformatics","2020","2020/01/24","PMC7203727","","10.1093/bioinformatics/btaa010"
"31950972","Machine learning approaches and databases for prediction of drug-target interaction: a survey paper","Bagherian M, Sabeti E, Wang K, Sartor MA, Nikolovska-Coleska Z, Najarian K.","Brief Bioinform. 2021 Jan 18;22(1):247-269. doi: 10.1093/bib/bbz157.","Bagherian M","Brief Bioinform","2021","2020/01/18","PMC7820849","","10.1093/bib/bbz157"
"31948038","Repurposing Potential of Riluzole as an ITAF Inhibitor in mTOR Therapy Resistant Glioblastoma","Benavides-Serrato A, Saunders JT, Holmes B, Nishimura RN, Lichtenstein A, Gera J.","Int J Mol Sci. 2020 Jan 5;21(1):344. doi: 10.3390/ijms21010344.","Benavides-Serrato A","Int J Mol Sci","2020","2020/01/18","PMC6981868","","10.3390/ijms21010344"
"31941022","Development and Challenges of Antimicrobial Peptides for Therapeutic Applications","Chen CH, Lu TK.","Antibiotics (Basel). 2020 Jan 13;9(1):24. doi: 10.3390/antibiotics9010024.","Chen CH","Antibiotics (Basel)","2020","2020/01/17","PMC7168295","","10.3390/antibiotics9010024"
"31919110","Whole Genome Sequencing and Comparative Genomics of Two Nematicidal Bacillus Strains Reveals a Wide Range of Possible Virulence Factors","Susič N, Janežič S, Rupnik M, Stare BG.","G3 (Bethesda). 2020 Mar 5;10(3):881-890. doi: 10.1534/g3.119.400716.","Susič N","G3 (Bethesda)","2020","2020/01/11","PMC7056983","","10.1534/g3.119.400716"
"31896739","Over-expression of EGFR regulated by RARA contributes to 5-FU resistance in colon cancer","Gu XY, Jiang Y, Li MQ, Han P, Liu YL, Cui BB.","Aging (Albany NY). 2020 Jan 2;12(1):156-177. doi: 10.18632/aging.102607. Epub 2020 Jan 2.","Gu XY","Aging (Albany NY)","2020","2020/01/04","PMC6977699","","10.18632/aging.102607"
"31881829","Old drug repositioning and new drug discovery through similarity learning from drug-target joint feature spaces","Zheng Y, Peng H, Zhang X, Zhao Z, Gao X, Li J.","BMC Bioinformatics. 2019 Dec 27;20(Suppl 23):605. doi: 10.1186/s12859-019-3238-y.","Zheng Y","BMC Bioinformatics","2019","2019/12/29","PMC6933655","","10.1186/s12859-019-3238-y"
"31874609","DDIGIP: predicting drug-drug interactions based on Gaussian interaction profile kernels","Yan C, Duan G, Pan Y, Wu FX, Wang J.","BMC Bioinformatics. 2019 Dec 24;20(Suppl 15):538. doi: 10.1186/s12859-019-3093-x.","Yan C","BMC Bioinformatics","2019","2019/12/26","PMC6929542","","10.1186/s12859-019-3093-x"
"31852840","System level characterization of small molecule drugs and their affected long noncoding RNAs","Yang H, Jiang Y, Zhang Y, Xu Y, Zhang C, Han J, Su F, Liu X, Mi K, Liu B, Shang D.","Aging (Albany NY). 2019 Dec 18;11(24):12428-12451. doi: 10.18632/aging.102581. Epub 2019 Dec 18.","Yang H","Aging (Albany NY)","2019","2019/12/20","PMC6949102","","10.18632/aging.102581"
"31852427","Evaluation of knowledge graph embedding approaches for drug-drug interaction prediction in realistic settings","Celebi R, Uyar H, Yasar E, Gumus O, Dikenelli O, Dumontier M.","BMC Bioinformatics. 2019 Dec 18;20(1):726. doi: 10.1186/s12859-019-3284-5.","Celebi R","BMC Bioinformatics","2019","2019/12/20","PMC6921491","","10.1186/s12859-019-3284-5"
"31798704","Functional network analysis of gene-phenotype connectivity based on pioglitazone","Wang W, Zhang L, Wang X, Lin D, Pan Q, Guo L.","Exp Ther Med. 2019 Dec;18(6):4790-4798. doi: 10.3892/etm.2019.8162. Epub 2019 Nov 1.","Wang W","Exp Ther Med","2019","2019/12/05","PMC6880387","","10.3892/etm.2019.8162"
"31788566","Analysing non-synonymous mutations in XDR and MDR tuberculosis drugs","Surana P, Jainarayanan AK, Anand NM, Sharma M.","J Clin Tuberc Other Mycobact Dis. 2019 Sep 19;17:100124. doi: 10.1016/j.jctube.2019.100124. eCollection 2019 Dec.","Surana P","J Clin Tuberc Other Mycobact Dis","2019","2019/12/03","PMC6880092","","10.1016/j.jctube.2019.100124"
"31769998","Systematically Prioritizing Candidates in Genome-Based Drug Repurposing","Challa AP, Lavieri RR, Lewis JT, Zaleski NM, Shirey-Rice JK, Harris PA, Aronoff DM, Pulley JM.","Assay Drug Dev Technol. 2019 Nov/Dec;17(8):352-363. doi: 10.1089/adt.2019.950. Epub 2019 Nov 26.","Challa AP","Assay Drug Dev Technol","2019","2019/11/27","PMC6921094","","10.1089/adt.2019.950"
"31752564","Identifying novel sphingosine kinase 1 inhibitors as therapeutics against breast cancer","Khan FI, Lai D, Anwer R, Azim I, Khan MKA.","J Enzyme Inhib Med Chem. 2020 Dec;35(1):172-186. doi: 10.1080/14756366.2019.1692828.","Khan FI","J Enzyme Inhib Med Chem","2020","2019/11/23","PMC6882459","","10.1080/14756366.2019.1692828"
"31745082","A Bayesian machine learning approach for drug target identification using diverse data types","Madhukar NS, Khade PK, Huang L, Gayvert K, Galletti G, Stogniew M, Allen JE, Giannakakou P, Elemento O.","Nat Commun. 2019 Nov 19;10(1):5221. doi: 10.1038/s41467-019-12928-6.","Madhukar NS","Nat Commun","2019","2019/11/21","PMC6863850","","10.1038/s41467-019-12928-6"
"31737596","Fast Screening of Inhibitor Binding/Unbinding Using Novel Software Tool CaverDock","Pinto GP, Vavra O, Filipovic J, Stourac J, Bednar D, Damborsky J.","Front Chem. 2019 Oct 29;7:709. doi: 10.3389/fchem.2019.00709. eCollection 2019.","Pinto GP","Front Chem","2019","2019/11/19","PMC6828983","","10.3389/fchem.2019.00709"
