PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37468922","High-fat diet-disturbed gut microbiota-colonocyte interactions contribute to dysregulating peripheral tryptophan-kynurenine metabolism","Sun P, Wang M, Liu YX, Li L, Chai X, Zheng W, Chen S, Zhu X, Zhao S.","Microbiome. 2023 Jul 19;11(1):154. doi: 10.1186/s40168-023-01606-x.","Sun P","Microbiome","2023","2023/07/19","PMC10355067","","10.1186/s40168-023-01606-x"
"37467725","Plasma metabolic fingerprints for large-scale screening and personalized risk stratification of metabolic syndrome","Chen Y, Xu W, Zhang W, Tong R, Yuan A, Li Z, Jiang H, Hu L, Huang L, Xu Y, Zhang Z, Sun M, Yan X, Chen AF, Qian K, Pu J.","Cell Rep Med. 2023 Jul 18;4(7):101109. doi: 10.1016/j.xcrm.2023.101109.","Chen Y","Cell Rep Med","2023","2023/07/19","PMC10394172","","10.1016/j.xcrm.2023.101109"
"37446648","Comprehensive HRMS Chemical Characterization of Pomegranate-Based Antioxidant Drinks via a Newly Developed Suspect and Target Screening Workflow","Panara A, Gikas E, Tzavellas I, Thomaidis NS.","Molecules. 2023 Jun 25;28(13):4986. doi: 10.3390/molecules28134986.","Panara A","Molecules","2023","2023/07/14","PMC10343410","","10.3390/molecules28134986"
"37446577","Phenylketonuria (PKU) Urinary Metabolomic Phenotype Is Defined by Genotype and Metabolite Imbalance: Results in 51 Early Treated Patients Using Ex Vivo (1)H-NMR Analysis","Cannet C, Bayat A, Frauendienst-Egger G, Freisinger P, Spraul M, Himmelreich N, Kockaya M, Ahring K, Godejohann M, MacDonald A, Trefz F.","Molecules. 2023 Jun 22;28(13):4916. doi: 10.3390/molecules28134916.","Cannet C","Molecules","2023","2023/07/14","PMC10343293","","10.3390/molecules28134916"
"37446241","MetaSpot: A General Approach for Recognizing the Reactive Atoms Undergoing Metabolic Reactions Based on the MetaQSAR Database","Mazzolari A, Perazzoni P, Sabato E, Lunghini F, Beccari AR, Vistoli G, Pedretti A.","Int J Mol Sci. 2023 Jul 4;24(13):11064. doi: 10.3390/ijms241311064.","Mazzolari A","Int J Mol Sci","2023","2023/07/14","PMC10341931","","10.3390/ijms241311064"
"37444316","Identification of Tartary Buckwheat (Fagopyrum tataricum (L.) Gaertn) and Common Buckwheat (Fagopyrum esculentum Moench) Using Gas Chromatography-Mass Spectroscopy-Based Untargeted Metabolomics","Wu Y, Li Z, Zhu H, Zi R, Xue F, Yu Y.","Foods. 2023 Jul 1;12(13):2578. doi: 10.3390/foods12132578.","Wu Y","Foods","2023","2023/07/14","PMC10340619","","10.3390/foods12132578"
"37425694","Persistent biofluid small molecule alterations induced by Trypanosoma cruzi infection are not restored by antiparasitic treatment","Dean DA, Roach J, vonBargen RU, Xiong Y, Kane SS, Klechka L, Wheeler K, Sandoval MJ, Lesani M, Hossain E, Katemauswa M, Schaefer M, Harris M, Barron S, Liu Z, Pan C, McCall LI.","bioRxiv. 2023 Jun 3:2023.06.03.543565. doi: 10.1101/2023.06.03.543565. Preprint.","Dean DA","bioRxiv","2023","2023/07/10","PMC10326868","","10.1101/2023.06.03.543565"
"37424942","MetChem: a new pipeline to explore structural similarity across metabolite modules","Abdel-Shafy EA, Melak T, MacIntyre DA, Zadra G, Zerbini LF, Piazza S, Cacciatore S.","Bioinform Adv. 2023 Apr 21;3(1):vbad053. doi: 10.1093/bioadv/vbad053. eCollection 2023.","Abdel-Shafy EA","Bioinform Adv","2023","2023/07/10","PMC10322652","","10.1093/bioadv/vbad053"
"37424752","SigSel: A MATLAB package for the pre and post-treatment of high-resolution mass spectrometry signals using the ROIMCR methodology","Pérez-López C, Ginebreda A, Barcelo D, Tauler R.","MethodsX. 2023 Apr 25;10:102199. doi: 10.1016/j.mex.2023.102199. eCollection 2023.","Pérez-López C","MethodsX","2023","2023/07/10","PMC10326443","","10.1016/j.mex.2023.102199"
"37399096","CCIBP: a comprehensive cosmetic ingredients bioinformatics platform","Gong L, Zhang R, Han M, Hu QN.","Bioinformatics. 2023 Jul 1;39(7):btad416. doi: 10.1093/bioinformatics/btad416.","Gong L","Bioinformatics","2023","2023/07/03","PMC10345691","","10.1093/bioinformatics/btad416"
"37398370","Biomarkers for Duchenne muscular dystrophy progression: impact of age in the mdx tongue spared muscle","Lorena MDSV, Santos EK, Ferretti R, Gowda GAN, Odom GL, Chamberlain JS, Matsumura CY.","Res Sq. 2023 Jun 13:rs.3.rs-3038923. doi: 10.21203/rs.3.rs-3038923/v1. Preprint.","Lorena MDSV","Res Sq","2023","2023/07/03","PMC10312970","","10.21203/rs.3.rs-3038923/v1"
"37386089","Resistant starches from dietary pulses modulate the gut metabolome in association with microbiome in a humanized murine model of ageing","Kadyan S, Park G, Wang B, Singh P, Arjmandi B, Nagpal R.","Sci Rep. 2023 Jun 29;13(1):10566. doi: 10.1038/s41598-023-37036-w.","Kadyan S","Sci Rep","2023","2023/06/29","PMC10310774","","10.1038/s41598-023-37036-w"
"37375769","Adenylosuccinic Acid: An Orphan Drug with Untapped Potential","Rybalka E, Kourakis S, Bonsett CA, Moghadaszadeh B, Beggs AH, Timpani CA.","Pharmaceuticals (Basel). 2023 May 31;16(6):822. doi: 10.3390/ph16060822.","Rybalka E","Pharmaceuticals (Basel)","2023","2023/06/28","PMC10304260","","10.3390/ph16060822"
"37372118","IntiCom-DB: A Manually Curated Database of Inter-Tissue Communication Molecules and Their Communication Routes","Xiong C, Zhou Y, Han Y, Yi J, Pang H, Zheng R, Zhou Y.","Biology (Basel). 2023 Jun 8;12(6):833. doi: 10.3390/biology12060833.","Xiong C","Biology (Basel)","2023","2023/06/28","PMC10294874","","10.3390/biology12060833"
"37371977","Resveratrol Mitigates Metabolism in Human Microglia Cells","Schlotterose L, Pravdivtseva MS, Ellermann F, Jansen O, Hövener JB, Sönnichsen FD, Cossais F, Lucius R, Hattermann K.","Antioxidants (Basel). 2023 Jun 9;12(6):1248. doi: 10.3390/antiox12061248.","Schlotterose L","Antioxidants (Basel)","2023","2023/06/28","PMC10294838","","10.3390/antiox12061248"
"37367883","A Distinctive Metabolomics Profile and Potential Biomarkers for Very Long Acylcarnitine Dehydrogenase Deficiency (VLCADD) Diagnosis in Newborns","Sebaa R, AlMalki RH, Alseraty W, Abdel Rahman AM.","Metabolites. 2023 Jun 5;13(6):725. doi: 10.3390/metabo13060725.","Sebaa R","Metabolites","2023","2023/06/27","PMC10301765","","10.3390/metabo13060725"
"37347990","Implementing the Use of Collision Cross Section Database for Phycotoxin Screening Analysis","Aparicio-Muriana MM, Bruni R, Lara FJ, Del Olmo-Iruela M, Hernandez-Mesa M, García-Campaña AM, Dall'Asta C, Righetti L.","J Agric Food Chem. 2023 Jul 5;71(26):10178-10189. doi: 10.1021/acs.jafc.3c01060. Epub 2023 Jun 22.","Aparicio-Muriana MM","J Agric Food Chem","2023","2023/06/22","PMC10326910","","10.1021/acs.jafc.3c01060"
"37333177","Unique genetic architecture of CSF and brain metabolites pinpoints the novel targets for the traits of human wellness","Wang C, Western D, Yang C, Ali M, Wang L, Gorijala P, Timsina J, Ruiz A, Pastor P, Fernandez M, Panyard D, Engelman C, Deming Y, Boada M, Cano A, García-González P, Graff-Radford N, Mori H, Lee JH, Perrin R, Sung YJ; Dominantly Inherited Alzheimer Network (DIAN); Alzheimer’s Disease Neuroimaging Initiative (ADNI); Cruchaga C.","Res Sq. 2023 Jun 9:rs.3.rs-2923409. doi: 10.21203/rs.3.rs-2923409/v1. Preprint.","Wang C","Res Sq","2023","2023/06/19","PMC10274943","","10.21203/rs.3.rs-2923409/v1"
"37328862","Identification of candidate metabolite biomarkers for metabolic syndrome and its five components in population-based human cohorts","Shi M, Han S, Klier K, Fobo G, Montrone C, Yu S, Harada M, Henning AK, Friedrich N, Bahls M, Dörr M, Nauck M, Völzke H, Homuth G, Grabe HJ, Prehn C, Adamski J, Suhre K, Rathmann W, Ruepp A, Hertel J, Peters A, Wang-Sattler R.","Cardiovasc Diabetol. 2023 Jun 16;22(1):141. doi: 10.1186/s12933-023-01862-z.","Shi M","Cardiovasc Diabetol","2023","2023/06/16","PMC10276453","","10.1186/s12933-023-01862-z"
"37325519","Advances in gut microbiome in metabonomics perspective: based on bibliometrics methods and visualization analysis","Wang J, Dong P, Zheng S, Mai Y, Ding J, Pan P, Tang L, Wan Y, Liang H.","Front Cell Infect Microbiol. 2023 May 30;13:1196967. doi: 10.3389/fcimb.2023.1196967. eCollection 2023.","Wang J","Front Cell Infect Microbiol","2023","2023/06/16","PMC10266355","","10.3389/fcimb.2023.1196967"
"37323376","The Impact of the Serum Extraction Protocol on Metabolomic Profiling Using UPLC-MS/MS and FTIR Spectroscopy","Fonseca TAH, Von Rekowski CP, Araújo R, Oliveira MC, Justino GC, Bento L, Calado CRC.","ACS Omega. 2023 Jun 1;8(23):20755-20766. doi: 10.1021/acsomega.3c01370. eCollection 2023 Jun 13.","Fonseca TAH","ACS Omega","2023","2023/06/16","PMC10237515","","10.1021/acsomega.3c01370"
"37322419","Statistical methods and resources for biomarker discovery using metabolomics","Anwardeen NR, Diboun I, Mokrab Y, Althani AA, Elrayess MA.","BMC Bioinformatics. 2023 Jun 15;24(1):250. doi: 10.1186/s12859-023-05383-0.","Anwardeen NR","BMC Bioinformatics","2023","2023/06/15","PMC10266963","","10.1186/s12859-023-05383-0"
"37321219","Highly multiplexed bioactivity screening reveals human and microbiota metabolome-GPCRome interactions","Chen H, Rosen CE, González-Hernández JA, Song D, Potempa J, Ring AM, Palm NW.","Cell. 2023 Jul 6;186(14):3095-3110.e19. doi: 10.1016/j.cell.2023.05.024. Epub 2023 Jun 14.","Chen H","Cell","2023","2023/06/15","PMC10330796","NIHMS1904884","10.1016/j.cell.2023.05.024"
"37298607","Untargeted Metabolomics Identifies Biomarkers for MCADD Neonates in Dried Blood Spots","Sebaa R, AlMogren M, Alseraty W, Abdel Rahman AM.","Int J Mol Sci. 2023 Jun 2;24(11):9657. doi: 10.3390/ijms24119657.","Sebaa R","Int J Mol Sci","2023","2023/06/10","PMC10253986","","10.3390/ijms24119657"
"37294759","Point-of-care applicable metabotyping using biofluid-specific electrospun MetaSAMPs directly amenable to ambient LA-REIMS","De Spiegeleer M, Plekhova V, Geltmeyer J, Schoolaert E, Pomian B, Singh V, Wijnant K, De Windt K, Paukku V, De Loof A, Gies I, Michels N, De Henauw S, De Graeve M, De Clerck K, Vanhaecke L.","Sci Adv. 2023 Jun 9;9(23):eade9933. doi: 10.1126/sciadv.ade9933. Epub 2023 Jun 9.","De Spiegeleer M","Sci Adv","2023","2023/06/09","PMC10256167","","10.1126/sciadv.ade9933"
"37289291","MetaPro: a web-based metabolomics application for LC-MS data batch inspection and library curation","An S, Wang R, Lu M, Zhang C, Liu H, Wang J, Xie C, Yu C.","Metabolomics. 2023 Jun 8;19(6):57. doi: 10.1007/s11306-023-02018-6.","An S","Metabolomics","2023","2023/06/08","PMC10250499","","10.1007/s11306-023-02018-6"
"37286811","Physiological activation of human and mouse bitter taste receptors by bile acids","Ziegler F, Steuer A, Di Pizio A, Behrens M.","Commun Biol. 2023 Jun 7;6(1):612. doi: 10.1038/s42003-023-04971-3.","Ziegler F","Commun Biol","2023","2023/06/07","PMC10247784","","10.1038/s42003-023-04971-3"
"37274792","Genome-wide search identified DNA methylation sites that regulate the metabolome","Nikpay M.","Front Genet. 2023 May 18;14:1093882. doi: 10.3389/fgene.2023.1093882. eCollection 2023.","Nikpay M","Front Genet","2023","2023/06/05","PMC10233745","","10.3389/fgene.2023.1093882"
"37262385","An In Silico Infrared Spectral Library of Molecular Ions for Metabolite Identification","Houthuijs KJ, Berden G, Engelke UFH, Gautam V, Wishart DS, Wevers RA, Martens J, Oomens J.","Anal Chem. 2023 Jun 13;95(23):8998-9005. doi: 10.1021/acs.analchem.3c01078. Epub 2023 Jun 1.","Houthuijs KJ","Anal Chem","2023","2023/06/01","PMC10267894","","10.1021/acs.analchem.3c01078"
"37258772","Spatial Analysis of Nucleotide Metabolism: From CRISPR Knockout Cancer Cells to MALDI Imaging of Tumors","Hyrossova P, Milosevic M, Alghadi AY, Kucera L, Prochazka J, Sedlacek R, Rohlena J, Rohlenova K.","Methods Mol Biol. 2023;2675:297-308. doi: 10.1007/978-1-0716-3247-5_22.","Hyrossova P","Methods Mol Biol","2023","2023/05/31","","","10.1007/978-1-0716-3247-5_22"
"37257450","Multi-omics blood atlas reveals unique features of immune and platelet responses to SARS-CoV-2 Omicron breakthrough infection","Wang H, Liu C, Xie X, Niu M, Wang Y, Cheng X, Zhang B, Zhang D, Liu M, Sun R, Ma Y, Ma S, Wang H, Zhu G, Lu Y, Huang B, Su P, Chen X, Zhao J, Wang H, Shen L, Fu L, Huang Q, Yang Y, Wang H, Wu C, Ge W, Chen C, Huo Q, Wang Q, Wang Y, Geng L, Xie Y, Xie Y, Liu L, Qi J, Chen H, Wu J, Jiang E, Jiang W, Wang X, Shen Z, Guo T, Zhou J, Zhu P, Cheng T.","Immunity. 2023 Jun 13;56(6):1410-1428.e8. doi: 10.1016/j.immuni.2023.05.007. Epub 2023 May 16.","Wang H","Immunity","2023","2023/05/31","PMC10186977","","10.1016/j.immuni.2023.05.007"
"37255664","Volatile organic compounds (VOCs) as a rapid means for assessing the source of coprolites","Zhao W, Whelton HL, Blong JC, Shillito LM, Jenkins DL, Bull ID.","iScience. 2023 May 4;26(6):106806. doi: 10.1016/j.isci.2023.106806. eCollection 2023 Jun 16.","Zhao W","iScience","2023","2023/05/31","PMC10225897","","10.1016/j.isci.2023.106806"
"37252828","3DMolMS: prediction of tandem mass spectra from 3D molecular conformations","Hong Y, Li S, Welch CJ, Tichy S, Ye Y, Tang H.","Bioinformatics. 2023 Jun 1;39(6):btad354. doi: 10.1093/bioinformatics/btad354.","Hong Y","Bioinformatics","2023","2023/05/30","PMC10281859","","10.1093/bioinformatics/btad354"
"37242525","Ketamine and the Disinhibition Hypothesis: Neurotrophic Factor-Mediated Treatment of Depression","Borsellino P, Krider RI, Chea D, Grinnell R, Vida TA.","Pharmaceuticals (Basel). 2023 May 12;16(5):742. doi: 10.3390/ph16050742.","Borsellino P","Pharmaceuticals (Basel)","2023","2023/05/27","PMC10221455","","10.3390/ph16050742"
"37242469","Effects of Coenzyme Q10 on the Biomarkers (Hydrogen, Methane, SCFA and TMA) and Composition of the Gut Microbiome in Rats","Ivanova AY, Shirokov IV, Toshchakov SV, Kozlova AD, Obolenskaya ON, Mariasina SS, Ivlev VA, Gartseev IB, Medvedev OS.","Pharmaceuticals (Basel). 2023 May 2;16(5):686. doi: 10.3390/ph16050686.","Ivanova AY","Pharmaceuticals (Basel)","2023","2023/05/27","PMC10223968","","10.3390/ph16050686"
"37239943","Transcriptome and Metabolome Reveal Distinct Sugar Accumulation Pattern between PCNA and PCA Mature Persimmon Fruit","Han W, Wang Y, Li H, Diao S, Suo Y, Li T, Sun P, Li F, Fu J.","Int J Mol Sci. 2023 May 11;24(10):8599. doi: 10.3390/ijms24108599.","Han W","Int J Mol Sci","2023","2023/05/27","PMC10217969","","10.3390/ijms24108599"
"37239168","Valproate-Induced Metabolic Syndrome","Shnayder NA, Grechkina VV, Trefilova VV, Efremov IS, Dontceva EA, Narodova EA, Petrova MM, Soloveva IA, Tepnadze LE, Reznichenko PA, Al-Zamil M, Altynbekova GI, Strelnik AI, Nasyrova RF.","Biomedicines. 2023 May 22;11(5):1499. doi: 10.3390/biomedicines11051499.","Shnayder NA","Biomedicines","2023","2023/05/27","PMC10216246","","10.3390/biomedicines11051499"
"37234898","Chemoselective bicyclobutane-based mass spectrometric detection of biological thiols uncovers human and bacterial metabolites","Kaur A, Lin W, Dovhalyuk V, Driutti L, Di Martino ML, Vujasinovic M, Löhr JM, Sellin ME, Globisch D.","Chem Sci. 2023 Apr 6;14(20):5291-5301. doi: 10.1039/d3sc00224a. eCollection 2023 May 24.","Kaur A","Chem Sci","2023","2023/05/26","PMC10207876","","10.1039/d3sc00224a"
"37233685","Optimization of Carob Products Preparation for Targeted LC-MS/MS Metabolomics Analysis","Deda O, Begou O, Gika H, Theodoridis G, Agapiou A.","Metabolites. 2023 May 9;13(5):645. doi: 10.3390/metabo13050645.","Deda O","Metabolites","2023","2023/05/26","PMC10224476","","10.3390/metabo13050645"
"37232828","Differences in the Volatilomic Urinary Biosignature of Prostate Cancer Patients as a Feasibility Study for the Detection of Potential Biomarkers","Riccio G, Berenguer CV, Perestrelo R, Pereira F, Berenguer P, Ornelas CP, Sousa AC, Vital JA, Pinto MDC, Pereira JAM, Greco V, Câmara JS.","Curr Oncol. 2023 May 10;30(5):4904-4921. doi: 10.3390/curroncol30050370.","Riccio G","Curr Oncol","2023","2023/05/26","PMC10217291","","10.3390/curroncol30050370"
"37231244","A Multi-Omic Mosaic Model of Acetaminophen Induced Alanine Aminotransferase Elevation","Monte AA, Vest A, Reisz JA, Berninzoni D, Hart C, Dylla L, D'Alessandro A, Heard KJ, Wood C, Pattee J.","J Med Toxicol. 2023 Jul;19(3):255-261. doi: 10.1007/s13181-023-00951-5. Epub 2023 May 25.","Monte AA","J Med Toxicol","2023","2023/05/25","PMC10212224","","10.1007/s13181-023-00951-5"
"37207402","Recent advances in data- and knowledge-driven approaches to explore primary microbial metabolism","Bartmanski BJ, Rocha M, Zimmermann-Kogadeeva M.","Curr Opin Chem Biol. 2023 Aug;75:102324. doi: 10.1016/j.cbpa.2023.102324. Epub 2023 May 17.","Bartmanski BJ","Curr Opin Chem Biol","2023","2023/05/19","PMC10410306","","10.1016/j.cbpa.2023.102324"
"37191529","Rewiring of the Host Cell Metabolome and Lipidome during Lytic Gammaherpesvirus Infection Is Essential for Infectious-Virus Production","Clark SA, Vazquez A, Furiya K, Splattstoesser MK, Bashmail AK, Schwartz H, Russell M, Bhark SJ, Moreno OK, McGovern M, Owsley ER, Nelson TA, Sanchez EL, Delgado T.","J Virol. 2023 Jun 29;97(6):e0050623. doi: 10.1128/jvi.00506-23. Epub 2023 May 16.","Clark SA","J Virol","2023","2023/05/16","PMC10308918","","10.1128/jvi.00506-23"
"37187473","Serum metabolomic profiles in BALB/c mice induced by Babesia microti infection","Shen L, Wang C, Wang R, Hu X, Liao S, Liu W, Du A, Ji S, Galon EM, Li H, Xuan X, Xiao J, Liu M.","Front Cell Infect Microbiol. 2023 Apr 28;13:1179967. doi: 10.3389/fcimb.2023.1179967. eCollection 2023.","Shen L","Front Cell Infect Microbiol","2023","2023/05/15","PMC10176453","","10.3389/fcimb.2023.1179967"
"37178003","MBROLE3: improved functional enrichment of chemical compounds for metabolomics data analysis","Lopez-Ibañez J, Pazos F, Chagoyen M.","Nucleic Acids Res. 2023 Jul 5;51(W1):W305-W309. doi: 10.1093/nar/gkad405.","Lopez-Ibañez J","Nucleic Acids Res","2023","2023/05/13","PMC10320153","","10.1093/nar/gkad405"
"37175722","Multi-Omics Research Strategies for Psoriasis and Atopic Dermatitis","Guo Y, Luo L, Zhu J, Li C.","Int J Mol Sci. 2023 Apr 28;24(9):8018. doi: 10.3390/ijms24098018.","Guo Y","Int J Mol Sci","2023","2023/05/13","PMC10178671","","10.3390/ijms24098018"
"37168871","Critical evaluation of the use of artificial data for machine learning based de novo peptide identification","McDonnell K, Howley E, Abram F.","Comput Struct Biotechnol J. 2023 Apr 17;21:2732-2743. doi: 10.1016/j.csbj.2023.04.014. eCollection 2023.","McDonnell K","Comput Struct Biotechnol J","2023","2023/05/11","PMC10165132","","10.1016/j.csbj.2023.04.014"
"37155916","Identification of Metabolite Interference Is Necessary for Accurate LC-MS Targeted Metabolomics Analysis","Jia Z, Qiu Q, He R, Zhou T, Chen L.","Anal Chem. 2023 May 23;95(20):7985-7992. doi: 10.1021/acs.analchem.3c00804. Epub 2023 May 8.","Jia Z","Anal Chem","2023","2023/05/08","PMC10209981","","10.1021/acs.analchem.3c00804"
"37155563","Microbial metabolites in chronic heart failure and its common comorbidities","Hua S, Lv B, Qiu Z, Li Z, Wang Z, Chen Y, Han Y, Tucker KL, Wu H, Jin W.","EMBO Mol Med. 2023 Jun 7;15(6):e16928. doi: 10.15252/emmm.202216928. Epub 2023 May 8.","Hua S","EMBO Mol Med","2023","2023/05/08","PMC10245034","","10.15252/emmm.202216928"
"37125033","A discriminant analysis of plasma metabolomics for the assessment of metabolic responsiveness to red raspberry consumption","Barbe V, de Toro-Martín J, San-Cristobal R, Garneau V, Pilon G, Couture P, Roy D, Couillard C, Marette A, Vohl MC.","Front Nutr. 2023 Mar 23;10:1104685. doi: 10.3389/fnut.2023.1104685. eCollection 2023.","Barbe V","Front Nutr","2023","2023/05/01","PMC10130762","","10.3389/fnut.2023.1104685"
"37119971","Multi-Omics Profiling for Health","Babu M, Snyder M.","Mol Cell Proteomics. 2023 Jun;22(6):100561. doi: 10.1016/j.mcpro.2023.100561. Epub 2023 Apr 27.","Babu M","Mol Cell Proteomics","2023","2023/04/29","PMC10220275","","10.1016/j.mcpro.2023.100561"
"37115317","The omics era: a nexus of untapped potential for Mendelian chromatinopathies","Nava AA, Arboleda VA.","Hum Genet. 2023 Apr 28. doi: 10.1007/s00439-023-02560-2. Online ahead of print.","Nava AA","Hum Genet","2023","2023/04/28","","","10.1007/s00439-023-02560-2"
"37111744","Artificial Intelligence in Drug Metabolism and Excretion Prediction: Recent Advances, Challenges, and Future Perspectives","Tran TTV, Tayara H, Chong KT.","Pharmaceutics. 2023 Apr 17;15(4):1260. doi: 10.3390/pharmaceutics15041260.","Tran TTV","Pharmaceutics","2023","2023/04/28","PMC10143484","","10.3390/pharmaceutics15041260"
"37111606","Comprehensive Two-Dimensional Gas Chromatography as a Bioanalytical Platform for Drug Discovery and Analysis","Zaid A, Hassan NH, Marriott PJ, Wong YF.","Pharmaceutics. 2023 Mar 31;15(4):1121. doi: 10.3390/pharmaceutics15041121.","Zaid A","Pharmaceutics","2023","2023/04/28","PMC10140985","","10.3390/pharmaceutics15041121"
"37111342","Autochthonous Peruvian Natural Plants as Potential SARS-CoV-2 M(pro) Main Protease Inhibitors","Peralta-Moreno MN, Anton-Muñoz V, Ortega-Alarcon D, Jimenez-Alesanco A, Vega S, Abian O, Velazquez-Campoy A, Thomson TM, Granadino-Roldán JM, Machicado C, Rubio-Martinez J.","Pharmaceuticals (Basel). 2023 Apr 13;16(4):585. doi: 10.3390/ph16040585.","Peralta-Moreno MN","Pharmaceuticals (Basel)","2023","2023/04/28","PMC10146424","","10.3390/ph16040585"
"37101964","Global Challenges: Opening up Chemistry, Pandemics, and Air Pollution","Schymanski EL.","ACS Environ Au. 2022 Jul 20;2(4):287-289. doi: 10.1021/acsenvironau.2c00032. eCollection 2022 Jul 20.","Schymanski EL","ACS Environ Au","2022","2023/04/27","PMC10114772","","10.1021/acsenvironau.2c00032"
"37081853","Biomarker discovery in galactosemia: Metabolomics with UPLC/HRMS in dried blood spots","Alodaib AN, Nimer RM, Alhumaidy R, Alhenaky A, Abdel Jabar M, AlMalki RH, Abdel Rahman AM.","Front Mol Biosci. 2023 Apr 4;10:1154149. doi: 10.3389/fmolb.2023.1154149. eCollection 2023.","Alodaib AN","Front Mol Biosci","2023","2023/04/21","PMC10110906","","10.3389/fmolb.2023.1154149"
"37079731","Molecular property prediction by contrastive learning with attention-guided positive sample selection","Wang J, Guan J, Zhou S.","Bioinformatics. 2023 May 4;39(5):btad258. doi: 10.1093/bioinformatics/btad258.","Wang J","Bioinformatics","2023","2023/04/20","PMC10188298","","10.1093/bioinformatics/btad258"
"37061898","Early detection and metabolic pathway identification of T cell activation by in-process intracellular mass spectrometry","Culberson AL, Bowles-Welch AC, Wang B, Kottke PA, Jimenez AC, Roy K, Fedorov AG.","Cytotherapy. 2023 Sep;25(9):1006-1015. doi: 10.1016/j.jcyt.2023.03.010. Epub 2023 Apr 13.","Culberson AL","Cytotherapy","2023","2023/04/16","PMC10524195","NIHMS1888125","10.1016/j.jcyt.2023.03.010"
"37050195","Labellum Features and Chemical Composition of Floral Scent in Bulbophyllum carunculatum Garay, Hamer & Siegrist (Section Lepidorhiza Schltr., Bulbophyllinae Schltr., Orchidaceae Juss.)","Wiśniewska N, Gołębiowski M, Kowalkowska AK.","Plants (Basel). 2023 Apr 6;12(7):1568. doi: 10.3390/plants12071568.","Wiśniewska N","Plants (Basel)","2023","2023/04/13","PMC10097095","","10.3390/plants12071568"
"37035042","Beyond cannabinoids: Application of NMR-based metabolomics for the assessment of Cannabis sativa L. crop health","Fernández S, Castro R, López-Radcenco A, Rodriguez P, Carrera I, García-Carnelli C, Moyna G.","Front Plant Sci. 2023 Mar 22;14:1025932. doi: 10.3389/fpls.2023.1025932. eCollection 2023.","Fernández S","Front Plant Sci","2023","2023/04/10","PMC10075229","","10.3389/fpls.2023.1025932"
"37027007","MACdb: A Curated Knowledgebase for Metabolic Associations across Human Cancers","Sun Y, Zheng X, Wang G, Wang Y, Chen X, Sun J, Xiong Z, Zhang S, Wang T, Fan Z, Bu C, Bao Y, Zhao W.","Mol Cancer Res. 2023 Jul 5;21(7):691-697. doi: 10.1158/1541-7786.MCR-22-0909.","Sun Y","Mol Cancer Res","2023","2023/04/07","PMC10320464","","10.1158/1541-7786.MCR-22-0909"
"37005679","The impact of culture systems on the gut microbiota and gut metabolome of bighead carp (Hypophthalmichthys nobilis)","Ye C, Geng S, Zhang Y, Qiu H, Zhou J, Zeng Q, Zhao Y, Wu D, Yu G, Gong H, Hu B, Hong Y.","Anim Microbiome. 2023 Apr 1;5(1):20. doi: 10.1186/s42523-023-00239-7.","Ye C","Anim Microbiome","2023","2023/04/03","PMC10067185","","10.1186/s42523-023-00239-7"
"36995369","Untargeted Metabolomic Characterization of Glioblastoma Intra-Tumor Heterogeneity Using OrbiSIMS","He W, Edney MK, Paine SML, Griffiths RL, Scurr DJ, Rahman R, Kim DH.","Anal Chem. 2023 Apr 11;95(14):5994-6001. doi: 10.1021/acs.analchem.2c05807. Epub 2023 Mar 30.","He W","Anal Chem","2023","2023/03/30","PMC10100400","","10.1021/acs.analchem.2c05807"
"36986043","Application of Computational Data Modeling to a Large-Scale Population Cohort Assists the Discovery of Inositol as a Strain-Specific Substrate for Faecalibacterium prausnitzii","Dogra SK, Dardinier A, Mainardi F, Siegwald L, Bartova S, Le Roy C, Chou CJ.","Nutrients. 2023 Mar 7;15(6):1311. doi: 10.3390/nu15061311.","Dogra SK","Nutrients","2023","2023/03/29","PMC10051675","","10.3390/nu15061311"
"36984900","A Strategy for Uncovering the Serum Metabolome by Direct-Infusion High-Resolution Mass Spectrometry","Sun X, Jia Z, Zhang Y, Zhao X, Zhao C, Lu X, Xu G.","Metabolites. 2023 Mar 22;13(3):460. doi: 10.3390/metabo13030460.","Sun X","Metabolites","2023","2023/03/29","PMC10057860","","10.3390/metabo13030460"
"36984820","Metabolomics in Corneal Diseases: A Narrative Review from Clinical Aspects","Teo AWJ, Zhang J, Zhou L, Liu YC.","Metabolites. 2023 Mar 3;13(3):380. doi: 10.3390/metabo13030380.","Teo AWJ","Metabolites","2023","2023/03/29","PMC10055016","","10.3390/metabo13030380"
"36984804","Changes in the Urine Metabolomic Profile in Patients Recovering from Severe COVID-19","Rosolanka R, Liptak P, Baranovicova E, Bobcakova A, Vysehradsky R, Duricek M, Kapinova A, Dvorska D, Dankova Z, Simekova K, Lehotsky J, Halasova E, Banovcin P.","Metabolites. 2023 Feb 28;13(3):364. doi: 10.3390/metabo13030364.","Rosolanka R","Metabolites","2023","2023/03/29","PMC10058594","","10.3390/metabo13030364"
