PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34050350","Pretraining model for biological sequence data","Song B, Li Z, Lin X, Wang J, Wang T, Fu X.","Brief Funct Genomics. 2021 Jun 9;20(3):181-195. doi: 10.1093/bfgp/elab025.","Song B","Brief Funct Genomics","2021","2021/05/29","PMC8194843","","10.1093/bfgp/elab025"
"34048146","Constraint-based models for dominating protein interaction networks","Alofairi AA, Mabrouk E, Elsemman IE.","IET Syst Biol. 2021 Jul;15(5):148-162. doi: 10.1049/syb2.12021. Epub 2021 May 28.","Alofairi AA","IET Syst Biol","2021","2021/05/28","PMC8675806","","10.1049/syb2.12021"
"34041221","Pharmacophore Modelling-Based Drug Repurposing Approaches for SARS-CoV-2 Therapeutics","Rampogu S, Lee KW.","Front Chem. 2021 May 10;9:636362. doi: 10.3389/fchem.2021.636362. eCollection 2021.","Rampogu S","Front Chem","2021","2021/05/27","PMC8141588","","10.3389/fchem.2021.636362"
"34014830","MGATRx: Discovering Drug Repositioning Candidates Using Multi-View Graph Attention","Yella JK, Jegga AG.","IEEE/ACM Trans Comput Biol Bioinform. 2022 Sep-Oct;19(5):2596-2604. doi: 10.1109/TCBB.2021.3082466. Epub 2022 Oct 10.","Yella JK","IEEE/ACM Trans Comput Biol Bioinform","2022","2021/05/20","PMC10038065","NIHMS1841690","10.1109/TCBB.2021.3082466"
"34012976","Identification of Potential Binders of Mtb Universal Stress Protein (Rv1636) Through an in silico Approach and Insights Into Compound Selection for Experimental Validation","Chakraborti S, Chakraborty M, Bose A, Srinivasan N, Visweswariah SS.","Front Mol Biosci. 2021 May 3;8:599221. doi: 10.3389/fmolb.2021.599221. eCollection 2021.","Chakraborti S","Front Mol Biosci","2021","2021/05/20","PMC8126637","","10.3389/fmolb.2021.599221"
"34012464","Predicting Drug-Disease Association Based on Ensemble Strategy","Wang J, Wang W, Yan C, Luo J, Zhang G.","Front Genet. 2021 May 3;12:666575. doi: 10.3389/fgene.2021.666575. eCollection 2021.","Wang J","Front Genet","2021","2021/05/20","PMC8128144","","10.3389/fgene.2021.666575"
"34009288","Multi-omics data integration and network-based analysis drives a multiplex drug repurposing approach to a shortlist of candidate drugs against COVID-19","Tomazou M, Bourdakou MM, Minadakis G, Zachariou M, Oulas A, Karatzas E, Loizidou EM, Kakouri AC, Christodoulou CC, Savva K, Zanti M, Onisiforou A, Afxenti S, Richter J, Christodoulou CG, Kyprianou T, Kolios G, Dietis N, Spyrou GM.","Brief Bioinform. 2021 Nov 5;22(6):bbab114. doi: 10.1093/bib/bbab114.","Tomazou M","Brief Bioinform","2021","2021/05/19","PMC8135326","","10.1093/bib/bbab114"
"33954893","Prospective Drug Candidates as Human Multidrug Transporter ABCG2 Inhibitors: an In Silico Drug Discovery Study","Ibrahim MAA, Badr EAA, Abdelrahman AHM, Almansour NM, Shawky AM, Mekhemer GAH, Alrumaihi F, Moustafa MF, Atia MAM.","Cell Biochem Biophys. 2021 Jun;79(2):189-200. doi: 10.1007/s12013-021-00985-y. Epub 2021 May 5.","Ibrahim MAA","Cell Biochem Biophys","2021","2021/05/06","","","10.1007/s12013-021-00985-y"
"33954284","Knowledge-Based Biomedical Data Science","Callahan TJ, Tripodi IJ, Pielke-Lombardo H, Hunter LE.","Annu Rev Biomed Data Sci. 2020 Jul;3:23-41. doi: 10.1146/annurev-biodatasci-010820-091627. Epub 2020 Apr 7.","Callahan TJ","Annu Rev Biomed Data Sci","2020","2021/05/06","PMC8095730","NIHMS1654586","10.1146/annurev-biodatasci-010820-091627"
"33946982","Advances in Genomic Discovery and Implications for Personalized Prevention and Medicine: Estonia as Example","Prins BP, Leitsalu L, Pärna K, Fischer K, Metspalu A, Haller T, Snieder H.","J Pers Med. 2021 Apr 29;11(5):358. doi: 10.3390/jpm11050358.","Prins BP","J Pers Med","2021","2021/05/05","PMC8145318","","10.3390/jpm11050358"
"33918859","Clinical Identification of Dysregulated Circulating microRNAs and Their Implication in Drug Response in Triple Negative Breast Cancer (TNBC) by Target Gene Network and Meta-Analysis","Qattan A, Al-Tweigeri T, Alkhayal W, Suleman K, Tulbah A, Amer S.","Genes (Basel). 2021 Apr 9;12(4):549. doi: 10.3390/genes12040549.","Qattan A","Genes (Basel)","2021","2021/04/30","PMC8068962","","10.3390/genes12040549"
"33918313","A COVID-19 Drug Repurposing Strategy through Quantitative Homological Similarities Using a Topological Data Analysis-Based Framework","Pérez-Moraga R, Forés-Martos J, Suay-García B, Duval JL, Falcó A, Climent J.","Pharmaceutics. 2021 Apr 2;13(4):488. doi: 10.3390/pharmaceutics13040488.","Pérez-Moraga R","Pharmaceutics","2021","2021/04/30","PMC8066156","","10.3390/pharmaceutics13040488"
"33907576","Comprehensive genomic analysis contrasting primary colorectal cancer and matched liver metastases","Shiomi A, Kusuhara M, Sugino T, Sugiura T, Ohshima K, Nagashima T, Urakami K, Serizawa M, Saya H, Yamaguchi K.","Oncol Lett. 2021 Jun;21(6):466. doi: 10.3892/ol.2021.12727. Epub 2021 Apr 12.","Shiomi A","Oncol Lett","2021","2021/04/28","PMC8063276","","10.3892/ol.2021.12727"
"33907209","A computational approach to aid clinicians in selecting anti-viral drugs for COVID-19 trials","Mongia A, Saha SK, Chouzenoux E, Majumdar A.","Sci Rep. 2021 Apr 27;11(1):9047. doi: 10.1038/s41598-021-88153-3.","Mongia A","Sci Rep","2021","2021/04/28","PMC8079380","","10.1038/s41598-021-88153-3"
"33902757","Drug target ranking for glioblastoma multiforme","Saraf R, Agah S, Datta A, Jiang X.","BMC Biomed Eng. 2021 Apr 26;3(1):7. doi: 10.1186/s42490-021-00052-w.","Saraf R","BMC Biomed Eng","2021","2021/04/27","PMC8074458","","10.1186/s42490-021-00052-w"
"33902597","Bacteriophage therapy for inhibition of multi drug-resistant uropathogenic bacteria: a narrative review","Chegini Z, Khoshbayan A, Vesal S, Moradabadi A, Hashemi A, Shariati A.","Ann Clin Microbiol Antimicrob. 2021 Apr 26;20(1):30. doi: 10.1186/s12941-021-00433-y.","Chegini Z","Ann Clin Microbiol Antimicrob","2021","2021/04/27","PMC8077874","","10.1186/s12941-021-00433-y"
"33893730","Drug repurposing for cancer treatment through global propagation with a greedy algorithm in a multilayer network","Cheng X, Zhao W, Zhu M, Wang B, Wang X, Yang X, Huang Y, Tan M, Li J.","Cancer Biol Med. 2021 Apr 24;19(1):74-89. doi: 10.20892/j.issn.2095-3941.2020.0218. Online ahead of print.","Cheng X","Cancer Biol Med","2021","2021/04/24","PMC8762999","","10.20892/j.issn.2095-3941.2020.0218"
"33889302","The acylfulvene alkylating agent, LP-184, retains nanomolar potency in non-small cell lung cancer carrying otherwise therapy-refractory mutations","Kulkarni A, McDermott JR, Kathad U, Modali R, Richard JP, Sharma P, Bhatia K.","Oncotarget. 2021 Apr 13;12(8):791-806. doi: 10.18632/oncotarget.27943. eCollection 2021 Apr 13.","Kulkarni A","Oncotarget","2021","2021/04/23","PMC8057270","","10.18632/oncotarget.27943"
"33888980","Prediction of Anti-COVID 19 Therapeutic Power of Medicinal Moroccan Plants Using Molecular Docking","Nouadi B, Ezaouine A, El Messal M, Blaghen M, Bennis F, Chegdani F.","Bioinform Biol Insights. 2021 Apr 8;15:11779322211009199. doi: 10.1177/11779322211009199. eCollection 2021.","Nouadi B","Bioinform Biol Insights","2021","2021/04/23","PMC8040561","","10.1177/11779322211009199"
"33875015","An EPIC predictor of gestational age and its application to newborns conceived by assisted reproductive technologies","Haftorn KL, Lee Y, Denault WRP, Page CM, Nustad HE, Lyle R, Gjessing HK, Malmberg A, Magnus MC, Næss Ø, Czamara D, Räikkönen K, Lahti J, Magnus P, Håberg SE, Jugessur A, Bohlin J.","Clin Epigenetics. 2021 Apr 19;13(1):82. doi: 10.1186/s13148-021-01055-z.","Haftorn KL","Clin Epigenetics","2021","2021/04/20","PMC8056641","","10.1186/s13148-021-01055-z"
"33830993","Sex-stratified genome-wide association study of multisite chronic pain in UK Biobank","Johnston KJA, Ward J, Ray PR, Adams MJ, McIntosh AM, Smith BH, Strawbridge RJ, Price TJ, Smith DJ, Nicholl BI, Bailey MES.","PLoS Genet. 2021 Apr 8;17(4):e1009428. doi: 10.1371/journal.pgen.1009428. eCollection 2021 Apr.","Johnston KJA","PLoS Genet","2021","2021/04/08","PMC8031124","","10.1371/journal.pgen.1009428"
"33810348","In Silico Design and Selection of New Tetrahydroisoquinoline-Based CD44 Antagonist Candidates","Ruiz-Moreno AJ, Reyes-Romero A, Dömling A, Velasco-Velázquez MA.","Molecules. 2021 Mar 26;26(7):1877. doi: 10.3390/molecules26071877.","Ruiz-Moreno AJ","Molecules","2021","2021/04/03","PMC8037692","","10.3390/molecules26071877"
"33809987","Fenamates as Potential Therapeutics for Neurodegenerative Disorders","Hill J, Zawia NH.","Cells. 2021 Mar 22;10(3):702. doi: 10.3390/cells10030702.","Hill J","Cells","2021","2021/04/03","PMC8004804","","10.3390/cells10030702"
"33805491","Metabolic N-Dealkylation and N-Oxidation as Elucidators of the Role of Alkylamino Moieties in Drugs Acting at Various Receptors","Eh-Haj BM.","Molecules. 2021 Mar 29;26(7):1917. doi: 10.3390/molecules26071917.","Eh-Haj BM","Molecules","2021","2021/04/03","PMC8036657","","10.3390/molecules26071917"
"33796820","A deep learning framework for high-throughput mechanism-driven phenotype compound screening and its application to COVID-19 drug repurposing","Pham TH, Qiu Y, Zeng J, Xie L, Zhang P.","Nat Mach Intell. 2021 Mar;3(3):247-257. doi: 10.1038/s42256-020-00285-9. Epub 2021 Feb 1.","Pham TH","Nat Mach Intell","2021","2021/04/02","PMC8009091","NIHMS1655655","10.1038/s42256-020-00285-9"
"33795761","Systematic prediction of drug resistance caused by transporter genes in cancer cells","Shen Y, Yan Z.","Sci Rep. 2021 Apr 1;11(1):7400. doi: 10.1038/s41598-021-86921-9.","Shen Y","Sci Rep","2021","2021/04/02","PMC8016963","","10.1038/s41598-021-86921-9"
"33791693","Phospholipidosis is a shared mechanism underlying the in vitro antiviral activity of many repurposed drugs against SARS-CoV-2","Tummino TA, Rezelj VV, Fischer B, Fischer A, O'Meara MJ, Monel B, Vallet T, Zhang Z, Alon A, O'Donnell HR, Lyu J, Schadt H, White KM, Krogan NJ, Urban L, Shokat KM, Kruse AC, García-Sastre A, Schwartz O, Moretti F, Vignuzzi M, Pognan F, Shoichet BK.","bioRxiv. 2021 Mar 24:2021.03.23.436648. doi: 10.1101/2021.03.23.436648. Preprint.","Tummino TA","bioRxiv","2021","2021/04/01","PMC8010720","","10.1101/2021.03.23.436648"
"33784977","Large-scale labeling and assessment of sex bias in publicly available expression data","Flynn E, Chang A, Altman RB.","BMC Bioinformatics. 2021 Mar 30;22(1):168. doi: 10.1186/s12859-021-04070-2.","Flynn E","BMC Bioinformatics","2021","2021/03/31","PMC8011224","","10.1186/s12859-021-04070-2"
"33767176","Drug ranking using machine learning systematically predicts the efficacy of anti-cancer drugs","Gerdes H, Casado P, Dokal A, Hijazi M, Akhtar N, Osuntola R, Rajeeve V, Fitzgibbon J, Travers J, Britton D, Khorsandi S, Cutillas PR.","Nat Commun. 2021 Mar 25;12(1):1850. doi: 10.1038/s41467-021-22170-8.","Gerdes H","Nat Commun","2021","2021/03/26","PMC7994645","","10.1038/s41467-021-22170-8"
"33759135","MDock: A Suite for Molecular Inverse Docking and Target Prediction","Ma Z, Zou X.","Methods Mol Biol. 2021;2266:313-322. doi: 10.1007/978-1-0716-1209-5_18.","Ma Z","Methods Mol Biol","2021","2021/03/24","","","10.1007/978-1-0716-1209-5_18"
"33757283","MSA-Regularized Protein Sequence Transformer toward Predicting Genome-Wide Chemical-Protein Interactions: Application to GPCRome Deorphanization","Cai T, Lim H, Abbu KA, Qiu Y, Nussinov R, Xie L.","J Chem Inf Model. 2021 Apr 26;61(4):1570-1582. doi: 10.1021/acs.jcim.0c01285. Epub 2021 Mar 23.","Cai T","J Chem Inf Model","2021","2021/03/24","PMC8154251","","10.1021/acs.jcim.0c01285"
"33747100","A Network Pharmacology-Based Approach to Investigating the Mechanisms of Fushen Granule Effects on Intestinal Barrier Injury in Chronic Renal Failure","Han M, Yu H, Yang K, Liu P, Yan H, Yang Z, Yang H.","Evid Based Complement Alternat Med. 2021 Mar 5;2021:2097569. doi: 10.1155/2021/2097569. eCollection 2021.","Han M","Evid Based Complement Alternat Med","2021","2021/03/22","PMC7954622","","10.1155/2021/2097569"
"33744294","Integrating 3D structural information into systems biology","Murray D, Petrey D, Honig B.","J Biol Chem. 2021 Jan-Jun;296:100562. doi: 10.1016/j.jbc.2021.100562. Epub 2021 Mar 18.","Murray D","J Biol Chem","2021","2021/03/21","PMC8095114","","10.1016/j.jbc.2021.100562"
"33737684","Proteomic blood profiling in mild, severe and critical COVID-19 patients","Patel H, Ashton NJ, Dobson RJB, Andersson LM, Yilmaz A, Blennow K, Gisslen M, Zetterberg H.","Sci Rep. 2021 Mar 18;11(1):6357. doi: 10.1038/s41598-021-85877-0.","Patel H","Sci Rep","2021","2021/03/19","PMC7973581","","10.1038/s41598-021-85877-0"
"33724022","FRAGSITE: A Fragment-Based Approach for Virtual Ligand Screening","Zhou H, Cao H, Skolnick J.","J Chem Inf Model. 2021 Apr 26;61(4):2074-2089. doi: 10.1021/acs.jcim.0c01160. Epub 2021 Mar 16.","Zhou H","J Chem Inf Model","2021","2021/03/16","PMC8243409","NIHMS1717548","10.1021/acs.jcim.0c01160"
"33718434","Drug Repurposing Strategy (DRS): Emerging Approach to Identify Potential Therapeutics for Treatment of Novel Coronavirus Infection","Sahoo BM, Ravi Kumar BVV, Sruti J, Mahapatra MK, Banik BK, Borah P.","Front Mol Biosci. 2021 Feb 26;8:628144. doi: 10.3389/fmolb.2021.628144. eCollection 2021.","Sahoo BM","Front Mol Biosci","2021","2021/03/15","PMC7953054","","10.3389/fmolb.2021.628144"
"33716737","In silico Analyses of Immune System Protein Interactome Network, Single-Cell RNA Sequencing of Human Tissues, and Artificial Neural Networks Reveal Potential Therapeutic Targets for Drug Repurposing Against COVID-19","López-Cortés A, Guevara-Ramírez P, Kyriakidis NC, Barba-Ostria C, León Cáceres Á, Guerrero S, Ortiz-Prado E, Munteanu CR, Tejera E, Cevallos-Robalino D, Gómez-Jaramillo AM, Simbaña-Rivera K, Granizo-Martínez A, Pérez-M G, Moreno S, García-Cárdenas JM, Zambrano AK, Pérez-Castillo Y, Cabrera-Andrade A, Puig San Andrés L, Proaño-Castro C, Bautista J, Quevedo A, Varela N, Quiñones LA, Paz-Y-Miño C.","Front Pharmacol. 2021 Feb 26;12:598925. doi: 10.3389/fphar.2021.598925. eCollection 2021.","López-Cortés A","Front Pharmacol","2021","2021/03/15","PMC7952300","","10.3389/fphar.2021.598925"
"33708876","Investigating the protective effect of tanshinone IIA against chondrocyte dedifferentiation: a combined molecular biology and network pharmacology approach","Zhang Y, Sun L, Liu X, Zhu D, Dang J, Xue Y, Fan H.","Ann Transl Med. 2021 Feb;9(3):249. doi: 10.21037/atm-20-4023.","Zhang Y","Ann Transl Med","2021","2021/03/12","PMC7940936","","10.21037/atm-20-4023"
"33681222","Decoding the Mechanism of Huanglian Jiedu Decoction in Treating Pneumonia Based on Network Pharmacology and Molecular Docking","Li X, Tang H, Tang Q, Chen W.","Front Cell Dev Biol. 2021 Feb 18;9:638366. doi: 10.3389/fcell.2021.638366. eCollection 2021.","Li X","Front Cell Dev Biol","2021","2021/03/08","PMC7930397","","10.3389/fcell.2021.638366"
"33679591","Non-interacting, Non-opioid, and Non-barbiturate Containing Acute Medication Combinations in Headache: A Pilot Combinatorics Approach Based on DrugBank Database","Kaytser V, Zhang P.","Front Neurol. 2021 Feb 17;12:632830. doi: 10.3389/fneur.2021.632830. eCollection 2021.","Kaytser V","Front Neurol","2021","2021/03/08","PMC7925628","","10.3389/fneur.2021.632830"
"33670680","Cellular Fitness Phenotypes of Cancer Target Genes from Oncobiology to Cancer Therapeutics","George B, Pillai PM, Paul AM, Amjesh R, Leitzel K, Ali SM, Sandiford O, Lipton A, Rameshwar P, Hortobagyi GN, Pillai MR, Kumar R.","Cells. 2021 Feb 18;10(2):433. doi: 10.3390/cells10020433.","George B","Cells","2021","2021/03/06","PMC7921985","","10.3390/cells10020433"
"33666709","Drug properties and host factors contribute to biochemical presentation of drug-induced liver injury: a prediction model from a machine learning approach","Gonzalez-Jimenez A, Suzuki A, Chen M, Ashby K, Alvarez-Alvarez I, Andrade RJ, Lucena MI.","Arch Toxicol. 2021 May;95(5):1793-1803. doi: 10.1007/s00204-021-03013-3. Epub 2021 Mar 5.","Gonzalez-Jimenez A","Arch Toxicol","2021","2021/03/05","","","10.1007/s00204-021-03013-3"
"33652992","Androgen Receptor Binding Category Prediction with Deep Neural Networks and Structure-, Ligand-, and Statistically Based Features","García-Sosa AT.","Molecules. 2021 Feb 26;26(5):1285. doi: 10.3390/molecules26051285.","García-Sosa AT","Molecules","2021","2021/03/03","PMC7956632","","10.3390/molecules26051285"
"33618440","BioDWH2: an automated graph-based data warehouse and mapping tool","Friedrichs M.","J Integr Bioinform. 2021 Feb 22;18(2):167-176. doi: 10.1515/jib-2020-0033.","Friedrichs M","J Integr Bioinform","2021","2021/02/22","PMC8238471","","10.1515/jib-2020-0033"
"33593445","Genome-scale meta-analysis of breast cancer datasets identifies promising targets for drug development","Altaf R, Nadeem H, Babar MM, Ilyas U, Muhammad SA.","J Biol Res (Thessalon). 2021 Feb 16;28(1):5. doi: 10.1186/s40709-021-00136-7.","Altaf R","J Biol Res (Thessalon)","2021","2021/02/17","PMC7885587","","10.1186/s40709-021-00136-7"
"33587705","Predicting Biomedical Interactions With Higher-Order Graph Convolutional Networks","Kc K, Li R, Cui F, Haake AR.","IEEE/ACM Trans Comput Biol Bioinform. 2022 Mar-Apr;19(2):676-687. doi: 10.1109/TCBB.2021.3059415. Epub 2022 Apr 1.","Kc K","IEEE/ACM Trans Comput Biol Bioinform","2022","2021/02/15","PMC8518029","NIHMS1678568","10.1109/TCBB.2021.3059415"
"33579375","InContext: curation of medical context for drug indications","Moodley K, Rieswijk L, Oprea TI, Dumontier M.","J Biomed Semantics. 2021 Feb 12;12(1):2. doi: 10.1186/s13326-021-00234-4.","Moodley K","J Biomed Semantics","2021","2021/02/13","PMC7881657","","10.1186/s13326-021-00234-4"
"33571402","Network model-based screen for FDA-approved drugs affecting cardiac fibrosis","Zeigler AC, Chandrabhatla AS, Christiansen SL, Nelson AR, Holmes JW, Saucerman JJ.","CPT Pharmacometrics Syst Pharmacol. 2021 Apr;10(4):377-388. doi: 10.1002/psp4.12599. Epub 2021 Feb 27.","Zeigler AC","CPT Pharmacometrics Syst Pharmacol","2021","2021/02/11","PMC8099443","","10.1002/psp4.12599"
"33544718","Modeling drug response using network-based personalized treatment prediction (NetPTP) with applications to inflammatory bowel disease","Han L, Sayyid ZN, Altman RB.","PLoS Comput Biol. 2021 Feb 5;17(2):e1008631. doi: 10.1371/journal.pcbi.1008631. eCollection 2021 Feb.","Han L","PLoS Comput Biol","2021","2021/02/05","PMC7891788","","10.1371/journal.pcbi.1008631"
"33542078","Therapeutic Targeting of Nemo-like Kinase in Primary and Acquired Endocrine-resistant Breast Cancer","Wang X, Veeraraghavan J, Liu CC, Cao X, Qin L, Kim JA, Tan Y, Loo SK, Hu Y, Lin L, Lee S, Shea MJ, Mitchell T, Li S, Ellis MJ, Hilsenbeck SG, Schiff R, Wang XS.","Clin Cancer Res. 2021 May 1;27(9):2648-2662. doi: 10.1158/1078-0432.CCR-20-2961. Epub 2021 Feb 4.","Wang X","Clin Cancer Res","2021","2021/02/05","PMC8653766","NIHMS1672344","10.1158/1078-0432.CCR-20-2961"
"33521598","From fuzziness to precision medicine: on the rapidly evolving proteomics with implications in mitochondrial connectivity to rare human disease","Aly KA, Moutaoufik MT, Phanse S, Zhang Q, Babu M.","iScience. 2021 Jan 6;24(2):102030. doi: 10.1016/j.isci.2020.102030. eCollection 2021 Feb 19.","Aly KA","iScience","2021","2021/02/01","PMC7820543","","10.1016/j.isci.2020.102030"
"33521440","Forecasting System of Computational Time of DFT/TDDFT Calculations under the Multiverse Ansatz via Machine Learning and Cheminformatics","Ma S, Ma Y, Zhang B, Tian Y, Jin Z.","ACS Omega. 2021 Jan 14;6(3):2001-2024. doi: 10.1021/acsomega.0c04981. eCollection 2021 Jan 26.","Ma S","ACS Omega","2021","2021/02/01","PMC7841786","","10.1021/acsomega.0c04981"
"33507975","Identification of drug combinations on the basis of machine learning to maximize anti-aging effects","Kim SK, Goughnour PC, Lee EJ, Kim MH, Chae HJ, Yun GY, Kim YR, Choi JW.","PLoS One. 2021 Jan 28;16(1):e0246106. doi: 10.1371/journal.pone.0246106. eCollection 2021.","Kim SK","PLoS One","2021","2021/01/28","PMC7843016","","10.1371/journal.pone.0246106"
"33504008","Identification of 37 Heterogeneous Drug Candidates for Treatment of COVID-19 via a Rational Transcriptomics-Based Drug Repurposing Approach","Gelemanović A, Vidović T, Stepanić V, Trajković K.","Pharmaceuticals (Basel). 2021 Jan 25;14(2):87. doi: 10.3390/ph14020087.","Gelemanović A","Pharmaceuticals (Basel)","2021","2021/01/28","PMC7912585","","10.3390/ph14020087"
"33497435","ExonSkipAD provides the functional genomic landscape of exon skipping events in Alzheimer's disease","Yang M, Ke Y, Kim P, Zhou X.","Brief Bioinform. 2021 Sep 2;22(5):bbaa438. doi: 10.1093/bib/bbaa438.","Yang M","Brief Bioinform","2021","2021/01/26","PMC8425305","","10.1093/bib/bbaa438"
"33479214","An empirical meta-analysis of the life sciences linked open data on the web","Kamdar MR, Musen MA.","Sci Data. 2021 Jan 21;8(1):24. doi: 10.1038/s41597-021-00797-y.","Kamdar MR","Sci Data","2021","2021/01/22","PMC7819992","","10.1038/s41597-021-00797-y"
"33472664","An efficient computational method for predicting drug-target interactions using weighted extreme learning machine and speed up robot features","An JY, Meng FR, Yan ZJ.","BioData Min. 2021 Jan 20;14(1):3. doi: 10.1186/s13040-021-00242-1.","An JY","BioData Min","2021","2021/01/21","PMC7816443","","10.1186/s13040-021-00242-1"
"33471060","Cellinker: a platform of ligand-receptor interactions for intercellular communication analysis","Zhang Y, Liu T, Wang J, Zou B, Li L, Yao L, Chen K, Ning L, Wu B, Zhao X, Wang D.","Bioinformatics. 2021 Jan 20:btab036. doi: 10.1093/bioinformatics/btab036. Online ahead of print.","Zhang Y","Bioinformatics","2021","2021/01/20","PMC7929259","","10.1093/bioinformatics/btab036"
"33446838","Potential repurposing of four FDA approved compounds with antiplasmodial activity identified through proteome scale computational drug discovery and in vitro assay","Diallo BN, Swart T, Hoppe HC, Tastan Bishop Ö, Lobb K.","Sci Rep. 2021 Jan 14;11(1):1413. doi: 10.1038/s41598-020-80722-2.","Diallo BN","Sci Rep","2021","2021/01/15","PMC7809352","","10.1038/s41598-020-80722-2"
"33431042","Evaluation of deep and shallow learning methods in chemogenomics for the prediction of drugs specificity","Playe B, Stoven V.","J Cheminform. 2020 Feb 10;12(1):11. doi: 10.1186/s13321-020-0413-0.","Playe B","J Cheminform","2020","2021/01/12","PMC7011501","","10.1186/s13321-020-0413-0"
"33430984","IntelliPatent: a web-based intelligent system for fast chemical patent claim drafting","Wang PH, Tseng YJ.","J Cheminform. 2019 Dec 11;11(1):78. doi: 10.1186/s13321-019-0401-4.","Wang PH","J Cheminform","2019","2021/01/12","PMC6907166","","10.1186/s13321-019-0401-4"
"33430983","Chemical space exploration based on recurrent neural networks: applications in discovering kinase inhibitors","Li X, Xu Y, Yao H, Lin K.","J Cheminform. 2020 Jun 8;12(1):42. doi: 10.1186/s13321-020-00446-3.","Li X","J Cheminform","2020","2021/01/12","PMC7278228","","10.1186/s13321-020-00446-3"
"33414894","Systematical Identification of the Protective Effect of Danhong Injection and BuChang NaoXinTong Capsules on Transcription Factors in Cerebral Ischemia Mice Brain","Xu J, Wang T, Guo F, Ji E, Zhang Y, Wu H, Tang S, Wei J, Yang H.","Oxid Med Cell Longev. 2020 Dec 14;2020:5879852. doi: 10.1155/2020/5879852. eCollection 2020.","Xu J","Oxid Med Cell Longev","2020","2021/01/08","PMC7755463","","10.1155/2020/5879852"
"33392261","Identification of Potential Inhibitors of 3CL Protease of SARS-CoV-2 From ZINC Database by Molecular Docking-Based Virtual Screening","Abdusalam AAA, Murugaiyah V.","Front Mol Biosci. 2020 Dec 17;7:603037. doi: 10.3389/fmolb.2020.603037. eCollection 2020.","Abdusalam AAA","Front Mol Biosci","2020","2021/01/04","PMC7773842","","10.3389/fmolb.2020.603037"
"33392260","RASPD+: Fast Protein-Ligand Binding Free Energy Prediction Using Simplified Physicochemical Features","Holderbach S, Adam L, Jayaram B, Wade RC, Mukherjee G.","Front Mol Biosci. 2020 Dec 17;7:601065. doi: 10.3389/fmolb.2020.601065. eCollection 2020.","Holderbach S","Front Mol Biosci","2020","2021/01/04","PMC7773945","","10.3389/fmolb.2020.601065"
"33387249","In Silico Evaluation of Prospective Anti-COVID-19 Drug Candidates as Potential SARS-CoV-2 Main Protease Inhibitors","Ibrahim MAA, Abdelrahman AHM, Allemailem KS, Almatroudi A, Moustafa MF, Hegazy MF.","Protein J. 2021 Jun;40(3):296-309. doi: 10.1007/s10930-020-09945-6. Epub 2021 Jan 2.","Ibrahim MAA","Protein J","2021","2021/01/02","PMC7776322","","10.1007/s10930-020-09945-6"
"33371258","Multipath: An R Package to Generate Integrated Reproducible Pathway Models","Hammoud Z, Kramer F.","Biology (Basel). 2020 Dec 21;9(12):483. doi: 10.3390/biology9120483.","Hammoud Z","Biology (Basel)","2020","2020/12/29","PMC7766416","","10.3390/biology9120483"
"33336316","Recommendations for Dosing of Repurposed COVID-19 Medications in Patients with Renal and Hepatic Impairment","Marra F, Smolders EJ, El-Sherif O, Boyle A, Davidson K, Sommerville AJ, Marzolini C, Siccardi M, Burger D, Gibbons S, Khoo S, Back D.","Drugs R D. 2021 Mar;21(1):9-27. doi: 10.1007/s40268-020-00333-0. Epub 2020 Dec 17.","Marra F","Drugs R D","2021","2020/12/18","PMC7745756","","10.1007/s40268-020-00333-0"
"33332641","No population left behind: Improving paediatric drug safety using informatics and systems biology","Giangreco NP, Elias JE, Tatonetti NP.","Br J Clin Pharmacol. 2022 Feb;88(4):1464-1470. doi: 10.1111/bcp.14705. Epub 2021 Jan 19.","Giangreco NP","Br J Clin Pharmacol","2022","2020/12/17","PMC8209126","NIHMS1701597","10.1111/bcp.14705"
"33312959","Epidrug Repurposing: Discovering New Faces of Old Acquaintances in Cancer Therapy","Montalvo-Casimiro M, González-Barrios R, Meraz-Rodriguez MA, Juárez-González VT, Arriaga-Canon C, Herrera LA.","Front Oncol. 2020 Nov 18;10:605386. doi: 10.3389/fonc.2020.605386. eCollection 2020.","Montalvo-Casimiro M","Front Oncol","2020","2020/12/14","PMC7708379","","10.3389/fonc.2020.605386"
"33312947","Clinical Perspective of FDA Approved Drugs With P-Glycoprotein Inhibition Activities for Potential Cancer Therapeutics","Lai JI, Tseng YJ, Chen MH, Huang CF, Chang PM.","Front Oncol. 2020 Nov 16;10:561936. doi: 10.3389/fonc.2020.561936. eCollection 2020.","Lai JI","Front Oncol","2020","2020/12/14","PMC7704056","","10.3389/fonc.2020.561936"
"33312547","Flavonoids mitigate neurodegeneration in aged Caenorhabditis elegans by mitochondrial uncoupling","Cho I, Song HO, Cho JH.","Food Sci Nutr. 2020 Oct 23;8(12):6633-6642. doi: 10.1002/fsn3.1956. eCollection 2020 Dec.","Cho I","Food Sci Nutr","2020","2020/12/14","PMC7723185","","10.1002/fsn3.1956"
