PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36419205","Lactobacillus reuteri tryptophan metabolism promotes host susceptibility to CNS autoimmunity","Montgomery TL, Eckstrom K, Lile KH, Caldwell S, Heney ER, Lahue KG, D'Alessandro A, Wargo MJ, Krementsov DN.","Microbiome. 2022 Nov 23;10(1):198. doi: 10.1186/s40168-022-01408-7.","Montgomery TL","Microbiome","2022","2022/11/24","PMC9685921","","10.1186/s40168-022-01408-7"
"36414381","ZBTB18 inhibits SREBP-dependent lipid synthesis by halting CTBPs and LSD1 activity in glioblastoma","Ferrarese R, Izzo A, Andrieux G, Lagies S, Bartmuss JP, Masilamani AP, Wasilenko A, Osti D, Faletti S, Schulzki R, Yuan S, Kling E, Ribecco V, Heiland DH, Tholen S, Prinz M, Pelicci G, Kammerer B, Boerries M, Carro MS.","Life Sci Alliance. 2022 Nov 22;6(1):e202201400. doi: 10.26508/lsa.202201400. Print 2023 Jan.","Ferrarese R","Life Sci Alliance","2022","2022/11/22","PMC9684030","","10.26508/lsa.202201400"
"36409824","JAK-STAT Signaling in Inflammatory Breast Cancer Enables Chemotherapy-Resistant Cell States","Stevens LE, Peluffo G, Qiu X, Temko D, Fassl A, Li Z, Trinh A, Seehawer M, Jovanović B, Alečković M, Wilde CM, Geck RC, Shu S, Kingston NL, Harper NW, Almendro V, Pyke AL, Egri SB, Papanastasiou M, Clement K, Zhou N, Walker S, Salas J, Park SY, Frank DA, Meissner A, Jaffe JD, Sicinski P, Toker A, Michor F, Long HW, Overmoyer BA, Polyak K.","Cancer Res. 2023 Jan 18;83(2):264-284. doi: 10.1158/0008-5472.CAN-22-0423.","Stevens LE","Cancer Res","2023","2022/11/21","PMC9845989","NIHMS1853788","10.1158/0008-5472.CAN-22-0423"
"36388454","Serum amino acids quantification by plasmonic colloidosome-coupled MALDI-TOF MS for triple-negative breast cancer diagnosis","Han X, Li D, Wang S, Lin Y, Liu Y, Lin L, Qiao L.","Mater Today Bio. 2022 Nov 5;17:100486. doi: 10.1016/j.mtbio.2022.100486. eCollection 2022 Dec 15.","Han X","Mater Today Bio","2022","2022/11/17","PMC9647586","","10.1016/j.mtbio.2022.100486"
"36373969","RaMP-DB 2.0: a renovated knowledgebase for deriving biological and chemical insight from metabolites, proteins, and genes","Braisted J, Patt A, Tindall C, Sheils T, Neyra J, Spencer K, Eicher T, Mathé EA.","Bioinformatics. 2023 Jan 1;39(1):btac726. doi: 10.1093/bioinformatics/btac726.","Braisted J","Bioinformatics","2023","2022/11/14","PMC9825745","","10.1093/bioinformatics/btac726"
"36364726","Exclusive Enteral Nutrition Exerts Anti-Inflammatory Effects through Modulating Microbiota, Bile Acid Metabolism, and Immune Activities","Xiao F, Gao X, Hu H, Le J, Chen Y, Shu X, Liang Z, Xu Y, Wang Y, Zhang T.","Nutrients. 2022 Oct 24;14(21):4463. doi: 10.3390/nu14214463.","Xiao F","Nutrients","2022","2022/11/11","PMC9657881","","10.3390/nu14214463"
"36358459","Characterization and Valorization of 'Sulmona Red Garlic' Peels and Small Bulbs","Lasalvia A, Cairone F, Cesa S, Maccelli A, Crestoni ME, Menghini L, Carradori S, Marinacci B, Gallorini M, Elsallabi O, Pesce M, Patruno A.","Antioxidants (Basel). 2022 Oct 22;11(11):2088. doi: 10.3390/antiox11112088.","Lasalvia A","Antioxidants (Basel)","2022","2022/11/11","PMC9686930","","10.3390/antiox11112088"
"36355159","Revealing the Pathogenesis of Salt-Sensitive Hypertension in Dahl Salt-Sensitive Rats through Integrated Multi-Omics Analysis","Ou-Yang YN, Yuan MD, Yang ZM, Min Z, Jin YX, Tian ZM.","Metabolites. 2022 Nov 7;12(11):1076. doi: 10.3390/metabo12111076.","Ou-Yang YN","Metabolites","2022","2022/11/10","PMC9694938","","10.3390/metabo12111076"
"36353487","Potential cardiotoxicity induced by Euodiae Fructus: In vivo and in vitro experiments and untargeted metabolomics research","Zhang D, Lü J, Ren Z, Zhang X, Wu H, Sa R, Wang X, Wang Y, Lin Z, Zhang B.","Front Pharmacol. 2022 Oct 24;13:1028046. doi: 10.3389/fphar.2022.1028046. eCollection 2022.","Zhang D","Front Pharmacol","2022","2022/11/10","PMC9637925","","10.3389/fphar.2022.1028046"
"36339560","Identification and metabolomic characterization of potent anti-MRSA phloroglucinol derivatives from Dryopteris crassirhizoma Nakai (Polypodiaceae)","Bhowmick S, Beckmann M, Shen J, Mur LAJ.","Front Pharmacol. 2022 Oct 20;13:961087. doi: 10.3389/fphar.2022.961087. eCollection 2022.","Bhowmick S","Front Pharmacol","2022","2022/11/07","PMC9630833","","10.3389/fphar.2022.961087"
"36329881","Decreased IGF-1 level is associated with restrained amino acid metabolism in NSCLC with diabetes mellitus","Lv H, Zhang F, Liang C, Liu X, Ma Y, Li J, Ye Y, Si S, Liu Y, Heng H, Geng H.","Front Endocrinol (Lausanne). 2022 Oct 18;13:1031798. doi: 10.3389/fendo.2022.1031798. eCollection 2022.","Lv H","Front Endocrinol (Lausanne)","2022","2022/11/04","PMC9623307","","10.3389/fendo.2022.1031798"
"36329220","Untargeted metabolomics identifies potential serum biomarkers associated with Crohn's disease","Chen B, Wang Y, Wang Q, Li D, Huang X, Kuang X, Wang S, Hu Z.","Clin Exp Med. 2023 Sep;23(5):1751-1761. doi: 10.1007/s10238-022-00931-z. Epub 2022 Nov 3.","Chen B","Clin Exp Med","2023","2022/11/04","","","10.1007/s10238-022-00931-z"
"36325358","Metabolic fingerprinting of chemotherapy-resistant prostate cancer stem cells. An untargeted metabolomic approach by liquid chromatography-mass spectrometry","Bort A, G Sánchez B, León C, Nozal L, Mora-Rodríguez JM, Castro F, Crego AL, Díaz-Laviada I.","Front Cell Dev Biol. 2022 Oct 17;10:1005675. doi: 10.3389/fcell.2022.1005675. eCollection 2022.","Bort A","Front Cell Dev Biol","2022","2022/11/03","PMC9618794","","10.3389/fcell.2022.1005675"
"36322731","Combination of common mtDNA variants results in mitochondrial dysfunction and a connective tissue dysregulation","Schaefer PM, Scherer Alves L, Lvova M, Huang J, Rathi K, Janssen K, Butic A, Yardeni T, Morrow R, Lott M, Murdock D, Song A, Keller K, Garcia BA, Francomano CA, Wallace DC.","Proc Natl Acad Sci U S A. 2022 Nov 8;119(45):e2212417119. doi: 10.1073/pnas.2212417119. Epub 2022 Nov 2.","Schaefer PM","Proc Natl Acad Sci U S A","2022","2022/11/02","PMC9659340","","10.1073/pnas.2212417119"
"36321551","Heterogeneity of the cancer cell line metabolic landscape","Shorthouse D, Bradley J, Critchlow SE, Bendtsen C, Hall BA.","Mol Syst Biol. 2022 Nov;18(11):e11006. doi: 10.15252/msb.202211006.","Shorthouse D","Mol Syst Biol","2022","2022/11/02","PMC9627668","","10.15252/msb.202211006"
"36319708","Longitudinal metabolomic profiles reveal sex-specific adjustments to long-duration spaceflight and return to Earth","Stroud JE, Gale MS, Zwart SR, Heer M, Smith SM, Montina T, Metz GAS.","Cell Mol Life Sci. 2022 Nov 1;79(11):578. doi: 10.1007/s00018-022-04566-x.","Stroud JE","Cell Mol Life Sci","2022","2022/11/02","","","10.1007/s00018-022-04566-x"
"36319669","Identification of the ultrahigh-risk subgroup in neuroblastoma cases through DNA methylation analysis and its treatment exploiting cancer metabolism","Watanabe K, Kimura S, Seki M, Isobe T, Kubota Y, Sekiguchi M, Sato-Otsubo A, Hiwatari M, Kato M, Oka A, Koh K, Sato Y, Tanaka H, Miyano S, Kawai T, Hata K, Ueno H, Nannya Y, Suzuki H, Yoshida K, Fujii Y, Nagae G, Aburatani H, Ogawa S, Takita J.","Oncogene. 2022 Nov;41(46):4994-5007. doi: 10.1038/s41388-022-02489-2. Epub 2022 Nov 1.","Watanabe K","Oncogene","2022","2022/11/02","PMC9652143","","10.1038/s41388-022-02489-2"
"36305829","ChemFOnt: the chemical functional ontology resource","Wishart DS, Girod S, Peters H, Oler E, Jovel J, Budinski Z, Milford R, Lui VW, Sayeeda Z, Mah R, Wei W, Badran H, Lo E, Yamamoto M, Djoumbou-Feunang Y, Karu N, Gautam V.","Nucleic Acids Res. 2023 Jan 6;51(D1):D1220-D1229. doi: 10.1093/nar/gkac919.","Wishart DS","Nucleic Acids Res","2023","2022/10/28","PMC9825615","","10.1093/nar/gkac919"
"36298628","Proinflammatory Innate Cytokines and Distinct Metabolomic Signatures Shape the T Cell Response in Active COVID-19","Binayke A, Zaheer A, Dandotiya J, Gupta SK, Mani S, Tripathy MR, Madan U, Shrivastava T, Kumar Y, Pandey AK, Rathore DK, Awasthi A.","Vaccines (Basel). 2022 Oct 20;10(10):1762. doi: 10.3390/vaccines10101762.","Binayke A","Vaccines (Basel)","2022","2022/10/27","PMC9609972","","10.3390/vaccines10101762"
"36296599","Valorisation Potential of Invasive Acacia dealbata, A. longifolia and A. melanoxylon from Land Clearings","da Costa RMF, Bosch M, Simister R, Gomez LD, Canhoto JM, Batista de Carvalho LAE.","Molecules. 2022 Oct 18;27(20):7006. doi: 10.3390/molecules27207006.","da Costa RMF","Molecules","2022","2022/10/27","PMC9610895","","10.3390/molecules27207006"
"36295890","Plasma Metabolomics Reveals β-Glucan Improves Muscle Strength and Exercise Capacity in Athletes","Wang R, Wu X, Lin K, Guo S, Hou Y, Ma R, Wang Q, Wang R.","Metabolites. 2022 Oct 18;12(10):988. doi: 10.3390/metabo12100988.","Wang R","Metabolites","2022","2022/10/27","PMC9607031","","10.3390/metabo12100988"
"36295851","Multi-Omics, an Integrated Approach to Identify Novel Blood Biomarkers of Alzheimer's Disease","François M, Karpe AV, Liu JW, Beale DJ, Hor M, Hecker J, Faunt J, Maddison J, Johns S, Doecke JD, Rose S, Leifert WR.","Metabolites. 2022 Oct 6;12(10):949. doi: 10.3390/metabo12100949.","François M","Metabolites","2022","2022/10/27","PMC9610280","","10.3390/metabo12100949"
"36294554","Volatile Organic Compound (VOC) Profiles of Different Trichoderma Species and Their Potential Application","Gualtieri L, Monti MM, Mele F, Russo A, Pedata PA, Ruocco M.","J Fungi (Basel). 2022 Sep 21;8(10):989. doi: 10.3390/jof8100989.","Gualtieri L","J Fungi (Basel)","2022","2022/10/27","PMC9605199","","10.3390/jof8100989"
"36291640","Nusinersen Induces Disease-Severity-Specific Neurometabolic Effects in Spinal Muscular Atrophy","Errico F, Marino C, Grimaldi M, Nuzzo T, Bassareo V, Valsecchi V, Panicucci C, Di Schiavi E, Mazza T, Bruno C, D'Amico A, Carta M, D'Ursi AM, Bertini E, Pellizzoni L, Usiello A.","Biomolecules. 2022 Oct 6;12(10):1431. doi: 10.3390/biom12101431.","Errico F","Biomolecules","2022","2022/10/27","PMC9599672","","10.3390/biom12101431"
"36275708","Absolute quantification and characterization of oxylipins in lupus nephritis and systemic lupus erythematosus","He J, Ma C, Tang D, Zhong S, Yuan X, Zheng F, Zeng Z, Chen Y, Liu D, Hong X, Dai W, Yin L, Dai Y.","Front Immunol. 2022 Oct 6;13:964901. doi: 10.3389/fimmu.2022.964901. eCollection 2022.","He J","Front Immunol","2022","2022/10/24","PMC9582137","","10.3389/fimmu.2022.964901"
"36269707","Metabolome-Wide Association Study of Multiple Plasma Metals with Serum Metabolomic Profile among Middle-to-Older-Aged Chinese Adults","Lin Y, Yuan Y, Ouyang Y, Wang H, Xiao Y, Zhao X, Yang H, Li X, Guo H, He M, Zhang X, Xu G, Qiu G, Wu T.","Environ Sci Technol. 2022 Nov 15;56(22):16001-16011. doi: 10.1021/acs.est.2c05547. Epub 2022 Oct 21.","Lin Y","Environ Sci Technol","2022","2022/10/21","PMC9671050","","10.1021/acs.est.2c05547"
"36269135","Microbiome-metabolome analysis reveals cervical lesion alterations","Xu H, Liu L, Xu F, Liu M, Song Y, Chen J, Zhan H, Zhang Y, Xu D, Chen Y, Lu M, Chen D.","Acta Biochim Biophys Sin (Shanghai). 2022 Oct 25;54(10):1552-1560. doi: 10.3724/abbs.2022149.","Xu H","Acta Biochim Biophys Sin (Shanghai)","2022","2022/10/21","PMC9828295","","10.3724/abbs.2022149"
"36266699","Causality of genetically determined metabolites on anxiety disorders: a two-sample Mendelian randomization study","Xiao G, He Q, Liu L, Zhang T, Zhou M, Li X, Chen Y, Chen Y, Qin C.","J Transl Med. 2022 Oct 20;20(1):475. doi: 10.1186/s12967-022-03691-2.","Xiao G","J Transl Med","2022","2022/10/21","PMC9583573","","10.1186/s12967-022-03691-2"
"36252118","Prediction of Major Adverse Cardiovascular Events in Patients With Hypertrophic Cardiomyopathy Using Proteomics Profiling","Shimada YJ, Raita Y, Liang LW, Maurer MS, Hasegawa K, Fifer MA, Reilly MP.","Circ Genom Precis Med. 2022 Dec;15(6):e003546. doi: 10.1161/CIRCGEN.121.003546. Epub 2022 Oct 11.","Shimada YJ","Circ Genom Precis Med","2022","2022/10/17","PMC9771902","NIHMS1837491","10.1161/CIRCGEN.121.003546"
"36251323","Metabolomic and lipidomic signatures in autosomal dominant and late-onset Alzheimer's disease brains","Novotny BC, Fernandez MV, Wang C, Budde JP, Bergmann K, Eteleeb AM, Bradley J, Webster C, Ebl C, Norton J, Gentsch J, Dube U, Wang F, Morris JC, Bateman RJ, Perrin RJ, McDade E, Xiong C, Chhatwal J; Dominantly Inherited Alzheimer Network (DIAN) Study Group; Alzheimer's Disease Neuroimaging Initiative; Alzheimer's Disease Metabolomics Consortium (ADMC); Goate A, Farlow M, Schofield P, Chui H, Karch CM, Cruchaga C, Benitez BA, Harari O.","Alzheimers Dement. 2023 May;19(5):1785-1799. doi: 10.1002/alz.12800. Epub 2022 Oct 17.","Novotny BC","Alzheimers Dement","2023","2022/10/17","PMC10106526","NIHMS1865189","10.1002/alz.12800"
"36245043","HSF1 is a driver of leukemia stem cell self-renewal in acute myeloid leukemia","Dong Q, Xiu Y, Wang Y, Hodgson C, Borcherding N, Jordan C, Buchanan J, Taylor E, Wagner B, Leidinger M, Holman C, Thiele DJ, O'Brien S, Xue HH, Zhao J, Li Q, Meyerson H, Boyce BF, Zhao C.","Nat Commun. 2022 Oct 16;13(1):6107. doi: 10.1038/s41467-022-33861-1.","Dong Q","Nat Commun","2022","2022/10/16","PMC9573868","","10.1038/s41467-022-33861-1"
"36243731","The gut microbiome-metabolome dataset collection: a curated resource for integrative meta-analysis","Muller E, Algavi YM, Borenstein E.","NPJ Biofilms Microbiomes. 2022 Oct 15;8(1):79. doi: 10.1038/s41522-022-00345-5.","Muller E","NPJ Biofilms Microbiomes","2022","2022/10/15","PMC9569371","","10.1038/s41522-022-00345-5"
"36240084","Nuclear Magnetic Resonance Spectroscopy Metabolomics in Idiopathic Intracranial Hypertension to Identify Markers of Disease and Headache","Grech O, Seneviratne SY, Alimajstorovic Z, Yiangou A, Mitchell JL, Smith TB, Mollan SP, Lavery GG, Ludwig C, Sinclair AJ.","Neurology. 2022 Sep 8;99(16):e1702-14. doi: 10.1212/WNL.0000000000201007. Online ahead of print.","Grech O","Neurology","2022","2022/10/14","PMC9620805","","10.1212/WNL.0000000000201007"
"36235312","Physiological and Metabolic Responses of Gac Leaf (Momordica cochinchinensis (Lour.) Spreng.) to Salinity Stress","Jumpa T, Beckles DM, Songsri P, Pattanagul K, Pattanagul W.","Plants (Basel). 2022 Sep 20;11(19):2447. doi: 10.3390/plants11192447.","Jumpa T","Plants (Basel)","2022","2022/10/14","PMC9572180","","10.3390/plants11192447"
"36230091","Contribution of Lipids to the Flavor of Mussel (Mytilus edulis) Maillard Reaction Products","Xin R, Ma L, Liu R, Huang X, Fu B, Dong X, Qin L.","Foods. 2022 Sep 28;11(19):3015. doi: 10.3390/foods11193015.","Xin R","Foods","2022","2022/10/14","PMC9562662","","10.3390/foods11193015"
"36186027","Low phosphorus induces differential metabolic responses in eucalyptus species improving nutrient use efficiency","Silva FMO, Bulgarelli RG, Mubeen U, Caldana C, Andrade SAL, Mazzafera P.","Front Plant Sci. 2022 Sep 15;13:989827. doi: 10.3389/fpls.2022.989827. eCollection 2022.","Silva FMO","Front Plant Sci","2022","2022/10/03","PMC9520260","","10.3389/fpls.2022.989827"
"36186004","Flavonoids metabolism and physiological response to ultraviolet treatments in Tetrastigma hemsleyanum Diels et Gilg","Bai Y, Gu Y, Liu S, Jiang L, Han M, Geng D.","Front Plant Sci. 2022 Sep 15;13:926197. doi: 10.3389/fpls.2022.926197. eCollection 2022.","Bai Y","Front Plant Sci","2022","2022/10/03","PMC9520580","","10.3389/fpls.2022.926197"
"36183028","Metabolic, physiological and anatomical responses of soybean plants under water deficit and high temperature condition","Vital RG, Müller C, Freire FBS, Silva FB, Batista PF, Fuentes D, Rodrigues AA, Moura LMF, Daloso DM, Silva AA, Merchant A, Costa AC.","Sci Rep. 2022 Oct 1;12(1):16467. doi: 10.1038/s41598-022-21035-4.","Vital RG","Sci Rep","2022","2022/10/01","PMC9526742","","10.1038/s41598-022-21035-4"
"36183000","Evaluation of the metabolomic profile through (1)H-NMR spectroscopy in ewes affected by postpartum hyperketonemia","Lisuzzo A, Laghi L, Fiore F, Harvatine K, Mazzotta E, Faillace V, Spissu N, Zhu C, Moscati L, Fiore E.","Sci Rep. 2022 Oct 1;12(1):16463. doi: 10.1038/s41598-022-20371-9.","Lisuzzo A","Sci Rep","2022","2022/10/01","PMC9526738","","10.1038/s41598-022-20371-9"
"36178626","Metabolomics: Going Deeper, Going Broader, Going Further","Moco S, Buescher JM.","Methods Mol Biol. 2023;2554:155-178. doi: 10.1007/978-1-0716-2624-5_11.","Moco S","Methods Mol Biol","2023","2022/09/30","","","10.1007/978-1-0716-2624-5_11"
"36168419","Metabolomic study of eyeball rupture and patients with cataracts in aqueous humor","Wei Q, Luo L, Qiu W, Gong Y, Jiang Y.","Exp Ther Med. 2022 Sep 7;24(5):657. doi: 10.3892/etm.2022.11593. eCollection 2022 Nov.","Wei Q","Exp Ther Med","2022","2022/09/28","PMC9475345","","10.3892/etm.2022.11593"
"36164819","Liguleless narrow and narrow odd dwarf act in overlapping pathways to regulate maize development and metabolism","Abraham-Juárez MJ, Busche M, Anderson AA, Lunde C, Winders J, Christensen SA, Hunter CT, Hake S, Brunkard JO.","Plant J. 2022 Nov;112(4):881-896. doi: 10.1111/tpj.15988. Epub 2022 Oct 11.","Abraham-Juárez MJ","Plant J","2022","2022/09/27","PMC9827925","NIHMS1862032","10.1111/tpj.15988"
"36164562","In silico prediction of COVID-19 cytokine storm in lung cancer types","Suchanti S, Awasthi S, Singh G, Yadav PK, Singh A, Mishra R.","Biochem Biophys Rep. 2022 Dec;32:101350. doi: 10.1016/j.bbrep.2022.101350. Epub 2022 Sep 22.","Suchanti S","Biochem Biophys Rep","2022","2022/09/27","PMC9492516","","10.1016/j.bbrep.2022.101350"
"36148239","Oral N-acetylcysteine decreases IFN-γ production and ameliorates ischemia-reperfusion injury in steatotic livers","Liggett JR, Kang J, Ranjit S, Rodriguez O, Loh K, Patil D, Cui Y, Duttargi A, Nguyen S, He B, Lee Y, Oza K, Frank BS, Kwon D, Li HH, Kallakury B, Libby A, Levi M, Robson SC, Fishbein TM, Cui W, Albanese C, Khan K, Kroemer A.","Front Immunol. 2022 Sep 5;13:898799. doi: 10.3389/fimmu.2022.898799. eCollection 2022.","Liggett JR","Front Immunol","2022","2022/09/23","PMC9486542","","10.3389/fimmu.2022.898799"
"36145836","Management of Rhizosphere Microbiota and Plant Production under Drought Stress: A Comprehensive Review","Vidal C, González F, Santander C, Pérez R, Gallardo V, Santos C, Aponte H, Ruiz A, Cornejo P.","Plants (Basel). 2022 Sep 19;11(18):2437. doi: 10.3390/plants11182437.","Vidal C","Plants (Basel)","2022","2022/09/23","PMC9502053","","10.3390/plants11182437"
"36144241","The Metabolomic Profile in Amyotrophic Lateral Sclerosis Changes According to the Progression of the Disease: An Exploratory Study","Marino C, Grimaldi M, Sommella EM, Ciaglia T, Santoro A, Buonocore M, Salviati E, Trojsi F, Polverino A, Sorrentino P, Sorrentino G, Campiglia P, D'Ursi AM.","Metabolites. 2022 Sep 4;12(9):837. doi: 10.3390/metabo12090837.","Marino C","Metabolites","2022","2022/09/23","PMC9504184","","10.3390/metabo12090837"
"36142367","Metabolomic Profiling of End-Stage Heart Failure Secondary to Chronic Chagas Cardiomyopathy","Díaz ML, Burgess K, Burchmore R, Gómez MA, Gómez-Ochoa SA, Echeverría LE, Morillo C, González CI.","Int J Mol Sci. 2022 Sep 9;23(18):10456. doi: 10.3390/ijms231810456.","Díaz ML","Int J Mol Sci","2022","2022/09/23","PMC9499603","","10.3390/ijms231810456"
"36140683","Alterations in Microbiota and Metabolites Related to Spontaneous Diabetes and Pre-Diabetes in Rhesus Macaques","Jiang C, Pan X, Luo J, Liu X, Zhang L, Liu Y, Lei G, Hu G, Li J.","Genes (Basel). 2022 Aug 24;13(9):1513. doi: 10.3390/genes13091513.","Jiang C","Genes (Basel)","2022","2022/09/23","PMC9498908","","10.3390/genes13091513"
"36139619","Exploring Metabolic Signatures of Ex Vivo Tumor Tissue Cultures for Prediction of Chemosensitivity in Ovarian Cancer","Mendes R, Graça G, Silva F, Guerreiro ACL, Gomes-Alves P, Serpa J, Boghaert ER, Alves PM, Félix A, Brito C, Isidro IA.","Cancers (Basel). 2022 Sep 14;14(18):4460. doi: 10.3390/cancers14184460.","Mendes R","Cancers (Basel)","2022","2022/09/23","PMC9496731","","10.3390/cancers14184460"
"36126192","Age-related metabolic and neurodegenerative changes in SAMP8 mice","Pačesová A, Holubová M, Hrubá L, Strnadová V, Neprašová B, Pelantová H, Kuzma M, Železná B, Kuneš J, Maletínská L.","Aging (Albany NY). 2022 Sep 16;14(18):7300-7327. doi: 10.18632/aging.204284. Epub 2022 Sep 16.","Pačesová A","Aging (Albany NY)","2022","2022/09/20","PMC9550245","","10.18632/aging.204284"
"36125563","Effects of acute intravenous lipopolysaccharide administration on the plasma lipidome and metabolome in lactating Holstein cows experiencing hyperlipidemia","Javaid A, Wang F, Horst EA, Diaz-Rubio ME, Wang LF, Baumgard LH, McFadden JW.","Metabolomics. 2022 Sep 19;18(10):75. doi: 10.1007/s11306-022-01928-1.","Javaid A","Metabolomics","2022","2022/09/20","","","10.1007/s11306-022-01928-1"
"36118216","MliR, a novel MerR-like regulator of iron homeostasis, impacts metabolism, membrane remodeling, and cell adhesion in the marine Bacteroidetes Bizionia argentinensis","Pellizza L, Bialer MG, Sieira R, Aran M.","Front Microbiol. 2022 Sep 2;13:987756. doi: 10.3389/fmicb.2022.987756. eCollection 2022.","Pellizza L","Front Microbiol","2022","2022/09/19","PMC9478572","","10.3389/fmicb.2022.987756"
"36102059","Prenatal transcript levels and metabolomics analyses reveal metabolic changes associated with intrauterine growth restriction and sex","Ponsuksili S, Murani E, Hadlich F, Iqbal MA, Fuchs B, Galuska CE, Perdomo-Sabogal A, Sarais F, Trakooljul N, Reyer H, Oster M, Wimmers K.","Open Biol. 2022 Sep;12(9):220151. doi: 10.1098/rsob.220151. Epub 2022 Sep 14.","Ponsuksili S","Open Biol","2022","2022/09/14","PMC9471991","","10.1098/rsob.220151"
"36097817","Genetic and chemical validation of Plasmodium falciparum aminopeptidase PfA-M17 as a drug target in the hemoglobin digestion pathway","Edgar RCS, Siddiqui G, Hjerrild K, Malcolm TR, Vinh NB, Webb CT, Holmes C, MacRaild CA, Chernih HC, Suen WW, Counihan NA, Creek DJ, Scammells PJ, McGowan S, de Koning-Ward TF.","Elife. 2022 Sep 13;11:e80813. doi: 10.7554/eLife.80813.","Edgar RCS","Elife","2022","2022/09/13","PMC9470162","","10.7554/eLife.80813"
"36091497","Systematic evaluation for the causal effects of blood metabolites on osteoporosis: Genetic risk score and Mendelian randomization","Yu XH, Cao RR, Yang YQ, Zhang L, Lei SF, Deng FY.","Front Public Health. 2022 Aug 25;10:905178. doi: 10.3389/fpubh.2022.905178. eCollection 2022.","Yu XH","Front Public Health","2022","2022/09/12","PMC9452842","","10.3389/fpubh.2022.905178"
"36090302","Role of Matrix Degradation, Oxidative Stress, Inflammation & Trace Elements in COVID-19 Patients: A Multivariate Study from India","Singh B, Singh S, Bhatia JK, Kapoor R, Bhatia K.","Indian J Clin Biochem. 2023 Apr;38(2):193-203. doi: 10.1007/s12291-022-01059-3. Epub 2022 Sep 6.","Singh B","Indian J Clin Biochem","2023","2022/09/12","PMC9446610","","10.1007/s12291-022-01059-3"
"36080285","Simultaneous UHPLC-MS Quantification of Catechins and Untargeted Metabolomic Profiling for Proof-of-Concept Authenticity Determination of Maytenus ssp. Samples","Duarte RS, Antunes ERM, Sawaya ACHF.","Molecules. 2022 Aug 27;27(17):5520. doi: 10.3390/molecules27175520.","Duarte RS","Molecules","2022","2022/09/09","PMC9457526","","10.3390/molecules27175520"
"36077322","Peppers in Diet: Genome-Wide Transcriptome and Metabolome Changes in Drosophila melanogaster","Lopez-Ortiz C, Edwards M, Natarajan P, Pacheco-Valenciana A, Nimmakayala P, Adjeroh DA, Sirbu C, Reddy UK.","Int J Mol Sci. 2022 Sep 1;23(17):9924. doi: 10.3390/ijms23179924.","Lopez-Ortiz C","Int J Mol Sci","2022","2022/09/09","PMC9455967","","10.3390/ijms23179924"
"36067168","Spatially resolved characterization of tissue metabolic compartments in fasted and high-fat diet livers","Stopka SA, van der Reest J, Abdelmoula WM, Ruiz DF, Joshi S, Ringel AE, Haigis MC, Agar NYR.","PLoS One. 2022 Sep 6;17(9):e0261803. doi: 10.1371/journal.pone.0261803. eCollection 2022.","Stopka SA","PLoS One","2022","2022/09/06","PMC9447892","","10.1371/journal.pone.0261803"
"36038711","Nondestructive classification of soft rot disease in napa cabbage using hyperspectral imaging analysis","Song H, Yoon SR, Dang YM, Yang JS, Hwang IM, Ha JH.","Sci Rep. 2022 Aug 29;12(1):14707. doi: 10.1038/s41598-022-19169-6.","Song H","Sci Rep","2022","2022/08/29","PMC9424267","","10.1038/s41598-022-19169-6"
"36014800","Anti-Inflammatory Diet Prevents Subclinical Colonic Inflammation and Alters Metabolomic Profile of Ulcerative Colitis Patients in Clinical Remission","Keshteli AH, Valcheva R, Nickurak C, Park H, Mandal R, van Diepen K, Kroeker KI, van Zanten SV, Halloran B, Wishart DS, Madsen KL, Dieleman LA.","Nutrients. 2022 Aug 11;14(16):3294. doi: 10.3390/nu14163294.","Keshteli AH","Nutrients","2022","2022/08/26","PMC9414437","","10.3390/nu14163294"
"36011393","Metabolomic Profiling Reveals Common Metabolic Alterations in Plasma of Patients with Toxoplasma Infection and Schizophrenia","Osman E, Mohammad Zahariluddin AS, Sharip S, Md Idris Z, Tan JK.","Genes (Basel). 2022 Aug 19;13(8):1482. doi: 10.3390/genes13081482.","Osman E","Genes (Basel)","2022","2022/08/26","PMC9408728","","10.3390/genes13081482"
"36010867","Lipoprotein Deprivation Reveals a Cholesterol-Dependent Therapeutic Vulnerability in Diffuse Glioma Metabolism","Wood J, Abdelrazig S, Evseev S, Ortori C, Castellanos-Uribe M, May ST, Barrett DA, Diksin M, Chakraborty S, Kim DH, Grundy RG, Rahman R.","Cancers (Basel). 2022 Aug 11;14(16):3873. doi: 10.3390/cancers14163873.","Wood J","Cancers (Basel)","2022","2022/08/26","PMC9405833","","10.3390/cancers14163873"
"36009783","Metabolomics and Chemoinformatics in Agricultural Biotechnology Research: Complementary Probes in Unravelling New Metabolites for Crop Improvement","Mashabela MD, Masamba P, Kappo AP.","Biology (Basel). 2022 Aug 1;11(8):1156. doi: 10.3390/biology11081156.","Mashabela MD","Biology (Basel)","2022","2022/08/26","PMC9405339","","10.3390/biology11081156"
