PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33926117","Exploring the Glucose Fluxotype of the E. coli y-ome Using High-Resolution Fluxomics","Bergès C, Cahoreau E, Millard P, Enjalbert B, Dinclaux M, Heuillet M, Kulyk H, Gales L, Butin N, Chazalviel M, Palama T, Guionnet M, Sokol S, Peyriga L, Bellvert F, Heux S, Portais JC.","Metabolites. 2021 Apr 26;11(5):271. doi: 10.3390/metabo11050271.","Bergès C","Metabolites","2021","2021/04/30","PMC8145925","","10.3390/metabo11050271"
"33859311","Evidence of a hormonal reshuffle in the cecal metabolome fingerprint of a strain of rats resistant to decompression sickness","Vallee N, Dugrenot E, Desruelle AV, Tardivel C, Martin JC, Guernec A, Boussuges A, Rives S, Risso JJ, Guerrero F.","Sci Rep. 2021 Apr 15;11(1):8317. doi: 10.1038/s41598-021-87952-y.","Vallee N","Sci Rep","2021","2021/04/16","PMC8050073","","10.1038/s41598-021-87952-y"
"33802747","Does the Phytochemical Diversity of Wild Plants Like the Erythrophleum genus Correlate with Geographical Origin?","Delporte C, Noret N, Vanhaverbeke C, Hardy OJ, Martin JF, Tremblay-Franco M, Touboul D, Gorel A, Faes M, Stévigny C, Van Antwerpen P, Souard F.","Molecules. 2021 Mar 17;26(6):1668. doi: 10.3390/molecules26061668.","Delporte C","Molecules","2021","2021/04/03","PMC8002556","","10.3390/molecules26061668"
"33768193","Viime: Visualization and Integration of Metabolomics Experiments","Choudhury R, Beezley J, Davis B, Tomeck J, Gratzl S, Golzarri-Arroyo L, Wan J, Raftery D, Baumes J, O'Connell TM.","J Open Source Softw. 2020;5(54):2410. doi: 10.21105/joss.02410. Epub 2020 Oct 18.","Choudhury R","J Open Source Softw","2020","2021/03/26","PMC7990241","NIHMS1642018","10.21105/joss.02410"
"33714973","Dietary switch to Western diet induces hypothalamic adaptation associated with gut microbiota dysbiosis in rats","Fouesnard M, Zoppi J, Petera M, Le Gleau L, Migné C, Devime F, Durand S, Benani A, Chaffron S, Douard V, Boudry G.","Int J Obes (Lond). 2021 Jun;45(6):1271-1283. doi: 10.1038/s41366-021-00796-4. Epub 2021 Mar 13.","Fouesnard M","Int J Obes (Lond)","2021","2021/03/14","","","10.1038/s41366-021-00796-4"
"33643071","Identification of Plasmatic Biomarkers of Foie Gras Qualities in Duck by Metabolomics","Mozduri Z, Marty-Gasset N, Lo B, Masoudi AA, Morisson M, Canlet C, Arroyo J, Bonnet A, Bonnefont CMD.","Front Physiol. 2021 Feb 12;12:628264. doi: 10.3389/fphys.2021.628264. eCollection 2021.","Mozduri Z","Front Physiol","2021","2021/03/01","PMC7907454","","10.3389/fphys.2021.628264"
"33615114","Age-dependent increase in α-tocopherol and phytosterols in maize leaves exposed to elevated ozone pollution","Wedow JM, Burroughs CH, Rios Acosta L, Leakey ADB, Ainsworth EA.","Plant Direct. 2021 Feb 10;5(2):e00307. doi: 10.1002/pld3.307. eCollection 2021 Feb.","Wedow JM","Plant Direct","2021","2021/02/22","PMC7876508","","10.1002/pld3.307"
"33574413","The effect of acute moderate-intensity exercise on the serum and fecal metabolomes and the gut microbiota of cross-country endurance athletes","Tabone M, Bressa C, García-Merino JA, Moreno-Pérez D, Van EC, Castelli FA, Fenaille F, Larrosa M.","Sci Rep. 2021 Feb 11;11(1):3558. doi: 10.1038/s41598-021-82947-1.","Tabone M","Sci Rep","2021","2021/02/12","PMC7878499","","10.1038/s41598-021-82947-1"
"33572622","A Cross-Metabolomic Approach Shows that Wheat Interferes with Fluorescent Pseudomonas Physiology through Its Root Metabolites","Rieusset L, Rey M, Gerin F, Wisniewski-Dyé F, Prigent-Combaret C, Comte G.","Metabolites. 2021 Jan 31;11(2):84. doi: 10.3390/metabo11020084.","Rieusset L","Metabolites","2021","2021/02/12","PMC7911646","","10.3390/metabo11020084"
"33563993","LC-MS based plant metabolic profiles of thirteen grassland species grown in diverse neighbourhoods","Marr S, Hageman JA, Wehrens R, van Dam NM, Bruelheide H, Neumann S.","Sci Data. 2021 Feb 9;8(1):52. doi: 10.1038/s41597-021-00836-8.","Marr S","Sci Data","2021","2021/02/10","PMC7873126","","10.1038/s41597-021-00836-8"
"33557667","Elevated gut microbiome abundance of Christensenellaceae, Porphyromonadaceae and Rikenellaceae is associated with reduced visceral adipose tissue and healthier metabolic profile in Italian elderly","Tavella T, Rampelli S, Guidarelli G, Bazzocchi A, Gasperini C, Pujos-Guillot E, Comte B, Barone M, Biagi E, Candela M, Nicoletti C, Kadi F, Battista G, Salvioli S, O'Toole PW, Franceschi C, Brigidi P, Turroni S, Santoro A.","Gut Microbes. 2021 Jan-Dec;13(1):1-19. doi: 10.1080/19490976.2021.1880221.","Tavella T","Gut Microbes","2021","2021/02/09","PMC7889099","","10.1080/19490976.2021.1880221"
"33505957","The Adipose Microenvironment Dysregulates the Mammary Myoepithelial Cells and Could Participate to the Progression of Breast Cancer","Delort L, Cholet J, Decombat C, Vermerie M, Dumontet C, Castelli FA, Fenaille F, Auxenfans C, Rossary A, Caldefie-Chezet F.","Front Cell Dev Biol. 2021 Jan 11;8:571948. doi: 10.3389/fcell.2020.571948. eCollection 2020.","Delort L","Front Cell Dev Biol","2021","2021/01/28","PMC7829501","","10.3389/fcell.2020.571948"
"33494144","Metabotypes of Pseudomonas aeruginosa Correlate with Antibiotic Resistance, Virulence and Clinical Outcome in Cystic Fibrosis Chronic Infections","Moyne O, Castelli F, Bicout DJ, Boccard J, Camara B, Cournoyer B, Faudry E, Terrier S, Hannani D, Huot-Marchand S, Léger C, Maurin M, Ngo TD, Plazy C, Quinn RA, Attree I, Fenaille F, Toussaint B, Le Gouëllec A.","Metabolites. 2021 Jan 21;11(2):63. doi: 10.3390/metabo11020063.","Moyne O","Metabolites","2021","2021/01/26","PMC7909822","","10.3390/metabo11020063"
"33389209","Osmolality-based normalization enhances statistical discrimination of untargeted metabolomic urine analysis: results from a comparative study","Mervant L, Tremblay-Franco M, Jamin EL, Kesse-Guyot E, Galan P, Martin JF, Guéraud F, Debrauwer L.","Metabolomics. 2021 Jan 2;17(1):2. doi: 10.1007/s11306-020-01758-z.","Mervant L","Metabolomics","2021","2021/01/03","","","10.1007/s11306-020-01758-z"
"33379223","Discovery of Urinary Biomarkers of Seaweed Intake Using Untargeted LC-MS Metabolomics in a Three-Way Cross-Over Human Study","Xi M, Ove Dragsted L, Tullin M, Ernst M, Zaharudin N, La Barbera G.","Metabolites. 2020 Dec 28;11(1):11. doi: 10.3390/metabo11010011.","Xi M","Metabolites","2020","2020/12/31","PMC7823344","","10.3390/metabo11010011"
"33266403","Polyphenolic and Methylxanthine Bioaccessibility of Cocoa Bean Shell Functional Biscuits: Metabolomics Approach and Intestinal Permeability through Caco-2 Cell Models","Rojo-Poveda O, Barbosa-Pereira L, El Khattabi C, Youl ENH, Bertolino M, Delporte C, Pochet S, Stévigny C.","Antioxidants (Basel). 2020 Nov 22;9(11):1164. doi: 10.3390/antiox9111164.","Rojo-Poveda O","Antioxidants (Basel)","2020","2020/12/03","PMC7700373","","10.3390/antiox9111164"
"33251564","Metabolomics: a systems biology approach for enhancing heat stress tolerance in plants","Raza A.","Plant Cell Rep. 2022 Mar;41(3):741-763. doi: 10.1007/s00299-020-02635-8. Epub 2020 Nov 29.","Raza A","Plant Cell Rep","2022","2020/11/30","","","10.1007/s00299-020-02635-8"
"33081373","A Python-Based Pipeline for Preprocessing LC-MS Data for Untargeted Metabolomics Workflows","Riquelme G, Zabalegui N, Marchi P, Jones CM, Monge ME.","Metabolites. 2020 Oct 16;10(10):416. doi: 10.3390/metabo10100416.","Riquelme G","Metabolites","2020","2020/10/21","PMC7602939","","10.3390/metabo10100416"
"33028191","IP4M: an integrated platform for mass spectrometry-based metabolomics data mining","Liang D, Liu Q, Zhou K, Jia W, Xie G, Chen T.","BMC Bioinformatics. 2020 Oct 7;21(1):444. doi: 10.1186/s12859-020-03786-x.","Liang D","BMC Bioinformatics","2020","2020/10/08","PMC7542974","","10.1186/s12859-020-03786-x"
"33000552","Secondary metabolites from plant-associated Pseudomonas are overproduced in biofilm","Rieusset L, Rey M, Muller D, Vacheron J, Gerin F, Dubost A, Comte G, Prigent-Combaret C.","Microb Biotechnol. 2020 Sep;13(5):1562-1580. doi: 10.1111/1751-7915.13598.","Rieusset L","Microb Biotechnol","2020","2020/10/01","PMC7415375","","10.1111/1751-7915.13598"
"32878155","Food Phenotyping: Recording and Processing of Non-Targeted Liquid Chromatography Mass Spectrometry Data for Verifying Food Authenticity","Creydt M, Fischer M.","Molecules. 2020 Aug 31;25(17):3972. doi: 10.3390/molecules25173972.","Creydt M","Molecules","2020","2020/09/04","PMC7504784","","10.3390/molecules25173972"
"32670572","Metabolite AutoPlotter - an application to process and visualise metabolite data in the web browser","Pietzke M, Vazquez A.","Cancer Metab. 2020 Jul 10;8:15. doi: 10.1186/s40170-020-00220-x. eCollection 2020.","Pietzke M","Cancer Metab","2020","2020/07/17","PMC7350678","","10.1186/s40170-020-00220-x"
"32503480","Effects of short- and long-term glucocorticoid-induced osteoporosis on plasma metabolome and lipidome of ovariectomized sheep","Cabrera D, Kruger M, Wolber FM, Roy NC, Fraser K.","BMC Musculoskelet Disord. 2020 Jun 5;21(1):349. doi: 10.1186/s12891-020-03362-7.","Cabrera D","BMC Musculoskelet Disord","2020","2020/06/07","PMC7275480","","10.1186/s12891-020-03362-7"
"32481497","Differential Effects of Post-Weaning Diet and Maternal Obesity on Mouse Liver and Brain Metabolomes","Safi-Stibler S, Thévenot EA, Jouneau L, Jouin M, Seyer A, Jammes H, Rousseau-Ralliard D, Baly C, Gabory A.","Nutrients. 2020 May 28;12(6):1572. doi: 10.3390/nu12061572.","Safi-Stibler S","Nutrients","2020","2020/06/03","PMC7352523","","10.3390/nu12061572"
"32352849","Gut microbiota derived metabolites contribute to intestinal barrier maturation at the suckling-to-weaning transition","Beaumont M, Paës C, Mussard E, Knudsen C, Cauquil L, Aymard P, Barilly C, Gabinaud B, Zemb O, Fourre S, Gautier R, Lencina C, Eutamène H, Theodorou V, Canlet C, Combes S.","Gut Microbes. 2020 Sep 2;11(5):1268-1286. doi: 10.1080/19490976.2020.1747335. Epub 2020 Apr 30.","Beaumont M","Gut Microbes","2020","2020/05/01","PMC7524271","","10.1080/19490976.2020.1747335"
"32269559","A Multi-Omics Analysis Suggests Links Between the Differentiated Surface Metabolome and Epiphytic Microbiota Along the Thallus of a Mediterranean Seaweed Holobiont","Paix B, Carriot N, Barry-Martinet R, Greff S, Misson B, Briand JF, Culioli G.","Front Microbiol. 2020 Mar 25;11:494. doi: 10.3389/fmicb.2020.00494. eCollection 2020.","Paix B","Front Microbiol","2020","2020/04/10","PMC7111306","","10.3389/fmicb.2020.00494"
"32267860","Metabolic reprograming of LPS-stimulated human lung macrophages involves tryptophan metabolism and the aspartate-arginosuccinate shunt","Fall F, Lamy E, Brollo M, Naline E, Lenuzza N, Thévenot E, Devillier P, Grassin-Delyle S.","PLoS One. 2020 Apr 8;15(4):e0230813. doi: 10.1371/journal.pone.0230813. eCollection 2020.","Fall F","PLoS One","2020","2020/04/09","PMC7141605","","10.1371/journal.pone.0230813"
"32212641","AutoTuner: High Fidelity and Robust Parameter Selection for Metabolomics Data Processing","McLean C, Kujawinski EB.","Anal Chem. 2020 Apr 21;92(8):5724-5732. doi: 10.1021/acs.analchem.9b04804. Epub 2020 Apr 8.","McLean C","Anal Chem","2020","2020/03/28","PMC7310949","","10.1021/acs.analchem.9b04804"
"32013105","Toward a Standardized Strategy of Clinical Metabolomics for the Advancement of Precision Medicine","Long NP, Nghi TD, Kang YP, Anh NH, Kim HM, Park SK, Kwon SW.","Metabolites. 2020 Jan 29;10(2):51. doi: 10.3390/metabo10020051.","Long NP","Metabolites","2020","2020/02/05","PMC7074059","","10.3390/metabo10020051"
"32012845","A Data Mining Metabolomics Exploration of Glaucoma","Kouassi Nzoughet J, Guehlouz K, Leruez S, Gohier P, Bocca C, Muller J, Blanchet O, Bonneau D, Simard G, Milea D, Procaccio V, Lenaers G, Chao de la Barca JM, Reynier P.","Metabolites. 2020 Jan 28;10(2):49. doi: 10.3390/metabo10020049.","Kouassi Nzoughet J","Metabolites","2020","2020/02/05","PMC7074047","","10.3390/metabo10020049"
"31936230","A Case Report of Switching from Specific Vendor-Based to R-Based Pipelines for Untargeted LC-MS Metabolomics","Fernández-Ochoa Á, Quirantes-Piné R, Borrás-Linares I, Cádiz-Gurrea ML, Precisesads Clinical Consortium, Alarcón Riquelme ME, Brunius C, Segura-Carretero A.","Metabolites. 2020 Jan 8;10(1):28. doi: 10.3390/metabo10010028.","Fernández-Ochoa Á","Metabolites","2020","2020/01/16","PMC7022532","","10.3390/metabo10010028"
"31867339","Impact of a High Protein Intake on the Plasma Metabolome in Elderly Males: 10 Week Randomized Dietary Intervention","Durainayagam B, Mitchell CJ, Milan AM, Zeng N, Sharma P, Mitchell SM, Ramzan F, Knowles SO, Sjödin A, Wagner KH, Roy NC, Fraser K, Cameron-Smith D.","Front Nutr. 2019 Dec 6;6:180. doi: 10.3389/fnut.2019.00180. eCollection 2019.","Durainayagam B","Front Nutr","2019","2019/12/24","PMC6910071","","10.3389/fnut.2019.00180"
"31816088","Accessible and reproducible mass spectrometry imaging data analysis in Galaxy","Föll MC, Moritz L, Wollmann T, Stillger MN, Vockert N, Werner M, Bronsert P, Rohr K, Grüning BA, Schilling O.","Gigascience. 2019 Dec 1;8(12):giz143. doi: 10.1093/gigascience/giz143.","Föll MC","Gigascience","2019","2019/12/10","PMC6901077","","10.1093/gigascience/giz143"
"31657527","Scalable Data Analysis in Proteomics and Metabolomics Using BioContainers and Workflows Engines","Perez-Riverol Y, Moreno P.","Proteomics. 2020 May;20(9):e1900147. doi: 10.1002/pmic.201900147. Epub 2019 Dec 18.","Perez-Riverol Y","Proteomics","2020","2019/10/29","PMC7613303","EMS152490","10.1002/pmic.201900147"
"31653057","Analytic Correlation Filtration: A New Tool to Reduce Analytical Complexity of Metabolomic Datasets","Monnerie S, Petera M, Lyan B, Gaudreau P, Comte B, Pujos-Guillot E.","Metabolites. 2019 Oct 24;9(11):250. doi: 10.3390/metabo9110250.","Monnerie S","Metabolites","2019","2019/10/27","PMC6918187","","10.3390/metabo9110250"
"31635085","WebSpecmine: A Website for Metabolomics Data Analysis and Mining","Cardoso S, Afonso T, Maraschin M, Rocha M.","Metabolites. 2019 Oct 19;9(10):237. doi: 10.3390/metabo9100237.","Cardoso S","Metabolites","2019","2019/10/23","PMC6835413","","10.3390/metabo9100237"
"31583480","Multi-block PLS discriminant analysis for the joint analysis of metabolomic and epidemiological data","Brandolini-Bunlon M, Pétéra M, Gaudreau P, Comte B, Bougeard S, Pujos-Guillot E.","Metabolomics. 2019 Oct 3;15(10):134. doi: 10.1007/s11306-019-1598-y.","Brandolini-Bunlon M","Metabolomics","2019","2019/10/05","","","10.1007/s11306-019-1598-y"
"31548506","The metaRbolomics Toolbox in Bioconductor and beyond","Stanstrup J, Broeckling CD, Helmus R, Hoffmann N, Mathé E, Naake T, Nicolotti L, Peters K, Rainer J, Salek RM, Schulze T, Schymanski EL, Stravs MA, Thévenot EA, Treutler H, Weber RJM, Willighagen E, Witting M, Neumann S.","Metabolites. 2019 Sep 23;9(10):200. doi: 10.3390/metabo9100200.","Stanstrup J","Metabolites","2019","2019/09/25","PMC6835268","","10.3390/metabo9100200"
"31522294","Toward collaborative open data science in metabolomics using Jupyter Notebooks and cloud computing","Mendez KM, Pritchard L, Reinke SN, Broadhurst DI.","Metabolomics. 2019 Sep 14;15(10):125. doi: 10.1007/s11306-019-1588-0.","Mendez KM","Metabolomics","2019","2019/09/16","PMC6745024","","10.1007/s11306-019-1588-0"
"31492558","Multi-omics signature of brain amyloid deposition in asymptomatic individuals at-risk for Alzheimer's disease: The INSIGHT-preAD study","Xicota L, Ichou F, Lejeune FX, Colsch B, Tenenhaus A, Leroy I, Fontaine G, Lhomme M, Bertin H, Habert MO, Epelbaum S, Dubois B, Mochel F, Potier MC; INSIGHT study group.","EBioMedicine. 2019 Sep;47:518-528. doi: 10.1016/j.ebiom.2019.08.051. Epub 2019 Sep 3.","Xicota L","EBioMedicine","2019","2019/09/08","PMC6796577","","10.1016/j.ebiom.2019.08.051"
"31488860","Metabolic modulations of Pseudomonas graminis in response to H(2)O(2) in cloud water","Wirgot N, Lagrée M, Traïkia M, Besaury L, Amato P, Canet I, Sancelme M, Jousse C, Diémé B, Lyan B, Delort AM.","Sci Rep. 2019 Sep 5;9(1):12799. doi: 10.1038/s41598-019-49319-2.","Wirgot N","Sci Rep","2019","2019/09/07","PMC6728378","","10.1038/s41598-019-49319-2"
"31350543","The nPYc-Toolbox, a Python module for the pre-processing, quality-control and analysis of metabolic profiling datasets","Sands CJ, Wolfer AM, Correia GDS, Sadawi N, Ahmed A, Jiménez B, Lewis MR, Glen RC, Nicholson JK, Pearce JTM.","Bioinformatics. 2019 Dec 15;35(24):5359-5360. doi: 10.1093/bioinformatics/btz566.","Sands CJ","Bioinformatics","2019","2019/07/28","PMC6954639","","10.1093/bioinformatics/btz566"
"31319517","Metabolomics Analytics Workflow for Epidemiological Research: Perspectives from the Consortium of Metabolomics Studies (COMETS)","Playdon MC, Joshi AD, Tabung FK, Cheng S, Henglin M, Kim A, Lin T, van Roekel EH, Huang J, Krumsiek J, Wang Y, Mathé E, Temprosa M, Moore S, Chawes B, Eliassen AH, Gsur A, Gunter MJ, Harada S, Langenberg C, Oresic M, Perng W, Seow WJ, Zeleznik OA.","Metabolites. 2019 Jul 17;9(7):145. doi: 10.3390/metabo9070145.","Playdon MC","Metabolites","2019","2019/07/20","PMC6681081","","10.3390/metabo9070145"
"31200644","Filtering procedures for untargeted LC-MS metabolomics data","Schiffman C, Petrick L, Perttula K, Yano Y, Carlsson H, Whitehead T, Metayer C, Hayes J, Rappaport S, Dudoit S.","BMC Bioinformatics. 2019 Jun 14;20(1):334. doi: 10.1186/s12859-019-2871-9.","Schiffman C","BMC Bioinformatics","2019","2019/06/16","PMC6570933","","10.1186/s12859-019-2871-9"
"31129888","Nutritional Metabolomics in Cancer Epidemiology: Current Trends, Challenges, and Future Directions","McGee EE, Kiblawi R, Playdon MC, Eliassen AH.","Curr Nutr Rep. 2019 Sep;8(3):187-201. doi: 10.1007/s13668-019-00279-z.","McGee EE","Curr Nutr Rep","2019","2019/05/27","","","10.1007/s13668-019-00279-z"
"31101001","ROIMCR: a powerful analysis strategy for LC-MS metabolomic datasets","Gorrochategui E, Jaumot J, Tauler R.","BMC Bioinformatics. 2019 May 17;20(1):256. doi: 10.1186/s12859-019-2848-8.","Gorrochategui E","BMC Bioinformatics","2019","2019/05/19","PMC6525397","","10.1186/s12859-019-2848-8"
"30909447","MetaboAnalystR 2.0: From Raw Spectra to Biological Insights","Chong J, Yamamoto M, Xia J.","Metabolites. 2019 Mar 22;9(3):57. doi: 10.3390/metabo9030057.","Chong J","Metabolites","2019","2019/03/27","PMC6468840","","10.3390/metabo9030057"
"30897797","Using Expert Driven Machine Learning to Enhance Dynamic Metabolomics Data Analysis","Beirnaert C, Peeters L, Meysman P, Bittremieux W, Foubert K, Custers D, Van der Auwera A, Cuykx M, Pieters L, Covaci A, Laukens K.","Metabolites. 2019 Mar 20;9(3):54. doi: 10.3390/metabo9030054.","Beirnaert C","Metabolites","2019","2019/03/23","PMC6468718","","10.3390/metabo9030054"
"30851093","Interoperable and scalable data analysis with microservices: applications in metabolomics","Emami Khoonsari P, Moreno P, Bergmann S, Burman J, Capuccini M, Carone M, Cascante M, de Atauri P, Foguet C, Gonzalez-Beltran AN, Hankemeier T, Haug K, He S, Herman S, Johnson D, Kale N, Larsson A, Neumann S, Peters K, Pireddu L, Rocca-Serra P, Roger P, Rueedi R, Ruttkies C, Sadawi N, Salek RM, Sansone SA, Schober D, Selivanov V, Thévenot EA, van Vliet M, Zanetti G, Steinbeck C, Kultima K, Spjuth O.","Bioinformatics. 2019 Oct 1;35(19):3752-3760. doi: 10.1093/bioinformatics/btz160.","Emami Khoonsari P","Bioinformatics","2019","2019/03/10","PMC6761976","","10.1093/bioinformatics/btz160"
"30830438","Metabotyping of 30 maize hybrids under early-sowing conditions reveals potential marker-metabolites for breeding","Lamari N, Zhendre V, Urrutia M, Bernillon S, Maucourt M, Deborde C, Prodhomme D, Jacob D, Ballias P, Rolin D, Sellier H, Rabier D, Gibon Y, Giauffret C, Moing A.","Metabolomics. 2018 Sep 26;14(10):132. doi: 10.1007/s11306-018-1427-8.","Lamari N","Metabolomics","2018","2019/03/05","PMC6208756","","10.1007/s11306-018-1427-8"
"30823457","Comprehensive Preterm Breast Milk Metabotype Associated with Optimal Infant Early Growth Pattern","Alexandre-Gouabau MC, Moyon T, David-Sochard A, Fenaille F, Cholet S, Royer AL, Guitton Y, Billard H, Darmaun D, Rozé JC, Boquien CY.","Nutrients. 2019 Feb 28;11(3):528. doi: 10.3390/nu11030528.","Alexandre-Gouabau MC","Nutrients","2019","2019/03/03","PMC6470768","","10.3390/nu11030528"
"30733683","Identification of Pre-frailty Sub-Phenotypes in Elderly Using Metabolomics","Pujos-Guillot E, Pétéra M, Jacquemin J, Centeno D, Lyan B, Montoliu I, Madej D, Pietruszka B, Fabbri C, Santoro A, Brzozowska A, Franceschi C, Comte B.","Front Physiol. 2019 Jan 24;9:1903. doi: 10.3389/fphys.2018.01903. eCollection 2018.","Pujos-Guillot E","Front Physiol","2019","2019/02/09","PMC6353829","","10.3389/fphys.2018.01903"
"30705420","Mapping the Surface Microbiome and Metabolome of Brown Seaweed Fucus vesiculosus by Amplicon Sequencing, Integrated Metabolomics and Imaging Techniques","Parrot D, Blümel M, Utermann C, Chianese G, Krause S, Kovalev A, Gorb SN, Tasdemir D.","Sci Rep. 2019 Jan 31;9(1):1061. doi: 10.1038/s41598-018-37914-8.","Parrot D","Sci Rep","2019","2019/02/02","PMC6355876","","10.1038/s41598-018-37914-8"
"30699348","Metabolic and Organelle Morphology Defects in Mice and Human Patients Define Spinocerebellar Ataxia Type 7 as a Mitochondrial Disease","Ward JM, Stoyas CA, Switonski PM, Ichou F, Fan W, Collins B, Wall CE, Adanyeguh I, Niu C, Sopher BL, Kinoshita C, Morrison RS, Durr A, Muotri AR, Evans RM, Mochel F, La Spada AR.","Cell Rep. 2019 Jan 29;26(5):1189-1202.e6. doi: 10.1016/j.celrep.2019.01.028.","Ward JM","Cell Rep","2019","2019/01/31","PMC6420346","NIHMS1519906","10.1016/j.celrep.2019.01.028"
"30658398","Analytical Methods for Detection of Plant Metabolomes Changes in Response to Biotic and Abiotic Stresses","Piasecka A, Kachlicki P, Stobiecki M.","Int J Mol Sci. 2019 Jan 17;20(2):379. doi: 10.3390/ijms20020379.","Piasecka A","Int J Mol Sci","2019","2019/01/20","PMC6358739","","10.3390/ijms20020379"
"30535405","PhenoMeNal: processing and analysis of metabolomics data in the cloud","Peters K, Bradbury J, Bergmann S, Capuccini M, Cascante M, de Atauri P, Ebbels TMD, Foguet C, Glen R, Gonzalez-Beltran A, Günther UL, Handakas E, Hankemeier T, Haug K, Herman S, Holub P, Izzo M, Jacob D, Johnson D, Jourdan F, Kale N, Karaman I, Khalili B, Emami Khonsari P, Kultima K, Lampa S, Larsson A, Ludwig C, Moreno P, Neumann S, Novella JA, O'Donovan C, Pearce JTM, Peluso A, Piras ME, Pireddu L, Reed MAC, Rocca-Serra P, Roger P, Rosato A, Rueedi R, Ruttkies C, Sadawi N, Salek RM, Sansone SA, Selivanov V, Spjuth O, Schober D, Thévenot EA, Tomasoni M, van Rijswijk M, van Vliet M, Viant MR, Weber RJM, Zanetti G, Steinbeck C.","Gigascience. 2019 Feb 1;8(2):giy149. doi: 10.1093/gigascience/giy149.","Peters K","Gigascience","2019","2018/12/12","PMC6377398","","10.1093/gigascience/giy149"
"30456258","LC-HRMS data as a result of untargeted metabolomic profiling of human cerebrospinal fluid","Mehl F, Gallart-Ayala H, Konz I, Teav T, Oikonomidi A, Peyratout G, van der Velpen V, Popp J, Ivanisevic J.","Data Brief. 2018 Oct 27;21:1358-1362. doi: 10.1016/j.dib.2018.10.113. eCollection 2018 Dec.","Mehl F","Data Brief","2018","2018/11/21","PMC6232650","","10.1016/j.dib.2018.10.113"
"30275944","Deep analysis of immune response and metabolic signature in children with food protein induced enterocolitis to cow's milk","Adel-Patient K, Lezmi G, Castelli FA, Blanc S, Bernard H, Soulaines P, Dumond P, Ah-Leung S, Lageix F, de Boissieu D, Cortes-Perez N, Hazebrouck S, Fenaille F, Junot C, Dupont C.","Clin Transl Allergy. 2018 Sep 28;8:38. doi: 10.1186/s13601-018-0224-9. eCollection 2018.","Adel-Patient K","Clin Transl Allergy","2018","2018/10/03","PMC6161449","","10.1186/s13601-018-0224-9"
"30154338","Statistical Analysis of NMR Metabolic Fingerprints: Established Methods and Recent Advances","Zacharias HU, Altenbuchinger M, Gronwald W.","Metabolites. 2018 Aug 28;8(3):47. doi: 10.3390/metabo8030047.","Zacharias HU","Metabolites","2018","2018/08/30","PMC6161311","","10.3390/metabo8030047"
"30152810","Computational workflow to study the seasonal variation of secondary metabolites in nine different bryophytes","Peters K, Gorzolka K, Bruelheide H, Neumann S.","Sci Data. 2018 Aug 28;5:180179. doi: 10.1038/sdata.2018.179.","Peters K","Sci Data","2018","2018/08/29","PMC6111888","","10.1038/sdata.2018.179"
"29967596","Effectiveness of Interventions to Modulate the Rumen Microbiota Composition and Function in Pre-ruminant and Ruminant Lambs","Saro C, Hohenester UM, Bernard M, Lagrée M, Martin C, Doreau M, Boudra H, Popova M, Morgavi DP.","Front Microbiol. 2018 Jun 18;9:1273. doi: 10.3389/fmicb.2018.01273. eCollection 2018.","Saro C","Front Microbiol","2018","2018/07/04","PMC6015893","","10.3389/fmicb.2018.01273"
"29955821","MetaboAnalystR: an R package for flexible and reproducible analysis of metabolomics data","Chong J, Xia J.","Bioinformatics. 2018 Dec 15;34(24):4313-4314. doi: 10.1093/bioinformatics/bty528.","Chong J","Bioinformatics","2018","2018/06/30","PMC6289126","","10.1093/bioinformatics/bty528"
"29950287","Metabolic Effects of a Chronic Dietary Exposure to a Low-Dose Pesticide Cocktail in Mice: Sexual Dimorphism and Role of the Constitutive Androstane Receptor","Lukowicz C, Ellero-Simatos S, Régnier M, Polizzi A, Lasserre F, Montagner A, Lippi Y, Jamin EL, Martin JF, Naylies C, Canlet C, Debrauwer L, Bertrand-Michel J, Al Saati T, Théodorou V, Loiseau N, Mselli-Lakhal L, Guillou H, Gamet-Payrastre L.","Environ Health Perspect. 2018 Jun 25;126(6):067007. doi: 10.1289/EHP2877. eCollection 2018 Jun.","Lukowicz C","Environ Health Perspect","2018","2018/06/29","PMC6084886","","10.1289/EHP2877"
"29762782","MetaboAnalyst 4.0: towards more transparent and integrative metabolomics analysis","Chong J, Soufan O, Li C, Caraus I, Li S, Bourque G, Wishart DS, Xia J.","Nucleic Acids Res. 2018 Jul 2;46(W1):W486-W494. doi: 10.1093/nar/gky310.","Chong J","Nucleic Acids Res","2018","2018/05/16","PMC6030889","","10.1093/nar/gky310"
"29734799","Current Challenges in Plant Eco-Metabolomics","Peters K, Worrich A, Weinhold A, Alka O, Balcke G, Birkemeyer C, Bruelheide H, Calf OW, Dietz S, Dührkop K, Gaquerel E, Heinig U, Kücklich M, Macel M, Müller C, Poeschl Y, Pohnert G, Ristok C, Rodríguez VM, Ruttkies C, Schuman M, Schweiger R, Shahaf N, Steinbeck C, Tortosa M, Treutler H, Ueberschaar N, Velasco P, Weiß BM, Widdig A, Neumann S, Dam NMV.","Int J Mol Sci. 2018 May 6;19(5):1385. doi: 10.3390/ijms19051385.","Peters K","Int J Mol Sci","2018","2018/05/09","PMC5983679","","10.3390/ijms19051385"
