PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34067269","Assessment of Antibody Stability in a Novel Protein-Free Serum Model","Schuster J, Kamuju V, Mathaes R.","Pharmaceutics. 2021 May 22;13(6):774. doi: 10.3390/pharmaceutics13060774.","Schuster J","Pharmaceutics","2021","2021/06/02","PMC8224624","","10.3390/pharmaceutics13060774"
"34067246","The Effect of Blood Contained in the Samples on the Metabolomic Profile of Mouse Brain Tissue: A Study by NMR Spectroscopy","Glinskikh A, Snytnikova O, Zelentsova E, Borisova M, Tsentalovich Y, Akulov A.","Molecules. 2021 May 22;26(11):3096. doi: 10.3390/molecules26113096.","Glinskikh A","Molecules","2021","2021/06/02","PMC8196876","","10.3390/molecules26113096"
"34063084","Automated Sequential Analysis of Hydrophilic and Lipophilic Fractions of Biological Samples: Increasing Single-Injection Chemical Coverage in Untargeted Metabolomics","Pirttilä K, Laurell G, Pettersson C, Hedeland M.","Metabolites. 2021 May 5;11(5):295. doi: 10.3390/metabo11050295.","Pirttilä K","Metabolites","2021","2021/06/02","PMC8147996","","10.3390/metabo11050295"
"34026897","Metabolite Profile of Sheep Serum With High or Low Average Daily Gain","Feng T, Ding H, Wang J, Xu W, Liu Y, Kenéz Á.","Front Vet Sci. 2021 May 5;8:662536. doi: 10.3389/fvets.2021.662536. eCollection 2021.","Feng T","Front Vet Sci","2021","2021/05/24","PMC8131665","","10.3389/fvets.2021.662536"
"33983874","Streptococcus pneumoniae, S. pyogenes and S. agalactiae membrane phospholipid remodelling in response to human serum","Joyce LR, Guan Z, Palmer KL.","Microbiology (Reading). 2021 May;167(5):001048. doi: 10.1099/mic.0.001048.","Joyce LR","Microbiology (Reading)","2021","2021/05/13","PMC8290102","","10.1099/mic.0.001048"
"33925233","Precision Oncology via NMR-Based Metabolomics: A Review on Breast Cancer","Vignoli A, Risi E, McCartney A, Migliaccio I, Moretti E, Malorni L, Luchinat C, Biganzoli L, Tenori L.","Int J Mol Sci. 2021 Apr 28;22(9):4687. doi: 10.3390/ijms22094687.","Vignoli A","Int J Mol Sci","2021","2021/04/30","PMC8124948","","10.3390/ijms22094687"
"33923229","Bare Iron Oxide Nanoparticles as Drug Delivery Carrier for the Short Cationic Peptide Lasioglossin","Turrina C, Berensmeier S, Schwaminger SP.","Pharmaceuticals (Basel). 2021 Apr 24;14(5):405. doi: 10.3390/ph14050405.","Turrina C","Pharmaceuticals (Basel)","2021","2021/04/30","PMC8146918","","10.3390/ph14050405"
"33907214","CpG-ODN induced antimicrobial immunity in neonatal chicks involves a substantial shift in serum metabolic profiles","Goonewardene KB, Karu N, Ahmed KA, Popowich S, Chow-Lockerbie B, Ayalew LE, Karunarathna R, Gunawardana T, Liu M, Tikoo SK, Foldvari M, Willson P, Mandal R, Wishart DS, Gomis S.","Sci Rep. 2021 Apr 27;11(1):9028. doi: 10.1038/s41598-021-88386-2.","Goonewardene KB","Sci Rep","2021","2021/04/28","PMC8079682","","10.1038/s41598-021-88386-2"
"33881784","Molecular Origin of Blood-Based Infrared Spectroscopic Fingerprints*","Voronina L, Leonardo C, Mueller-Reif JB, Geyer PE, Huber M, Trubetskov M, Kepesidis KV, Behr J, Mann M, Krausz F, Žigman M.","Angew Chem Int Ed Engl. 2021 Jul 26;60(31):17060-17069. doi: 10.1002/anie.202103272. Epub 2021 May 26.","Voronina L","Angew Chem Int Ed Engl","2021","2021/04/21","PMC8361728","","10.1002/anie.202103272"
"33834448","Mass Spectrometry-based Metabolomics in Translational Research","Kim SJ, Song HE, Lee HY, Yoo HJ.","Adv Exp Med Biol. 2021;1310:509-531. doi: 10.1007/978-981-33-6064-8_19.","Kim SJ","Adv Exp Med Biol","2021","2021/04/09","","","10.1007/978-981-33-6064-8_19"
"33791974","Comprehensive Two-Dimensional Gas Chromatography Mass Spectrometry-Based Metabolomics","Prodhan MAI, McClain C, Zhang X.","Adv Exp Med Biol. 2021;1280:57-67. doi: 10.1007/978-3-030-51652-9_4.","Prodhan MAI","Adv Exp Med Biol","2021","2021/04/01","","","10.1007/978-3-030-51652-9_4"
"33791972","NMR-Based Metabolomics","Nagana Gowda GA, Raftery D.","Adv Exp Med Biol. 2021;1280:19-37. doi: 10.1007/978-3-030-51652-9_2.","Nagana Gowda GA","Adv Exp Med Biol","2021","2021/04/01","PMC8816450","NIHMS1774048","10.1007/978-3-030-51652-9_2"
"33773104","Proteasome stress in skeletal muscle mounts a long-range protective response that delays retinal and brain aging","Rai M, Coleman Z, Curley M, Nityanandam A, Platt A, Robles-Murguia M, Jiao J, Finkelstein D, Wang YD, Xu B, Fan Y, Demontis F.","Cell Metab. 2021 Jun 1;33(6):1137-1154.e9. doi: 10.1016/j.cmet.2021.03.005. Epub 2021 Mar 26.","Rai M","Cell Metab","2021","2021/03/27","PMC8172468","NIHMS1683472","10.1016/j.cmet.2021.03.005"
"33733737","A Computationally Lightweight Algorithm for Deriving Reliable Metabolite Panel Measurements from 1D (1)H NMR","Takis PG, Jiménez B, Al-Saffar NMS, Harvey N, Chekmeneva E, Misra S, Lewis MR.","Anal Chem. 2021 Mar 30;93(12):4995-5000. doi: 10.1021/acs.analchem.1c00113. Epub 2021 Mar 18.","Takis PG","Anal Chem","2021","2021/03/18","PMC8041249","","10.1021/acs.analchem.1c00113"
"33718349","High-Throughput Metabolomics for Discovering Potential Biomarkers and Identifying Metabolic Mechanisms in Aging and Alzheimer's Disease","Xie K, Qin Q, Long Z, Yang Y, Peng C, Xi C, Li L, Wu Z, Daria V, Zhao Y, Wang F, Wang M.","Front Cell Dev Biol. 2021 Feb 25;9:602887. doi: 10.3389/fcell.2021.602887. eCollection 2021.","Xie K","Front Cell Dev Biol","2021","2021/03/15","PMC7947003","","10.3389/fcell.2021.602887"
"33712974","Dengue and metabolomics in humans","Romagnolo AG, Carvalho KI.","Metabolomics. 2021 Mar 12;17(3):34. doi: 10.1007/s11306-021-01783-6.","Romagnolo AG","Metabolomics","2021","2021/03/13","","","10.1007/s11306-021-01783-6"
"33674789","The maternal serum metabolome by multisegment injection-capillary electrophoresis-mass spectrometry: a high-throughput platform and standardized data workflow for large-scale epidemiological studies","Shanmuganathan M, Kroezen Z, Gill B, Azab S, de Souza RJ, Teo KK, Atkinson S, Subbarao P, Desai D, Anand SS, Britz-McKibbin P.","Nat Protoc. 2021 Apr;16(4):1966-1994. doi: 10.1038/s41596-020-00475-0. Epub 2021 Mar 5.","Shanmuganathan M","Nat Protoc","2021","2021/03/06","","","10.1038/s41596-020-00475-0"
"33653947","Adaptation of pancreatic cancer cells to nutrient deprivation is reversible and requires glutamine synthetase stabilization by mTORC1","Tsai PY, Lee MS, Jadhav U, Naqvi I, Madha S, Adler A, Mistry M, Naumenko S, Lewis CA, Hitchcock DS, Roberts FR, DelNero P, Hank T, Honselmann KC, Morales Oyarvide V, Mino-Kenudson M, Clish CB, Shivdasani RA, Kalaany NY.","Proc Natl Acad Sci U S A. 2021 Mar 9;118(10):e2003014118. doi: 10.1073/pnas.2003014118.","Tsai PY","Proc Natl Acad Sci U S A","2021","2021/03/03","PMC7958225","","10.1073/pnas.2003014118"
"33566801","Charged metabolite biomarkers of food intake assessed via plasma metabolomics in a population-based observational study in Japan","Shibutami E, Ishii R, Harada S, Kurihara A, Kuwabara K, Kato S, Iida M, Akiyama M, Sugiyama D, Hirayama A, Sato A, Amano K, Sugimoto M, Soga T, Tomita M, Takebayashi T.","PLoS One. 2021 Feb 10;16(2):e0246456. doi: 10.1371/journal.pone.0246456. eCollection 2021.","Shibutami E","PLoS One","2021","2021/02/10","PMC7875413","","10.1371/journal.pone.0246456"
"33538164","Evaluation of Fumaric Acid and Maleic Acid as Internal Standards for NMR Analysis of Protein Precipitated Plasma, Serum, and Whole Blood","Nagana Gowda GA, Hong NN, Raftery D.","Anal Chem. 2021 Feb 16;93(6):3233-3240. doi: 10.1021/acs.analchem.0c04766. Epub 2021 Feb 4.","Nagana Gowda GA","Anal Chem","2021","2021/02/04","PMC8822163","NIHMS1774029","10.1021/acs.analchem.0c04766"
"33537353","Intra-articular Injections With Either Triamcinolone Hexacetonide, Stanozolol, Hylan G-F 20, or a Platelet Concentrate Improve Clinical Signs in Police Working Dogs With Bilateral Hip Osteoarthritis","Alves JC, Santos A, Jorge P, Lavrador C, Carreira LM.","Front Vet Sci. 2021 Jan 18;7:609889. doi: 10.3389/fvets.2020.609889. eCollection 2020.","Alves JC","Front Vet Sci","2021","2021/02/04","PMC7849590","","10.3389/fvets.2020.609889"
"33532625","Metabolic dysfunction in pregnancy: Fingerprinting the maternal metabolome using proton nuclear magnetic resonance spectroscopy","Scott HD, Buchan M, Chadwick C, Field CJ, Letourneau N, Montina T, Leung BMY, Metz GAS.","Endocrinol Diabetes Metab. 2020 Nov 18;4(1):e00201. doi: 10.1002/edm2.201. eCollection 2021 Jan.","Scott HD","Endocrinol Diabetes Metab","2020","2021/02/03","PMC7831222","","10.1002/edm2.201"
"33530331","Improving Exposure Assessment Using Non-Targeted and Suspect Screening: The ISO/IEC 17025: 2017 Quality Standard as a Guideline","Monteiro Bastos da Silva J, Chaker J, Martail A, Costa Moreira J, David A, Le Bot B.","J Xenobiot. 2021 Jan 26;11(1):1-15. doi: 10.3390/jox11010001.","Monteiro Bastos da Silva J","J Xenobiot","2021","2021/02/03","PMC7838891","","10.3390/jox11010001"
"33499165","Lack of Electron Acceptors Contributes to Redox Stress and Growth Arrest in Asparagine-Starved Sarcoma Cells","Bauer C, Quante M, Breunis WB, Regina C, Schneider M, Andrieux G, Gorka O, Groß O, Boerries M, Kammerer B, Hettmer S.","Cancers (Basel). 2021 Jan 22;13(3):412. doi: 10.3390/cancers13030412.","Bauer C","Cancers (Basel)","2021","2021/01/27","PMC7865502","","10.3390/cancers13030412"
"33474520","Changes in the Serum Metabolome of Patients Treated With Broad-Spectrum Antibiotics","Jaskiw GE, Obrenovich ME, Kundrapu S, Donskey CJ.","Pathog Immun. 2020 Dec 29;5(1):382-418. doi: 10.20411/pai.v5i1.394. eCollection 2020.","Jaskiw GE","Pathog Immun","2020","2021/01/21","PMC7810407","","10.20411/pai.v5i1.394"
"33468237","Aglycemic growth enhances carbohydrate metabolism and induces sensitivity to menadione in cultured tumor-derived cells","Schmidt CA, McLaughlin KL, Boykov IN, Mojalagbe R, Ranganathan A, Buddo KA, Lin CT, Fisher-Wellman KH, Neufer PD.","Cancer Metab. 2021 Jan 19;9(1):3. doi: 10.1186/s40170-021-00241-0.","Schmidt CA","Cancer Metab","2021","2021/01/20","PMC7816515","","10.1186/s40170-021-00241-0"
"33435351","Comprehensive Meta-Analysis of COVID-19 Global Metabolomics Datasets","Pang Z, Zhou G, Chong J, Xia J.","Metabolites. 2021 Jan 9;11(1):44. doi: 10.3390/metabo11010044.","Pang Z","Metabolites","2021","2021/01/13","PMC7827862","","10.3390/metabo11010044"
"33407555","Multi-omic signatures of atherogenic dyslipidaemia: pre-clinical target identification and validation in humans","Olkowicz M, Czyzynska-Cichon I, Szupryczynska N, Kostogrys RB, Kochan Z, Debski J, Dadlez M, Chlopicki S, Smolenski RT.","J Transl Med. 2021 Jan 6;19(1):6. doi: 10.1186/s12967-020-02663-8.","Olkowicz M","J Transl Med","2021","2021/01/07","PMC7789501","","10.1186/s12967-020-02663-8"
"33401431","Plasma Carboxyl-Metabolome Is Associated with Average Daily Gain Divergence in Beef Steers","Ogunade I, Oyebade A, Osa-Andrews B, Peters S.","Animals (Basel). 2021 Jan 1;11(1):67. doi: 10.3390/ani11010067.","Ogunade I","Animals (Basel)","2021","2021/01/06","PMC7824440","","10.3390/ani11010067"
"33398691","Role of specialized pro-resolving lipid mediators and their receptors in virus infection: a promising therapeutic strategy for SARS-CoV-2 cytokine storm","Lee CH.","Arch Pharm Res. 2021 Jan;44(1):84-98. doi: 10.1007/s12272-020-01299-y. Epub 2021 Jan 4.","Lee CH","Arch Pharm Res","2021","2021/01/05","PMC7781431","","10.1007/s12272-020-01299-y"
"33375345","Whole Blood Metabolomics in Aging Research","Kondoh H, Kameda M, Yanagida M.","Int J Mol Sci. 2020 Dec 26;22(1):175. doi: 10.3390/ijms22010175.","Kondoh H","Int J Mol Sci","2020","2020/12/30","PMC7796096","","10.3390/ijms22010175"
"33374234","Electrochemical Determination of Hydroxyurea in a Complex Biological Matrix Using MoS(2)-Modified Electrodes and Chemometrics","Cazelles R, Shukla RP, Ware RE, Vinks AA, Ben-Yoav H.","Biomedicines. 2020 Dec 24;9(1):6. doi: 10.3390/biomedicines9010006.","Cazelles R","Biomedicines","2020","2020/12/30","PMC7823617","","10.3390/biomedicines9010006"
"33371433","Metabolomics for Diagnosis and Prognosis of Uterine Diseases? A Systematic Review","Tokarz J, Adamski J, Rižner TL.","J Pers Med. 2020 Dec 21;10(4):294. doi: 10.3390/jpm10040294.","Tokarz J","J Pers Med","2020","2020/12/29","PMC7767462","","10.3390/jpm10040294"
"33370225","Proof of concept: hypoxanthine from stored red blood cells induces neutrophil activation","Marraccini C, Merolle L, Casali E, Baricchi R, Pertinhez TA.","Blood Transfus. 2022 Mar;20(2):120-126. doi: 10.2450/2020.0208-20. Epub 2020 Dec 16.","Marraccini C","Blood Transfus","2022","2020/12/28","PMC8971022","","10.2450/2020.0208-20"
"33363202","Fetal Metabolomic Alterations Following Porcine Reproductive and Respiratory Syndrome Virus Infection","Malgarin CM, MacPhee DJ, Harding JCS.","Front Mol Biosci. 2020 Dec 11;7:559688. doi: 10.3389/fmolb.2020.559688. eCollection 2020.","Malgarin CM","Front Mol Biosci","2020","2020/12/28","PMC7759636","","10.3389/fmolb.2020.559688"
"33335512","Genetics and Epigenetics: New Insight on Gestational Diabetes Mellitus","Dalfrà MG, Burlina S, Del Vescovo GG, Lapolla A.","Front Endocrinol (Lausanne). 2020 Dec 1;11:602477. doi: 10.3389/fendo.2020.602477. eCollection 2020.","Dalfrà MG","Front Endocrinol (Lausanne)","2020","2020/12/18","PMC7736606","","10.3389/fendo.2020.602477"
"33304184","Untargeted GC-MS investigation of serum metabolomics of coronary artery disease patients","Qamar W, Alqahtani S, Ahamad SR, Ali N, Altamimi MA.","Saudi J Biol Sci. 2020 Dec;27(12):3727-3734. doi: 10.1016/j.sjbs.2020.08.019. Epub 2020 Aug 19.","Qamar W","Saudi J Biol Sci","2020","2020/12/11","PMC7715060","","10.1016/j.sjbs.2020.08.019"
"33276620","Alterations in One-Carbon Metabolism in Celiac Disease","Martín-Masot R, Mota-Martorell N, Jové M, Maldonado J, Pamplona R, Nestares T.","Nutrients. 2020 Dec 2;12(12):3723. doi: 10.3390/nu12123723.","Martín-Masot R","Nutrients","2020","2020/12/05","PMC7761552","","10.3390/nu12123723"
"33276464","Single-Step Extraction Coupled with Targeted HILIC-MS/MS Approach for Comprehensive Analysis of Human Plasma Lipidome and Polar Metabolome","Medina J, van der Velpen V, Teav T, Guitton Y, Gallart-Ayala H, Ivanisevic J.","Metabolites. 2020 Dec 2;10(12):495. doi: 10.3390/metabo10120495.","Medina J","Metabolites","2020","2020/12/05","PMC7760228","","10.3390/metabo10120495"
"33236377","Linking nutrient sensing and gene expression in Plasmodium falciparum blood-stage parasites","Kumar M, Skillman K, Duraisingh MT.","Mol Microbiol. 2021 May;115(5):891-900. doi: 10.1111/mmi.14652. Epub 2020 Dec 13.","Kumar M","Mol Microbiol","2021","2020/11/25","PMC8144236","NIHMS1649762","10.1111/mmi.14652"
"33203160","Evaluation of Different Tandem MS Acquisition Modes to Support Metabolite Annotation in Human Plasma Using Ultra High-Performance Liquid Chromatography High-Resolution Mass Spectrometry for Untargeted Metabolomics","Pezzatti J, González-Ruiz V, Boccard J, Guillarme D, Rudaz S.","Metabolites. 2020 Nov 15;10(11):464. doi: 10.3390/metabo10110464.","Pezzatti J","Metabolites","2020","2020/11/18","PMC7697060","","10.3390/metabo10110464"
"33195941","Comprehensive Analysis of Low Molecular Weight Serum Proteome Enrichment for Mass Spectrometric Studies","Das L, Murthy V, Varma AK.","ACS Omega. 2020 Oct 29;5(44):28877-28888. doi: 10.1021/acsomega.0c04568. eCollection 2020 Nov 10.","Das L","ACS Omega","2020","2020/11/16","PMC7659158","","10.1021/acsomega.0c04568"
"33177712","A reference map of potential determinants for the human serum metabolome","Bar N, Korem T, Weissbrod O, Zeevi D, Rothschild D, Leviatan S, Kosower N, Lotan-Pompan M, Weinberger A, Le Roy CI, Menni C, Visconti A, Falchi M, Spector TD; IMI DIRECT consortium; Adamski J, Franks PW, Pedersen O, Segal E.","Nature. 2020 Dec;588(7836):135-140. doi: 10.1038/s41586-020-2896-2. Epub 2020 Nov 11.","Bar N","Nature","2020","2020/11/12","","","10.1038/s41586-020-2896-2"
"33164516","Effect of Very-Low-Calorie Ketogenic Diet on Psoriasis Patients: A Nuclear Magnetic Resonance-Based Metabolomic Study","Castaldo G, Pagano I, Grimaldi M, Marino C, Molettieri P, Santoro A, Stillitano I, Romano R, Montoro P, D'Ursi AM, Rastrelli L.","J Proteome Res. 2021 Mar 5;20(3):1509-1521. doi: 10.1021/acs.jproteome.0c00646. Epub 2020 Nov 9.","Castaldo G","J Proteome Res","2021","2020/11/09","PMC8016365","","10.1021/acs.jproteome.0c00646"
"33162204","A novel gonorrhea vaccine composed of MetQ lipoprotein formulated with CpG shortens experimental murine infection","Sikora AE, Gomez C, Le Van A, Baarda BI, Darnell S, Martinez FG, Zielke RA, Bonventre JA, Jerse AE.","Vaccine. 2020 Dec 3;38(51):8175-8184. doi: 10.1016/j.vaccine.2020.10.077. Epub 2020 Nov 5.","Sikora AE","Vaccine","2020","2020/11/09","PMC7704770","NIHMS1644582","10.1016/j.vaccine.2020.10.077"
"33159593","Forensic NMR metabolomics: one more arrow in the quiver","Locci E, Bazzano G, Chighine A, Locco F, Ferraro E, Demontis R, d'Aloja E.","Metabolomics. 2020 Nov 7;16(11):118. doi: 10.1007/s11306-020-01743-6.","Locci E","Metabolomics","2020","2020/11/07","PMC7648736","","10.1007/s11306-020-01743-6"
"33149777","Recent advances in surface-enhanced Raman spectroscopy based liquid biopsy for colorectal cancer (Review)","Avram L, Stefancu A, Crisan D, Leopold N, Donca V, Buzdugan E, Craciun R, Andras D, Coman I.","Exp Ther Med. 2020 Dec;20(6):213. doi: 10.3892/etm.2020.9342. Epub 2020 Oct 14.","Avram L","Exp Ther Med","2020","2020/11/05","PMC7604755","","10.3892/etm.2020.9342"
"33134953","Metabolomics Profiling of Critically Ill Coronavirus Disease 2019 Patients: Identification of Diagnostic and Prognostic Biomarkers","Fraser DD, Slessarev M, Martin CM, Daley M, Patel MA, Miller MR, Patterson EK, O'Gorman DB, Gill SE, Wishart DS, Mandal R, Cepinskas G.","Crit Care Explor. 2020 Oct 21;2(10):e0272. doi: 10.1097/CCE.0000000000000272. eCollection 2020 Oct.","Fraser DD","Crit Care Explor","2020","2020/11/02","PMC7587450","","10.1097/CCE.0000000000000272"
"33125860","Immunometabolic Interplay in the Tumor Microenvironment","Kaymak I, Williams KS, Cantor JR, Jones RG.","Cancer Cell. 2021 Jan 11;39(1):28-37. doi: 10.1016/j.ccell.2020.09.004. Epub 2020 Oct 29.","Kaymak I","Cancer Cell","2021","2020/10/30","PMC7837268","NIHMS1628109","10.1016/j.ccell.2020.09.004"
"33105809","Intensive Care Unit-Acquired Weakness: Not just Another Muscle Atrophying Condition","Lad H, Saumur TM, Herridge MS, Dos Santos CC, Mathur S, Batt J, Gilbert PM.","Int J Mol Sci. 2020 Oct 22;21(21):7840. doi: 10.3390/ijms21217840.","Lad H","Int J Mol Sci","2020","2020/10/27","PMC7660068","","10.3390/ijms21217840"
"33082260","Plasmodium falciparum Apicomplexan-Specific Glucosamine-6-Phosphate N-Acetyltransferase Is Key for Amino Sugar Metabolism and Asexual Blood Stage Development","Chi J, Cova M, de Las Rivas M, Medina A, Borges RJ, Leivar P, Planas A, Usón I, Hurtado-Guerrero R, Izquierdo L.","mBio. 2020 Oct 20;11(5):e02045-20. doi: 10.1128/mBio.02045-20.","Chi J","mBio","2020","2020/10/21","PMC7587441","","10.1128/mBio.02045-20"
"33077825","Predicting human health from biofluid-based metabolomics using machine learning","Evans ED, Duvallet C, Chu ND, Oberst MK, Murphy MA, Rockafellow I, Sontag D, Alm EJ.","Sci Rep. 2020 Oct 19;10(1):17635. doi: 10.1038/s41598-020-74823-1.","Evans ED","Sci Rep","2020","2020/10/20","PMC7572502","","10.1038/s41598-020-74823-1"
"33066658","Paper-Based In-Situ Gold Nanoparticle Synthesis for Colorimetric, Non-Enzymatic Glucose Level Determination","Pinheiro T, Ferrão J, Marques AC, Oliveira MJ, Batra NM, Costa PMFJ, Macedo MP, Águas H, Martins R, Fortunato E.","Nanomaterials (Basel). 2020 Oct 14;10(10):2027. doi: 10.3390/nano10102027.","Pinheiro T","Nanomaterials (Basel)","2020","2020/10/17","PMC7602483","","10.3390/nano10102027"
"33057423","During bacteremia, Pseudomonas aeruginosa PAO1 adapts by altering the expression of numerous virulence genes including those involved in quorum sensing","Beasley KL, Cristy SA, Elmassry MM, Dzvova N, Colmer-Hamood JA, Hamood AN.","PLoS One. 2020 Oct 15;15(10):e0240351. doi: 10.1371/journal.pone.0240351. eCollection 2020.","Beasley KL","PLoS One","2020","2020/10/15","PMC7561203","","10.1371/journal.pone.0240351"
"33057167","Serum metabolomics approach to monitor the changes in metabolite profiles following renal transplantation","Stanimirova I, Banasik M, Ząbek A, Dawiskiba T, Kościelska-Kasprzak K, Wojtowicz W, Krajewska M, Janczak D, Młynarz P.","Sci Rep. 2020 Oct 14;10(1):17223. doi: 10.1038/s41598-020-74245-z.","Stanimirova I","Sci Rep","2020","2020/10/15","PMC7560840","","10.1038/s41598-020-74245-z"
"33051472","Most abundant metabolites in tissues of freshwater fish pike-perch (Sander lucioperca)","Tsentalovich YP, Zelentsova EA, Yanshole LV, Yanshole VV, Odud IM.","Sci Rep. 2020 Oct 13;10(1):17128. doi: 10.1038/s41598-020-73895-3.","Tsentalovich YP","Sci Rep","2020","2020/10/14","PMC7555489","","10.1038/s41598-020-73895-3"
"33026554","An untargeted metabolomics strategy to measure differences in metabolite uptake and excretion by mammalian cell lines","Wright Muelas M, Roberts I, Mughal F, O'Hagan S, Day PJ, Kell DB.","Metabolomics. 2020 Oct 7;16(10):107. doi: 10.1007/s11306-020-01725-8.","Wright Muelas M","Metabolomics","2020","2020/10/07","PMC7541387","","10.1007/s11306-020-01725-8"
"33005736","PRADA: Portable Reusable Accurate Diagnostics with nanostar Antennas for multiplexed biomarker screening","Wen X, Ou YC, Zarick HF, Zhang X, Hmelo AB, Victor QJ, Paul EP, Slocik JM, Naik RR, Bellan LM, Lin EC, Bardhan R.","Bioeng Transl Med. 2020 May 15;5(3):e10165. doi: 10.1002/btm2.10165. eCollection 2020 Sep.","Wen X","Bioeng Transl Med","2020","2020/10/02","PMC7510456","","10.1002/btm2.10165"
"33003305","Circulating Metabolites as Potential Biomarkers for Neurological Disorders-Metabolites in Neurological Disorders","Donatti A, Canto AM, Godoi AB, da Rosa DC, Lopes-Cendes I.","Metabolites. 2020 Sep 29;10(10):389. doi: 10.3390/metabo10100389.","Donatti A","Metabolites","2020","2020/10/02","PMC7601919","","10.3390/metabo10100389"
"32993063","Take Advantage of Glutamine Anaplerosis, the Kernel of the Metabolic Rewiring in Malignant Gliomas","Martins F, Gonçalves LG, Pojo M, Serpa J.","Biomolecules. 2020 Sep 26;10(10):1370. doi: 10.3390/biom10101370.","Martins F","Biomolecules","2020","2020/09/30","PMC7599606","","10.3390/biom10101370"
"32982730","The Role of Specialized Pro-Resolving Mediators in Cystic Fibrosis Airways Disease","Briottet M, Shum M, Urbach V.","Front Pharmacol. 2020 Sep 2;11:1290. doi: 10.3389/fphar.2020.01290. eCollection 2020.","Briottet M","Front Pharmacol","2020","2020/09/28","PMC7493015","","10.3389/fphar.2020.01290"
"32926096","Candidate serum metabolite biomarkers of residual feed intake and carcass merit in sheep","Goldansaz SA, Markus S, Berjanskii M, Rout M, Guo AC, Wang Z, Plastow G, Wishart DS.","J Anim Sci. 2020 Oct 1;98(10):skaa298. doi: 10.1093/jas/skaa298.","Goldansaz SA","J Anim Sci","2020","2020/09/14","PMC7751155","","10.1093/jas/skaa298"
"32923161","Anti-tumor immunity influences cancer cell reliance upon ATG7","Arensman MD, Yang XS, Zhong W, Bisulco S, Upeslacis E, Rosfjord EC, Deng S, Abraham RT, Eng CH.","Oncoimmunology. 2020 Aug 23;9(1):1800162. doi: 10.1080/2162402X.2020.1800162.","Arensman MD","Oncoimmunology","2020","2020/09/14","PMC7458662","","10.1080/2162402X.2020.1800162"
"32901869","Analysis of biomarkers and metabolic pathways in patients with unstable angina based on ultra‑high‑performance liquid chromatography‑quadrupole time‑of‑flight mass spectrometry","Liu Y, Li Y, Zhang T, Zhao H, Fan S, Cai X, Liu Y, Li Z, Gao S, Li Y, Yu C.","Mol Med Rep. 2020 Nov;22(5):3862-3872. doi: 10.3892/mmr.2020.11476. Epub 2020 Sep 2.","Liu Y","Mol Med Rep","2020","2020/09/09","PMC7533448","","10.3892/mmr.2020.11476"
"32865396","Five Easy Metrics of Data Quality for LC-MS-Based Global Metabolomics","Zhang X, Dong J, Raftery D.","Anal Chem. 2020 Oct 6;92(19):12925-12933. doi: 10.1021/acs.analchem.0c01493. Epub 2020 Sep 14.","Zhang X","Anal Chem","2020","2020/09/01","PMC7943071","NIHMS1669004","10.1021/acs.analchem.0c01493"
"32854199","A Metabolomics Workflow for Analyzing Complex Biological Samples Using a Combined Method of Untargeted and Target-List Based Approaches","Züllig T, Zandl-Lang M, Trötzmüller M, Hartler J, Plecko B, Köfeler HC.","Metabolites. 2020 Aug 25;10(9):342. doi: 10.3390/metabo10090342.","Züllig T","Metabolites","2020","2020/08/29","PMC7570008","","10.3390/metabo10090342"
"32828275","CoAsy knockdown in TNBC cell lines resulted in no overt effect on cell proliferation in vitro","Kharabsheh HA, Scott JE.","Biochem Biophys Res Commun. 2020 Sep 10;530(1):136-141. doi: 10.1016/j.bbrc.2020.06.016. Epub 2020 Jul 31.","Kharabsheh HA","Biochem Biophys Res Commun","2020","2020/08/24","PMC7465693","NIHMS1617905","10.1016/j.bbrc.2020.06.016"
"32764679","Metabolomics profiling reveals new aspects of dolichol biosynthesis in Plasmodium falciparum","Zimbres FM, Valenciano AL, Merino EF, Florentin A, Holderman NR, He G, Gawarecka K, Skorupinska-Tudek K, Fernández-Murga ML, Swiezewska E, Wang X, Muralidharan V, Cassera MB.","Sci Rep. 2020 Aug 6;10(1):13264. doi: 10.1038/s41598-020-70246-0.","Zimbres FM","Sci Rep","2020","2020/08/09","PMC7414040","","10.1038/s41598-020-70246-0"
"32742723","Fecal Metabolites As Non-Invasive Biomarkers of Gut Diseases","Zhgun ES, Ilina EN.","Acta Naturae. 2020 Apr-Jun;12(2):4-14. doi: 10.32607/actanaturae.10954.","Zhgun ES","Acta Naturae","2020","2020/08/04","PMC7385093","","10.32607/actanaturae.10954"
"32708237","Exercise Induced Changes in Salivary and Serum Metabolome in Trained Standardbred, Assessed by (1)H-NMR","Bazzano M, Laghi L, Zhu C, Lotito E, Sgariglia S, Tesei B, Laus F.","Metabolites. 2020 Jul 21;10(7):298. doi: 10.3390/metabo10070298.","Bazzano M","Metabolites","2020","2020/07/26","PMC7407172","","10.3390/metabo10070298"
