PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36550198","Pneumocystis jirovecii Infection in autologous hematopoietic stem cell transplant recipients","Coda J, Raser K, Anand SM, Ghosh M, Gregg K, Li J, Maciejewski JJ, Pawarode A, Riwes MM, Tillman C, Polk A, Kandarpa M, Talpaz M, Choi SW, Yanik GA, Magenau JM, Pianko MJ.","Bone Marrow Transplant. 2023 Apr;58(4):446-451. doi: 10.1038/s41409-022-01906-0. Epub 2022 Dec 22.","Coda J","Bone Marrow Transplant","2023","2022/12/22","","","10.1038/s41409-022-01906-0"
"36545200","Drug repositioning for SARS-CoV-2 by Gaussian kernel similarity bilinear matrix factorization","Wang Y, Xiang J, Liu C, Tang M, Hou R, Bao M, Tian G, He J, He B.","Front Microbiol. 2022 Dec 5;13:1062281. doi: 10.3389/fmicb.2022.1062281. eCollection 2022.","Wang Y","Front Microbiol","2022","2022/12/22","PMC9762482","","10.3389/fmicb.2022.1062281"
"36532751","Transcriptome expression profile of compound-K-enriched red ginseng extract (DDK-401) in Korean volunteers and its apoptotic properties","Ahn JC, Mathiyalagan R, Nahar J, Ramadhania ZM, Kong BM, Lee DW, Choi SK, Lee CS, Boopathi V, Yang DU, Kim BY, Park H, Yang DC, Kang SC.","Front Pharmacol. 2022 Dec 1;13:999192. doi: 10.3389/fphar.2022.999192. eCollection 2022.","Ahn JC","Front Pharmacol","2022","2022/12/19","PMC9751427","","10.3389/fphar.2022.999192"
"36532586","Generation of multicellular tumor spheroids with micro-well array for anticancer drug combination screening based on a valuable biomarker of hepatocellular carcinoma","Wang Q, Liu J, Yin W, Sun D, Man Z, Jiang S, Ran X, Su Y, Wang Y, Dong J.","Front Bioeng Biotechnol. 2022 Dec 1;10:1087656. doi: 10.3389/fbioe.2022.1087656. eCollection 2022.","Wang Q","Front Bioeng Biotechnol","2022","2022/12/19","PMC9751422","","10.3389/fbioe.2022.1087656"
"36532549","Integrated bioinformatics and in silico approaches reveal the biological targets and molecular mechanisms of 1,25-dihydroxyvitamin D against COVID-19 and diabetes mellitus","Zeng F, Xu Y, Tang C, Yan Z, Wei C.","Front Nutr. 2022 Dec 2;9:1060095. doi: 10.3389/fnut.2022.1060095. eCollection 2022.","Zeng F","Front Nutr","2022","2022/12/19","PMC9755336","","10.3389/fnut.2022.1060095"
"36532040","SARS-CoV-2 induces ""cytokine storm"" hyperinflammatory responses in RA patients through pyroptosis","Zheng Q, Lin R, Chen Y, Lv Q, Zhang J, Zhai J, Xu W, Wang W.","Front Immunol. 2022 Dec 1;13:1058884. doi: 10.3389/fimmu.2022.1058884. eCollection 2022.","Zheng Q","Front Immunol","2022","2022/12/19","PMC9751040","","10.3389/fimmu.2022.1058884"
"36531225","Prediction of potential small molecule-miRNA associations based on heterogeneous network representation learning","Li J, Lin H, Wang Y, Li Z, Wu B.","Front Genet. 2022 Dec 2;13:1079053. doi: 10.3389/fgene.2022.1079053. eCollection 2022.","Li J","Front Genet","2022","2022/12/19","PMC9755196","","10.3389/fgene.2022.1079053"
"36531045","Integrated genomic analysis to identify druggable targets for pancreatic cancer","Mugiyanto E, Adikusuma W, Irham LM, Huang WC, Chang WC, Kuo CN.","Front Oncol. 2022 Dec 1;12:989077. doi: 10.3389/fonc.2022.989077. eCollection 2022.","Mugiyanto E","Front Oncol","2022","2022/12/19","PMC9752886","","10.3389/fonc.2022.989077"
"36514341","Data-driven analysis and druggability assessment methods to accelerate the identification of novel cancer targets","Beis G, Serafeim AP, Papasotiriou I.","Comput Struct Biotechnol J. 2022 Nov 24;21:46-57. doi: 10.1016/j.csbj.2022.11.042. eCollection 2023.","Beis G","Comput Struct Biotechnol J","2022","2022/12/14","PMC9732000","","10.1016/j.csbj.2022.11.042"
"36511689","Metabolic Network Models of the Gardnerella Pangenome Identify Key Interactions with the Vaginal Environment","Dillard LR, Glass EM, Lewis AL, Thomas-White K, Papin JA.","mSystems. 2023 Feb 23;8(1):e0068922. doi: 10.1128/msystems.00689-22. Epub 2022 Dec 13.","Dillard LR","mSystems","2023","2022/12/13","PMC9948698","","10.1128/msystems.00689-22"
"36510275","Drugs for neglected tropical diseases: availability of age-appropriate oral formulations for young children","Al-Obaidi I, Krome AK, Wagner KG, Pfarr K, Kuesel AC, Batchelor HK.","Parasit Vectors. 2022 Dec 12;15(1):462. doi: 10.1186/s13071-022-05546-7.","Al-Obaidi I","Parasit Vectors","2022","2022/12/12","PMC9746163","","10.1186/s13071-022-05546-7"
"36506559","Multi-omics approaches for in-depth understanding of therapeutic mechanism for Traditional Chinese Medicine","Zhu X, Yao Q, Yang P, Zhao D, Yang R, Bai H, Ning K.","Front Pharmacol. 2022 Nov 25;13:1031051. doi: 10.3389/fphar.2022.1031051. eCollection 2022.","Zhu X","Front Pharmacol","2022","2022/12/12","PMC9732109","","10.3389/fphar.2022.1031051"
"36506513","Recent developments of phosphodiesterase inhibitors: Clinical trials, emerging indications and novel molecules","Bondarev AD, Attwood MM, Jonsson J, Chubarev VN, Tarasov VV, Liu W, Schiöth HB.","Front Pharmacol. 2022 Nov 24;13:1057083. doi: 10.3389/fphar.2022.1057083. eCollection 2022.","Bondarev AD","Front Pharmacol","2022","2022/12/12","PMC9731127","","10.3389/fphar.2022.1057083"
"36499283","Inhibition of IRAK1 Is an Effective Therapy for Autoimmune Hypophysitis in Mice","Huang HC, Chen YT, Lin HH, Li ZQ, Yang JM, Tzou SC.","Int J Mol Sci. 2022 Nov 29;23(23):14958. doi: 10.3390/ijms232314958.","Huang HC","Int J Mol Sci","2022","2022/12/11","PMC9738236","","10.3390/ijms232314958"
"36494034","Machine Learning Modeling of Protein-intrinsic Features Predicts Tractability of Targeted Protein Degradation","Zhang W, Roy Burman SS, Chen J, Donovan KA, Cao Y, Shu C, Zhang B, Zeng Z, Gu S, Zhang Y, Li D, Fischer ES, Tokheim C, Shirley Liu X.","Genomics Proteomics Bioinformatics. 2022 Oct;20(5):882-898. doi: 10.1016/j.gpb.2022.11.008. Epub 2022 Dec 6.","Zhang W","Genomics Proteomics Bioinformatics","2022","2022/12/09","PMC10025769","","10.1016/j.gpb.2022.11.008"
"36479497","Validating methods for testing natural molecules on molecular pathways of interest in silico and in vitro","Dhuli K, Bonetti G, Anpilogov K, Herbst KL, Connelly ST, Bellinato F, Gisondi P, Bertelli M.","J Prev Med Hyg. 2022 Oct 17;63(2 Suppl 3):E279-E288. doi: 10.15167/2421-4248/jpmh2022.63.2S3.2770. eCollection 2022 Jun.","Dhuli K","J Prev Med Hyg","2022","2022/12/08","PMC9710400","","10.15167/2421-4248/jpmh2022.63.2S3.2770"
"36479181","Molecular Mechanism of the Saposhnikovia divaricata-Angelica dahurica Herb Pair in Migraine Therapy Based on Network Pharmacology and Molecular Docking","Wu F, Liu J, Cao Z, Wang T, Ye L, Zhu M, Wang Z.","Evid Based Complement Alternat Med. 2022 Nov 26;2022:1994575. doi: 10.1155/2022/1994575. eCollection 2022.","Wu F","Evid Based Complement Alternat Med","2022","2022/12/08","PMC9722292","","10.1155/2022/1994575"
"36476573","Predicting drug characteristics using biomedical text embedding","Shtar G, Greenstein-Messica A, Mazuz E, Rokach L, Shapira B.","BMC Bioinformatics. 2022 Dec 7;23(1):526. doi: 10.1186/s12859-022-05083-1.","Shtar G","BMC Bioinformatics","2022","2022/12/08","PMC9730627","","10.1186/s12859-022-05083-1"
"36474699","Ketamine and Other Glutamate Receptor Modulating Agents for Treatment-Resistant Depression: A Systematic Review of Randomized Controlled Trials","Shamabadi A, Ahmadzade A, Aqamolaei A, Mortazavi SH, Hasanzadeh A, Akhondzadeh S.","Iran J Psychiatry. 2022 Jul;17(3):320-340. doi: 10.18502/ijps.v17i3.9733.","Shamabadi A","Iran J Psychiatry","2022","2022/12/07","PMC9699814","","10.18502/ijps.v17i3.9733"
"36473671","SARS-CoV-2 Non-structural protein 1(NSP1) mutation virulence and natural selection: Evolutionary trends in the six continents","Ghaleh SS, Rahimian K, Mahmanzar M, Mahdavi B, Tokhanbigli S, Sisakht MM, Farhadi A, Bakhtiari MM, Kuehu DL, Deng Y.","Virus Res. 2023 Jan 2;323:199016. doi: 10.1016/j.virusres.2022.199016. Epub 2022 Dec 5.","Ghaleh SS","Virus Res","2023","2022/12/06","PMC9721189","NIHMS1855899","10.1016/j.virusres.2022.199016"
"36467581","MagMD: Database summarizing the metabolic action of gut microbiota to drugs","Zhou J, Ouyang J, Gao Z, Qin H, Jun W, Shi T.","Comput Struct Biotechnol J. 2022 Nov 12;20:6427-6430. doi: 10.1016/j.csbj.2022.11.021. eCollection 2022.","Zhou J","Comput Struct Biotechnol J","2022","2022/12/05","PMC9685347","","10.1016/j.csbj.2022.11.021"
"36467034","Do antibody-drug conjugates increase the risk of sepsis in cancer patients? A pharmacovigilance study","Xia S, Zhao YC, Guo L, Gong H, Wang YK, Ma R, Zhang BK, Sheng Y, Sarangdhar M, Noguchi Y, Yan M.","Front Pharmacol. 2022 Nov 9;13:967017. doi: 10.3389/fphar.2022.967017. eCollection 2022.","Xia S","Front Pharmacol","2022","2022/12/05","PMC9710632","","10.3389/fphar.2022.967017"
"36465957","Increased amisulpride serum concentration in a patient treated with concomitant pregabalin and trazodone: a case report","Potměšil P, Kostýlková L, Kopeček M.","Ther Adv Psychopharmacol. 2022 Nov 30;12:20451253221136754. doi: 10.1177/20451253221136754. eCollection 2022.","Potměšil P","Ther Adv Psychopharmacol","2022","2022/12/05","PMC9716442","","10.1177/20451253221136754"
"36458814","Inhibition of mutant RAS-RAF interaction by mimicking structural and dynamic properties of phosphorylated RAS","Ilter M, Kasmer R, Jalalypour F, Atilgan C, Topcu O, Karakas N, Sensoy O.","Elife. 2022 Dec 2;11:e79747. doi: 10.7554/eLife.79747.","Ilter M","Elife","2022","2022/12/02","PMC9762712","","10.7554/eLife.79747"
"36456957","RLFDDA: a meta-path based graph representation learning model for drug-disease association prediction","Zhang ML, Zhao BW, Su XR, He YZ, Yang Y, Hu L.","BMC Bioinformatics. 2022 Dec 1;23(1):516. doi: 10.1186/s12859-022-05069-z.","Zhang ML","BMC Bioinformatics","2022","2022/12/01","PMC9713188","","10.1186/s12859-022-05069-z"
"36453831","CovBinderInPDB: A Structure-Based Covalent Binder Database","Guo XK, Zhang Y.","J Chem Inf Model. 2022 Dec 12;62(23):6057-6068. doi: 10.1021/acs.jcim.2c01216. Epub 2022 Dec 1.","Guo XK","J Chem Inf Model","2022","2022/12/01","PMC9772242","NIHMS1855118","10.1021/acs.jcim.2c01216"
"36450252","Interpretable deep learning translation of GWAS and multi-omics findings to identify pathobiology and drug repurposing in Alzheimer's disease","Xu J, Mao C, Hou Y, Luo Y, Binder JL, Zhou Y, Bekris LM, Shin J, Hu M, Wang F, Eng C, Oprea TI, Flanagan ME, Pieper AA, Cummings J, Leverenz JB, Cheng F.","Cell Rep. 2022 Nov 29;41(9):111717. doi: 10.1016/j.celrep.2022.111717.","Xu J","Cell Rep","2022","2022/11/30","PMC9837836","NIHMS1854082","10.1016/j.celrep.2022.111717"
"36438975","Ischemic stroke: From pathological mechanisms to neuroprotective strategies","Jiang Y, Liu Z, Liao Y, Sun S, Dai Y, Tang Y.","Front Neurol. 2022 Nov 9;13:1013083. doi: 10.3389/fneur.2022.1013083. eCollection 2022.","Jiang Y","Front Neurol","2022","2022/11/28","PMC9681807","","10.3389/fneur.2022.1013083"
"36438853","Structural insight and analysis of TLR4 interactions with IAXO-102, TAK-242 and SN-38: an in silico approach","Tam JSY, Pei JV, Coller JK, Prestidge CA, Bowen JM.","In Silico Pharmacol. 2022 Nov 18;11(1):1. doi: 10.1007/s40203-022-00137-x. eCollection 2023.","Tam JSY","In Silico Pharmacol","2022","2022/11/28","PMC9681971","","10.1007/s40203-022-00137-x"
"36437960","A pyroptosis expression pattern score predicts prognosis and immune microenvironment of lung squamous cell carcinoma","Chen W, Wen MY, Yang KB, Zheng LT, Li X.","Front Genet. 2022 Nov 10;13:996444. doi: 10.3389/fgene.2022.996444. eCollection 2022.","Chen W","Front Genet","2022","2022/11/28","PMC9685532","","10.3389/fgene.2022.996444"
"36437479","The integration of large-scale public data and network analysis uncovers molecular characteristics of psoriasis","Federico A, Pavel A, Möbus L, McKean D, Del Giudice G, Fortino V, Niehues H, Rastrick J, Eyerich K, Eyerich S, van den Bogaard E, Smith C, Weidinger S, de Rinaldis E, Greco D.","Hum Genomics. 2022 Nov 28;16(1):62. doi: 10.1186/s40246-022-00431-x.","Federico A","Hum Genomics","2022","2022/11/27","PMC9703794","","10.1186/s40246-022-00431-x"
"36432204","Virtual Screening of Artemisia annua Phytochemicals as Potential Inhibitors of SARS-CoV-2 Main Protease Enzyme","Miandad K, Ullah A, Bashir K, Khan S, Abideen SA, Shaker B, Alharbi M, Alshammari A, Ali M, Haleem A, Ahmad S.","Molecules. 2022 Nov 21;27(22):8103. doi: 10.3390/molecules27228103.","Miandad K","Molecules","2022","2022/11/26","PMC9695405","","10.3390/molecules27228103"
"36432086","Machine Learning Models to Predict Protein-Protein Interaction Inhibitors","Díaz-Eufracio BI, Medina-Franco JL.","Molecules. 2022 Nov 17;27(22):7986. doi: 10.3390/molecules27227986.","Díaz-Eufracio BI","Molecules","2022","2022/11/26","PMC9694076","","10.3390/molecules27227986"
"36431829","Covalent Warheads Targeting Cysteine Residue: The Promising Approach in Drug Development","Huang F, Han X, Xiao X, Zhou J.","Molecules. 2022 Nov 10;27(22):7728. doi: 10.3390/molecules27227728.","Huang F","Molecules","2022","2022/11/26","PMC9694382","","10.3390/molecules27227728"
"36431106","Dose Optimization of Meropenem in Patients on Veno-Arterial Extracorporeal Membrane Oxygenation in Critically Ill Cardiac Patients: Pharmacokinetic/Pharmacodynamic Modeling","Kang S, Yang S, Hahn J, Jang JY, Min KL, Wi J, Chang MJ.","J Clin Med. 2022 Nov 8;11(22):6621. doi: 10.3390/jcm11226621.","Kang S","J Clin Med","2022","2022/11/26","PMC9693387","","10.3390/jcm11226621"
"36430859","Mendelian Randomization Indicates a Causal Role for Omega-3 Fatty Acids in Inflammatory Bowel Disease","Astore C, Nagpal S, Gibson G.","Int J Mol Sci. 2022 Nov 19;23(22):14380. doi: 10.3390/ijms232214380.","Astore C","Int J Mol Sci","2022","2022/11/26","PMC9698476","","10.3390/ijms232214380"
"36430483","Mast Cells and Interleukins","Solimando AG, Desantis V, Ribatti D.","Int J Mol Sci. 2022 Nov 13;23(22):14004. doi: 10.3390/ijms232214004.","Solimando AG","Int J Mol Sci","2022","2022/11/26","PMC9697830","","10.3390/ijms232214004"
"36429045","Lycopene Scavenges Cellular ROS, Modulates Autophagy and Improves Survival through 7SK snRNA Interaction in Smooth Muscle Cells","Shati AA, Eid RA, Zaki MSA, Alqahtani YA, Al-Qahtani SM, Chandramoorthy HC.","Cells. 2022 Nov 15;11(22):3617. doi: 10.3390/cells11223617.","Shati AA","Cells","2022","2022/11/26","PMC9688495","","10.3390/cells11223617"
"36422594","Network Pharmacology and Molecular Docking Analysis Reveal Insights into the Molecular Mechanism of Shengma-Gegen Decoction on Monkeypox","Dai L, Zhang G, Wan X.","Pathogens. 2022 Nov 13;11(11):1342. doi: 10.3390/pathogens11111342.","Dai L","Pathogens","2022","2022/11/24","PMC9692928","","10.3390/pathogens11111342"
"36420884","RCSB Protein Data Bank (RCSB.org): delivery of experimentally-determined PDB structures alongside one million computed structure models of proteins from artificial intelligence/machine learning","Burley SK, Bhikadiya C, Bi C, Bittrich S, Chao H, Chen L, Craig PA, Crichlow GV, Dalenberg K, Duarte JM, Dutta S, Fayazi M, Feng Z, Flatt JW, Ganesan S, Ghosh S, Goodsell DS, Green RK, Guranovic V, Henry J, Hudson BP, Khokhriakov I, Lawson CL, Liang Y, Lowe R, Peisach E, Persikova I, Piehl DW, Rose Y, Sali A, Segura J, Sekharan M, Shao C, Vallat B, Voigt M, Webb B, Westbrook JD, Whetstone S, Young JY, Zalevsky A, Zardecki C.","Nucleic Acids Res. 2023 Jan 6;51(D1):D488-D508. doi: 10.1093/nar/gkac1077.","Burley SK","Nucleic Acids Res","2023","2022/11/24","PMC9825554","","10.1093/nar/gkac1077"
"36420558","HCDT: an integrated highly confident drug-target resource","Chen J, Chen Z, Chen R, Feng D, Li T, Han H, Bi X, Wang Z, Li K, Li Y, Li X, Wang L, Li J.","Database (Oxford). 2022 Nov 24;2022:baac101. doi: 10.1093/database/baac101.","Chen J","Database (Oxford)","2022","2022/11/24","PMC9684616","","10.1093/database/baac101"
"36416141","Integrating heterogeneous knowledge graphs into drug-drug interaction extraction from the literature","Asada M, Miwa M, Sasaki Y.","Bioinformatics. 2023 Jan 1;39(1):btac754. doi: 10.1093/bioinformatics/btac754.","Asada M","Bioinformatics","2023","2022/11/23","PMC9805562","","10.1093/bioinformatics/btac754"
"36409330","Compound Identification Strategies in Mass Spectrometry-Based Metabolomics and Pharmacometabolomics","Hissong R, Evans KR, Evans CR.","Handb Exp Pharmacol. 2023;277:43-71. doi: 10.1007/164_2022_617.","Hissong R","Handb Exp Pharmacol","2023","2022/11/21","","","10.1007/164_2022_617"
"36406131","Adverse effect signature extraction and prediction for drugs treating COVID-19","Wang H, Wang X, Li T, Lai D, Zhang YD.","Front Genet. 2022 Nov 4;13:1019940. doi: 10.3389/fgene.2022.1019940. eCollection 2022.","Wang H","Front Genet","2022","2022/11/21","PMC9673014","","10.3389/fgene.2022.1019940"
"36402758","Metabolic and proteomic signatures of type 2 diabetes subtypes in an Arab population","Zaghlool SB, Halama A, Stephan N, Gudmundsdottir V, Gudnason V, Jennings LL, Thangam M, Ahlqvist E, Malik RA, Albagha OME, Abou-Samra AB, Suhre K.","Nat Commun. 2022 Nov 19;13(1):7121. doi: 10.1038/s41467-022-34754-z.","Zaghlool SB","Nat Commun","2022","2022/11/19","PMC9675829","","10.1038/s41467-022-34754-z"
"36400569","TOXRIC: a comprehensive database of toxicological data and benchmarks","Wu L, Yan B, Han J, Li R, Xiao J, He S, Bo X.","Nucleic Acids Res. 2023 Jan 6;51(D1):D1432-D1445. doi: 10.1093/nar/gkac1074.","Wu L","Nucleic Acids Res","2023","2022/11/18","PMC9825425","","10.1093/nar/gkac1074"
"36399413","Chemical-protein relation extraction with ensembles of carefully tuned pretrained language models","Weber L, Sänger M, Garda S, Barth F, Alt C, Leser U.","Database (Oxford). 2022 Nov 18;2022:baac098. doi: 10.1093/database/baac098.","Weber L","Database (Oxford)","2022","2022/11/18","PMC9674024","","10.1093/database/baac098"
"36398072","Identification of the Potential Molecular Mechanism of TGFBI Gene in Persistent Atrial Fibrillation","Guan YZ, Liu H, Huang HJ, Liang DY, Wu SY, Zhang T.","Comput Math Methods Med. 2022 Nov 8;2022:1643674. doi: 10.1155/2022/1643674. eCollection 2022.","Guan YZ","Comput Math Methods Med","2022","2022/11/18","PMC9666036","","10.1155/2022/1643674"
"36395823","GPCRdb in 2023: state-specific structure models using AlphaFold2 and new ligand resources","Pándy-Szekeres G, Caroli J, Mamyrbekov A, Kermani AA, Keserű GM, Kooistra AJ, Gloriam DE.","Nucleic Acids Res. 2023 Jan 6;51(D1):D395-D402. doi: 10.1093/nar/gkac1013.","Pándy-Szekeres G","Nucleic Acids Res","2023","2022/11/17","PMC9825476","","10.1093/nar/gkac1013"
"36394260","VSTH: a user-friendly web server for structure-based virtual screening on Tianhe-2","Mo Q, Xu Z, Yan H, Chen P, Lu Y.","Bioinformatics. 2023 Jan 1;39(1):btac740. doi: 10.1093/bioinformatics/btac740.","Mo Q","Bioinformatics","2023","2022/11/17","PMC9805582","","10.1093/bioinformatics/btac740"
"36388077","Use of Electronic Health Records to Identify Exposure-Response Relationships in Critically Ill Children: An Example of Midazolam and Delirium","Zimmerman KO, Spears TG, Cobbaert M, Boakye-Agyeman F, Wu H, Cohen-Wolkowiez M, Watt KM, Benjamin DK Jr, Becker ML, Traube C, Smith PB.","J Pediatr Intensive Care. 2021 Mar 17;11(4):300-307. doi: 10.1055/s-0041-1725148. eCollection 2022 Dec.","Zimmerman KO","J Pediatr Intensive Care","2021","2022/11/17","PMC9649289","","10.1055/s-0041-1725148"
"36387366","Virtual Screening and Network Pharmacology-Based Study to Explore the Pharmacological Mechanism of Clerodendrum Species for Anticancer Treatment","Gogoi B, Saikia SP.","Evid Based Complement Alternat Med. 2022 Nov 2;2022:3106363. doi: 10.1155/2022/3106363. eCollection 2022.","Gogoi B","Evid Based Complement Alternat Med","2022","2022/11/17","PMC9646327","","10.1155/2022/3106363"
"36387362","Network Pharmacology and Experimental Validation to Reveal Effects and Mechanisms of Icariin Combined with Nobiletin against Chronic Obstructive Pulmonary Diseases","Lu R, Xu K, Qin Y, Shao X, Yan M, Liao Y, Wang B, Zhao J, Li J, Tian Y.","Evid Based Complement Alternat Med. 2022 Nov 3;2022:4838650. doi: 10.1155/2022/4838650. eCollection 2022.","Lu R","Evid Based Complement Alternat Med","2022","2022/11/17","PMC9649313","","10.1155/2022/4838650"
"36384485","Preliminary studies on apparent mendelian psychotic disorders in consanguineous families","Kanwal A, Sheikh SA, Iftikhar A, Naz S, Pardo JV.","BMC Psychiatry. 2022 Nov 16;22(1):709. doi: 10.1186/s12888-022-04304-4.","Kanwal A","BMC Psychiatry","2022","2022/11/17","PMC9667425","","10.1186/s12888-022-04304-4"
"36380384","MDDI-SCL: predicting multi-type drug-drug interactions via supervised contrastive learning","Lin S, Chen W, Chen G, Zhou S, Wei DQ, Xiong Y.","J Cheminform. 2022 Nov 15;14(1):81. doi: 10.1186/s13321-022-00659-8.","Lin S","J Cheminform","2022","2022/11/16","PMC9667597","","10.1186/s13321-022-00659-8"
"36377861","Promoter sequence and architecture determine expression variability and confer robustness to genetic variants","Einarsson H, Salvatore M, Vaagensø C, Alcaraz N, Bornholdt J, Rennie S, Andersson R.","Elife. 2022 Nov 15;11:e80943. doi: 10.7554/eLife.80943.","Einarsson H","Elife","2022","2022/11/15","PMC9844987","","10.7554/eLife.80943"
"36365138","Crystal Engineering of Ionic Cocrystals Sustained by Azolium···Azole Heterosynthons","Rahmani M, Kumar V, Bruno-Colmenarez J, Zaworotko MJ.","Pharmaceutics. 2022 Oct 28;14(11):2321. doi: 10.3390/pharmaceutics14112321.","Rahmani M","Pharmaceutics","2022","2022/11/11","PMC9696709","","10.3390/pharmaceutics14112321"
"36365135","Review of Novel Oral Amphotericin B Formulations for the Treatment of Parasitic Infections","Wasan E, Mandava T, Crespo-Moran P, Nagy A, Wasan KM.","Pharmaceutics. 2022 Oct 28;14(11):2316. doi: 10.3390/pharmaceutics14112316.","Wasan E","Pharmaceutics","2022","2022/11/11","PMC9697626","","10.3390/pharmaceutics14112316"
"36365076","Emerging Artificial Intelligence (AI) Technologies Used in the Development of Solid Dosage Forms","Jiang J, Ma X, Ouyang D, Williams RO 3rd.","Pharmaceutics. 2022 Oct 22;14(11):2257. doi: 10.3390/pharmaceutics14112257.","Jiang J","Pharmaceutics","2022","2022/11/11","PMC9694557","","10.3390/pharmaceutics14112257"
"36364084","Studies on Chemical Composition of Pueraria lobata and Its Anti-Tumor Mechanism","Fang X, Zhang Y, Cao Y, Shan M, Song D, Ye C, Zhu D.","Molecules. 2022 Oct 26;27(21):7253. doi: 10.3390/molecules27217253.","Fang X","Molecules","2022","2022/11/11","PMC9657109","","10.3390/molecules27217253"
"36362355","Application of Computational Biology and Artificial Intelligence in Drug Design","Zhang Y, Luo M, Wu P, Wu S, Lee TY, Bai C.","Int J Mol Sci. 2022 Nov 5;23(21):13568. doi: 10.3390/ijms232113568.","Zhang Y","Int J Mol Sci","2022","2022/11/11","PMC9658956","","10.3390/ijms232113568"
"36358991","Repurposable Drugs That Interact with Steroid Responsive Gene Targets for Inner Ear Disease","Missner AA, Johns JD, Gu S, Hoa M.","Biomolecules. 2022 Nov 5;12(11):1641. doi: 10.3390/biom12111641.","Missner AA","Biomolecules","2022","2022/11/11","PMC9687275","","10.3390/biom12111641"
"36357931","Scaffold Generator: a Java library implementing molecular scaffold functionalities in the Chemistry Development Kit (CDK)","Schaub J, Zander J, Zielesny A, Steinbeck C.","J Cheminform. 2022 Nov 10;14(1):79. doi: 10.1186/s13321-022-00656-x.","Schaub J","J Cheminform","2022","2022/11/11","PMC9650898","","10.1186/s13321-022-00656-x"
"36354791","Genome-Wide Screening for Pathogenic Proteins and microRNAs Associated with Parasite-Host Interactions in Trypanosoma brucei","Yang Z, Shi M, Zhang X, Yao D.","Insects. 2022 Oct 22;13(11):968. doi: 10.3390/insects13110968.","Yang Z","Insects","2022","2022/11/10","PMC9695099","","10.3390/insects13110968"
"36354544","Integrated Bioinformatics-Based Subtractive Genomics Approach to Decipher the Therapeutic Drug Target and Its Possible Intervention against Brucellosis","Khan K, Alhar MSO, Abbas MN, Abbas SQ, Kazi M, Khan SA, Sadiq A, Hassan SSU, Bungau S, Jalal K.","Bioengineering (Basel). 2022 Nov 1;9(11):633. doi: 10.3390/bioengineering9110633.","Khan K","Bioengineering (Basel)","2022","2022/11/10","PMC9687753","","10.3390/bioengineering9110633"
"36353495","Integrated network pharmacology and metabolomics to reveal the mechanism of QiShenYiQi Dripping Pills (T101) against cardiac structural and functional abnormalities","Zhang J, Yang Z, Jia X, Li X, Wang X, Rong H, Liang Y, Zeng W, Jia W, Ma X.","Front Pharmacol. 2022 Oct 24;13:1017433. doi: 10.3389/fphar.2022.1017433. eCollection 2022.","Zhang J","Front Pharmacol","2022","2022/11/10","PMC9638142","","10.3389/fphar.2022.1017433"
"36350631","Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): a resource combining PATRIC, IRD and ViPR","Olson RD, Assaf R, Brettin T, Conrad N, Cucinell C, Davis JJ, Dempsey DM, Dickerman A, Dietrich EM, Kenyon RW, Kuscuoglu M, Lefkowitz EJ, Lu J, Machi D, Macken C, Mao C, Niewiadomska A, Nguyen M, Olsen GJ, Overbeek JC, Parrello B, Parrello V, Porter JS, Pusch GD, Shukla M, Singh I, Stewart L, Tan G, Thomas C, VanOeffelen M, Vonstein V, Wallace ZS, Warren AS, Wattam AR, Xia F, Yoo H, Zhang Y, Zmasek CM, Scheuermann RH, Stevens RL.","Nucleic Acids Res. 2023 Jan 6;51(D1):D678-D689. doi: 10.1093/nar/gkac1003.","Olson RD","Nucleic Acids Res","2023","2022/11/09","PMC9825582","","10.1093/nar/gkac1003"
"36349022","Integrating network pharmacology and an experimental validation strategy elucidates the protective effect and mechanism of callicarpa nudiflora against neuroinflammation","Yang G, Liu Y, Liu Y, Ma Y, Li Y, Chen J.","RSC Adv. 2022 Oct 31;12(48):31124-31141. doi: 10.1039/d2ra05143e. eCollection 2022 Oct 27.","Yang G","RSC Adv","2022","2022/11/09","PMC9620778","","10.1039/d2ra05143e"
"36348668","Artificial intelligence and machine learning in pain research: a data scientometric analysis","Lötsch J, Ultsch A, Mayer B, Kringel D.","Pain Rep. 2022 Nov 3;7(6):e1044. doi: 10.1097/PR9.0000000000001044. eCollection 2022 Nov-Dec.","Lötsch J","Pain Rep","2022","2022/11/09","PMC9635040","","10.1097/PR9.0000000000001044"
"36347537","e-TSN: an interactive visual exploration platform for target-disease knowledge mapping from literature","Feng Z, Shen Z, Li H, Li S.","Brief Bioinform. 2022 Nov 19;23(6):bbac465. doi: 10.1093/bib/bbac465.","Feng Z","Brief Bioinform","2022","2022/11/08","PMC9677481","","10.1093/bib/bbac465"
