PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33746752","Deciphering the Pharmacological Mechanisms of Guizhi-Fuling Capsule on Primary Dysmenorrhea Through Network Pharmacology","Zhang S, Lai X, Wang X, Liu G, Wang Z, Cao L, Zhang X, Xiao W, Li S.","Front Pharmacol. 2021 Mar 3;12:613104. doi: 10.3389/fphar.2021.613104. eCollection 2021.","Zhang S","Front Pharmacol","2021","2021/03/22","PMC7966503","","10.3389/fphar.2021.613104"
"33693318","Data Analytics Applications for Streaming Data From Social Media: What to Predict?","Emmert-Streib F, Yli-Harja OP, Dehmer M.","Front Big Data. 2018 Sep 11;1:2. doi: 10.3389/fdata.2018.00002. eCollection 2018.","Emmert-Streib F","Front Big Data","2018","2021/03/11","PMC7931880","","10.3389/fdata.2018.00002"
"33670680","Cellular Fitness Phenotypes of Cancer Target Genes from Oncobiology to Cancer Therapeutics","George B, Pillai PM, Paul AM, Amjesh R, Leitzel K, Ali SM, Sandiford O, Lipton A, Rameshwar P, Hortobagyi GN, Pillai MR, Kumar R.","Cells. 2021 Feb 18;10(2):433. doi: 10.3390/cells10020433.","George B","Cells","2021","2021/03/06","PMC7921985","","10.3390/cells10020433"
"33607115","Chromatin Looping Links Target Genes with Genetic Risk Loci for Dermatological Traits","Shi C, Ray-Jones H, Ding J, Duffus K, Fu Y, Gaddi VP, Gough O, Hankinson J, Martin P, McGovern A, Yarwood A, Gaffney P, Eyre S, Rattray M, Warren RB, Orozco G.","J Invest Dermatol. 2021 Aug;141(8):1975-1984. doi: 10.1016/j.jid.2021.01.015. Epub 2021 Feb 17.","Shi C","J Invest Dermatol","2021","2021/02/19","PMC8315765","","10.1016/j.jid.2021.01.015"
"33603850","Discovering pathways in benign prostate hyperplasia: A functional genomics pilot study","Chen Z, Ge M.","Exp Ther Med. 2021 Mar;21(3):242. doi: 10.3892/etm.2021.9673. Epub 2021 Jan 22.","Chen Z","Exp Ther Med","2021","2021/02/19","PMC7851599","","10.3892/etm.2021.9673"
"33599610","Short-term exposure to intermittent hypoxia leads to changes in gene expression seen in chronic pulmonary disease","Wu G, Lee YY, Gulla EM, Potter A, Kitzmiller J, Ruben MD, Salomonis N, Whitsett JA, Francey LJ, Hogenesch JB, Smith DF.","Elife. 2021 Feb 18;10:e63003. doi: 10.7554/eLife.63003.","Wu G","Elife","2021","2021/02/18","PMC7909952","","10.7554/eLife.63003"
"33598456","BOW-GBDT: A GBDT Classifier Combining With Artificial Neural Network for Identifying GPCR-Drug Interaction Based on Wordbook Learning From Sequences","Qiu W, Lv Z, Hong Y, Jia J, Xiao X.","Front Cell Dev Biol. 2021 Feb 1;8:623858. doi: 10.3389/fcell.2020.623858. eCollection 2020.","Qiu W","Front Cell Dev Biol","2021","2021/02/18","PMC7882597","","10.3389/fcell.2020.623858"
"33589646","Mapping drug-target interactions and synergy in multi-molecular therapeutics for pressure-overload cardiac hypertrophy","Rai A, Kumar V, Jerath G, Kartha CC, Ramakrishnan V.","NPJ Syst Biol Appl. 2021 Feb 15;7(1):11. doi: 10.1038/s41540-021-00171-z.","Rai A","NPJ Syst Biol Appl","2021","2021/02/16","PMC7884732","","10.1038/s41540-021-00171-z"
"33573266","SSnet: A Deep Learning Approach for Protein-Ligand Interaction Prediction","Verma N, Qu X, Trozzi F, Elsaied M, Karki N, Tao Y, Zoltowski B, Larson EC, Kraka E.","Int J Mol Sci. 2021 Jan 30;22(3):1392. doi: 10.3390/ijms22031392.","Verma N","Int J Mol Sci","2021","2021/02/12","PMC7869013","","10.3390/ijms22031392"
"33571675","Drug repurposing for COVID-19 via knowledge graph completion","Zhang R, Hristovski D, Schutte D, Kastrin A, Fiszman M, Kilicoglu H.","J Biomed Inform. 2021 Mar;115:103696. doi: 10.1016/j.jbi.2021.103696. Epub 2021 Feb 8.","Zhang R","J Biomed Inform","2021","2021/02/11","PMC7869625","","10.1016/j.jbi.2021.103696"
"33561649","Repurposing potential of Ayurvedic medicinal plants derived active principles against SARS-CoV-2 associated target proteins revealed by molecular docking, molecular dynamics and MM-PBSA studies","Kumar Verma A, Kumar V, Singh S, Goswami BC, Camps I, Sekar A, Yoon S, Lee KW.","Biomed Pharmacother. 2021 May;137:111356. doi: 10.1016/j.biopha.2021.111356. Epub 2021 Feb 3.","Kumar Verma A","Biomed Pharmacother","2021","2021/02/09","PMC7857054","","10.1016/j.biopha.2021.111356"
"33529355","The Lymph Node Reservoir: Physiology, HIV Infection, and Antiretroviral Therapy","Scholz EMB, Kashuba ADM.","Clin Pharmacol Ther. 2021 Apr;109(4):918-927. doi: 10.1002/cpt.2186. Epub 2021 Feb 28.","Scholz EMB","Clin Pharmacol Ther","2021","2021/02/02","PMC8005487","NIHMS1673623","10.1002/cpt.2186"
"33521440","Forecasting System of Computational Time of DFT/TDDFT Calculations under the Multiverse Ansatz via Machine Learning and Cheminformatics","Ma S, Ma Y, Zhang B, Tian Y, Jin Z.","ACS Omega. 2021 Jan 14;6(3):2001-2024. doi: 10.1021/acsomega.0c04981. eCollection 2021 Jan 26.","Ma S","ACS Omega","2021","2021/02/01","PMC7841786","","10.1021/acsomega.0c04981"
"33488754","Deciphering the Key Pharmacological Pathways and Targets of Yisui Qinghuang Powder That Acts on Myelodysplastic Syndromes Using a Network Pharmacology-Based Strategy","Han Z, Song L, Qi K, Ding Y, Wei M, Jia Y.","Evid Based Complement Alternat Med. 2020 Dec 8;2020:8877295. doi: 10.1155/2020/8877295. eCollection 2020.","Han Z","Evid Based Complement Alternat Med","2020","2021/01/25","PMC7787775","","10.1155/2020/8877295"
"33472664","An efficient computational method for predicting drug-target interactions using weighted extreme learning machine and speed up robot features","An JY, Meng FR, Yan ZJ.","BioData Min. 2021 Jan 20;14(1):3. doi: 10.1186/s13040-021-00242-1.","An JY","BioData Min","2021","2021/01/21","PMC7816443","","10.1186/s13040-021-00242-1"
"33431036","DTiGEMS+: drug-target interaction prediction using graph embedding, graph mining, and similarity-based techniques","Thafar MA, Olayan RS, Ashoor H, Albaradei S, Bajic VB, Gao X, Gojobori T, Essack M.","J Cheminform. 2020 Jun 29;12(1):44. doi: 10.1186/s13321-020-00447-2.","Thafar MA","J Cheminform","2020","2021/01/12","PMC7325230","","10.1186/s13321-020-00447-2"
"33424244","A computational approach to predict multi-pathway drug-drug interactions: A case study of irinotecan, a colon cancer medication","Assiri A, Noor A.","Saudi Pharm J. 2020 Dec;28(12):1507-1513. doi: 10.1016/j.jsps.2020.09.017. Epub 2020 Sep 29.","Assiri A","Saudi Pharm J","2020","2021/01/11","PMC7783232","","10.1016/j.jsps.2020.09.017"
"33381491","A Multi-Pronged Computational Pipeline for Prioritizing Drug Target Strategies for Latent Tuberculosis","Banerjee U, Sankar S, Singh A, Chandra N.","Front Chem. 2020 Dec 14;8:593497. doi: 10.3389/fchem.2020.593497. eCollection 2020.","Banerjee U","Front Chem","2020","2020/12/31","PMC7767875","","10.3389/fchem.2020.593497"
"33354416","Developing a machine learning model to identify protein-protein interaction hotspots to facilitate drug discovery","Nandakumar R, Dinu V.","PeerJ. 2020 Dec 7;8:e10381. doi: 10.7717/peerj.10381. eCollection 2020.","Nandakumar R","PeerJ","2020","2020/12/23","PMC7727375","","10.7717/peerj.10381"
"33337338","Evaluating Behavioral and Linguistic Changes During Drug Treatment for Depression Using Tweets in Spanish: Pairwise Comparison Study","Leis A, Ronzano F, Mayer MA, Furlong LI, Sanz F.","J Med Internet Res. 2020 Dec 18;22(12):e20920. doi: 10.2196/20920.","Leis A","J Med Internet Res","2020","2020/12/18","PMC7775819","","10.2196/20920"
"33282307","Assessment of Reye's syndrome profile with data from the US Food and Drug Administration Adverse Event Reporting System and the Japanese Adverse Drug Event Report databases using the disproportionality analysis","Matsumoto K, Hasegawa S, Nakao S, Shimada K, Mukai R, Tanaka M, Satake R, Yoshida Y, Goto F, Inoue M, Ikesue H, Iguchi K, Hashida T, Nakamura M.","SAGE Open Med. 2020 Nov 20;8:2050312120974176. doi: 10.1177/2050312120974176. eCollection 2020.","Matsumoto K","SAGE Open Med","2020","2020/12/07","PMC7686594","","10.1177/2050312120974176"
"33274824","Synthesis, Molecular Docking and Preliminary Antileukemic Activity of 4-Methoxybenzyl Derivatives Bearing Imidazo[2,1-b][1,3,4]thiadiazole","Choodamani B, Cano Hernandez KG, Kumar S, Tony AM, Schiaffino Bustamante AY, Aguilera RJ, Schols D, Gopi Mohan C, Karki SS.","Chem Biodivers. 2021 Feb;18(2):e2000800. doi: 10.1002/cbdv.202000800. Epub 2021 Jan 7.","Choodamani B","Chem Biodivers","2021","2020/12/04","PMC8140528","NIHMS1697781","10.1002/cbdv.202000800"
"33237524","Virtual screening and drug repurposing experiments to identify potential novel selective MAO-B inhibitors for Parkinson's disease treatment","Crisan L, Istrate D, Bora A, Pacureanu L.","Mol Divers. 2021 Aug;25(3):1775-1794. doi: 10.1007/s11030-020-10155-6. Epub 2020 Nov 25.","Crisan L","Mol Divers","2021","2020/11/25","","","10.1007/s11030-020-10155-6"
"33235614","Anti-inflammatory activity of Radix Angelicae biseratae in the treatment of osteoarthritis determined by systematic pharmacology and in vitro experiments","Chen Z, Zheng R, Chen J, Fu C, Lin J, Wu G.","Exp Ther Med. 2021 Jan;21(1):5. doi: 10.3892/etm.2020.9437. Epub 2020 Nov 2.","Chen Z","Exp Ther Med","2021","2020/11/25","PMC7678626","","10.3892/etm.2020.9437"
"33235305","Uncovering the pharmacological mechanism of the effects of the Banxia-Xiakucao Chinese Herb Pair on sleep disorder by a systems pharmacology approach","Guo J, Lou MP, Hu LL, Zhang X.","Sci Rep. 2020 Nov 24;10(1):20454. doi: 10.1038/s41598-020-77431-1.","Guo J","Sci Rep","2020","2020/11/25","PMC7686484","","10.1038/s41598-020-77431-1"
"33196098","Network pharmacology evaluation of the active ingredients and potential targets of XiaoLuoWan for application to uterine fibroids","Yu Y, Yang F, Liu H.","Biosci Rep. 2020 Dec 23;40(12):BSR20202342. doi: 10.1042/BSR20202342.","Yu Y","Biosci Rep","2020","2020/11/16","PMC7724689","","10.1042/BSR20202342"
"33180803","Repurposing therapeutics for COVID-19: Rapid prediction of commercially available drugs through machine learning and docking","Mohapatra S, Nath P, Chatterjee M, Das N, Kalita D, Roy P, Satapathi S.","PLoS One. 2020 Nov 12;15(11):e0241543. doi: 10.1371/journal.pone.0241543. eCollection 2020.","Mohapatra S","PLoS One","2020","2020/11/12","PMC7660547","","10.1371/journal.pone.0241543"
"33173014","H-RACS: a handy tool to rank anti-cancer synergistic drugs","Yan X, Yang Y, Chen Z, Yin Z, Deng Z, Qiu T, Tang K, Cao Z.","Aging (Albany NY). 2020 Nov 10;12(21):21504-21517. doi: 10.18632/aging.103925. Epub 2020 Nov 10.","Yan X","Aging (Albany NY)","2020","2020/11/11","PMC7695372","","10.18632/aging.103925"
"33154404","Searching for target-specific and multi-targeting organics for Covid-19 in the Drugbank database with a double scoring approach","Murugan NA, Kumar S, Jeyakanthan J, Srivastava V.","Sci Rep. 2020 Nov 5;10(1):19125. doi: 10.1038/s41598-020-75762-7.","Murugan NA","Sci Rep","2020","2020/11/06","PMC7645721","","10.1038/s41598-020-75762-7"
"33140634","The Tox21 10K Compound Library: Collaborative Chemistry Advancing Toxicology","Richard AM, Huang R, Waidyanatha S, Shinn P, Collins BJ, Thillainadarajah I, Grulke CM, Williams AJ, Lougee RR, Judson RS, Houck KA, Shobair M, Yang C, Rathman JF, Yasgar A, Fitzpatrick SC, Simeonov A, Thomas RS, Crofton KM, Paules RS, Bucher JR, Austin CP, Kavlock RJ, Tice RR.","Chem Res Toxicol. 2021 Feb 15;34(2):189-216. doi: 10.1021/acs.chemrestox.0c00264. Epub 2020 Nov 3.","Richard AM","Chem Res Toxicol","2021","2020/11/03","PMC7887805","","10.1021/acs.chemrestox.0c00264"
"33130280","Unravelling high-affinity binding compounds towards transmembrane protease serine 2 enzyme in treating SARS-CoV-2 infection using molecular modelling and docking studies","M P, Reddy GJ, Hema K, Dodoala S, Koganti B.","Eur J Pharmacol. 2021 Jan 5;890:173688. doi: 10.1016/j.ejphar.2020.173688. Epub 2020 Oct 29.","M P","Eur J Pharmacol","2021","2020/11/01","PMC7598566","","10.1016/j.ejphar.2020.173688"
"33102688","In silico identification of drug candidates against COVID-19","Wu Y, Chang KY, Lou L, Edwards LG, Doma BK, Xie ZR.","Inform Med Unlocked. 2020;21:100461. doi: 10.1016/j.imu.2020.100461. Epub 2020 Oct 20.","Wu Y","Inform Med Unlocked","2020","2020/10/26","PMC7574721","","10.1016/j.imu.2020.100461"
"33102564","Knockdown of CYP19A1 in Buffalo Follicular Granulosa Cells Results in Increased Progesterone Secretion and Promotes Cell Proliferation","Lu X, Duan A, Ma X, Liang S, Deng T.","Front Vet Sci. 2020 Sep 25;7:539496. doi: 10.3389/fvets.2020.539496. eCollection 2020.","Lu X","Front Vet Sci","2020","2020/10/26","PMC7545956","","10.3389/fvets.2020.539496"
"33070179","MolTrans: Molecular Interaction Transformer for drug-target interaction prediction","Huang K, Xiao C, Glass LM, Sun J.","Bioinformatics. 2021 May 5;37(6):830-836. doi: 10.1093/bioinformatics/btaa880.","Huang K","Bioinformatics","2021","2020/10/18","PMC8098026","","10.1093/bioinformatics/btaa880"
"33063245","Impact of Food and Drink Administration Vehicles on Paediatric Formulation Performance Part 2: Dissolution of Montelukast Sodium and Mesalazine Formulations","Martir J, Flanagan T, Mann J, Fotaki N.","AAPS PharmSciTech. 2020 Oct 15;21(7):287. doi: 10.1208/s12249-020-01815-9.","Martir J","AAPS PharmSciTech","2020","2020/10/16","PMC7561592","","10.1208/s12249-020-01815-9"
"33062633","Computational Approaches in Preclinical Studies on Drug Discovery and Development","Wu F, Zhou Y, Li L, Shen X, Chen G, Wang X, Liang X, Tan M, Huang Z.","Front Chem. 2020 Sep 11;8:726. doi: 10.3389/fchem.2020.00726. eCollection 2020.","Wu F","Front Chem","2020","2020/10/16","PMC7517894","","10.3389/fchem.2020.00726"
"33040150","Anticancer drug synergy prediction in understudied tissues using transfer learning","Kim Y, Zheng S, Tang J, Jim Zheng W, Li Z, Jiang X.","J Am Med Inform Assoc. 2021 Jan 15;28(1):42-51. doi: 10.1093/jamia/ocaa212.","Kim Y","J Am Med Inform Assoc","2021","2020/10/11","PMC7810460","","10.1093/jamia/ocaa212"
"33008901","High-throughput small molecule screening reveals Nrf2-dependent and -independent pathways of cellular stress resistance","Lombard DB, Kohler WJ, Guo AH, Gendron C, Han M, Ding W, Lyu Y, Ching TT, Wang FY, Chakraborty TS, Nikolovska-Coleska Z, Duan Y, Girke T, Hsu AL, Pletcher SD, Miller RA.","Sci Adv. 2020 Oct 2;6(40):eaaz7628. doi: 10.1126/sciadv.aaz7628. Print 2020 Oct.","Lombard DB","Sci Adv","2020","2020/10/03","PMC7852388","","10.1126/sciadv.aaz7628"
"32992896","Dietary Intake, Mediterranean Diet Adherence and Caloric Intake in Huntington's Disease: A Review","Christodoulou CC, Demetriou CA, Zamba-Papanicolaou E.","Nutrients. 2020 Sep 25;12(10):2946. doi: 10.3390/nu12102946.","Christodoulou CC","Nutrients","2020","2020/09/30","PMC7601299","","10.3390/nu12102946"
"32974242","Sequestration of Voriconazole and Vancomycin Into Contemporary Extracorporeal Membrane Oxygenation Circuits: An in vitro Study","Raffaeli G, Cavallaro G, Allegaert K, Koch BCP, Mosca F, Tibboel D, Wildschut ED.","Front Pediatr. 2020 Aug 27;8:468. doi: 10.3389/fped.2020.00468. eCollection 2020.","Raffaeli G","Front Pediatr","2020","2020/09/25","PMC7481439","","10.3389/fped.2020.00468"
"32947845","Uncovering New Drug Properties in Target-Based Drug-Drug Similarity Networks","Udrescu L, Bogdan P, Chiş A, Sîrbu IO, Topîrceanu A, Văruţ RM, Udrescu M.","Pharmaceutics. 2020 Sep 16;12(9):879. doi: 10.3390/pharmaceutics12090879.","Udrescu L","Pharmaceutics","2020","2020/09/19","PMC7557376","","10.3390/pharmaceutics12090879"
"32920239","Targeting the SARS-CoV-2 main protease using FDA-approved Isavuconazonium, a P2-P3 α-ketoamide derivative and Pentagastrin: An in-silico drug discovery approach","Achilonu I, Iwuchukwu EA, Achilonu OJ, Fernandes MA, Sayed Y.","J Mol Graph Model. 2020 Dec;101:107730. doi: 10.1016/j.jmgm.2020.107730. Epub 2020 Sep 2.","Achilonu I","J Mol Graph Model","2020","2020/09/13","PMC7462840","","10.1016/j.jmgm.2020.107730"
"32916837","The Active Compounds and Therapeutic Mechanisms of Pentaherbs Formula for Oral and Topical Treatment of Atopic Dermatitis Based on Network Pharmacology","Chu M, Tsang MS, He R, Lam CW, Quan ZB, Wong CK.","Plants (Basel). 2020 Sep 9;9(9):1166. doi: 10.3390/plants9091166.","Chu M","Plants (Basel)","2020","2020/09/12","PMC7569866","","10.3390/plants9091166"
"32908557","Network Pharmacology-Based Approach to Revealing Biological Mechanisms of Qingkailing Injection against IschemicStroke: Focusing on Blood-Brain Barrier","Zhang S, Wang X, Cheng F, Ma C, Fan S, Xu W, Jin N, Liu S, Lv K, Wang Q.","Evid Based Complement Alternat Med. 2020 Aug 27;2020:2914579. doi: 10.1155/2020/2914579. eCollection 2020.","Zhang S","Evid Based Complement Alternat Med","2020","2020/09/10","PMC7474352","","10.1155/2020/2914579"
"32867763","Integrative genomics analysis of various omics data and networks identify risk genes and variants vulnerable to childhood-onset asthma","Ma X, Wang P, Xu G, Yu F, Ma Y.","BMC Med Genomics. 2020 Aug 31;13(1):123. doi: 10.1186/s12920-020-00768-z.","Ma X","BMC Med Genomics","2020","2020/09/02","PMC7457797","","10.1186/s12920-020-00768-z"
"32837113","Structure-based virtual screening of phytochemicals and repurposing of FDA approved antiviral drugs unravels lead molecules as potential inhibitors of coronavirus 3C-like protease enzyme","Bahadur Gurung A, Ajmal Ali M, Lee J, Abul Farah M, Mashay Al-Anazi K.","J King Saud Univ Sci. 2020 Sep;32(6):2845-2853. doi: 10.1016/j.jksus.2020.07.007. Epub 2020 Jul 17.","Bahadur Gurung A","J King Saud Univ Sci","2020","2020/08/25","PMC7366079","","10.1016/j.jksus.2020.07.007"
"32830860","Integrative genomics analysis identifies five promising genes implicated in insomnia risk based on multiple omics datasets","Sun H, Zhang J, Ma Y, Liu J.","Biosci Rep. 2020 Sep 30;40(9):BSR20201084. doi: 10.1042/BSR20201084.","Sun H","Biosci Rep","2020","2020/08/25","PMC7468094","","10.1042/BSR20201084"
"32770196","Mucosal Inflammatory and Wound Healing Gene Programs Reveal Targets for Stricturing Behavior in Pediatric Crohn's Disease","Haberman Y, Minar P, Karns R, Dexheimer PJ, Ghandikota S, Tegge S, Shapiro D, Shuler B, Venkateswaran S, Braun T, Ta A, Walters TD, Baldassano RN, Noe JD, Rosh J, Markowitz J, Dotson JL, Mack DR, Kellermayer R, Griffiths AM, Heyman MB, Baker SS, Moulton D, Patel AS, Gulati AS, Steiner SJ, LeLeiko N, Otley A, Oliva-Hemker M, Ziring D, Gokhale R, Kim S, Guthery SL, Cohen SA, Snapper S, Aronow BJ, Stephens M, Gibson G, Dillman JR, Dubinsky M, Hyams JS, Kugathasan S, Jegga AG, Denson LA.","J Crohns Colitis. 2020 Aug 8;15(2):273-86. doi: 10.1093/ecco-jcc/jjaa166. Online ahead of print.","Haberman Y","J Crohns Colitis","2020","2020/08/10","PMC7904088","","10.1093/ecco-jcc/jjaa166"
"32764756","A machine learning and network framework to discover new indications for small molecules","Gilvary C, Elkhader J, Madhukar N, Henchcliffe C, Goncalves MD, Elemento O.","PLoS Comput Biol. 2020 Aug 7;16(8):e1008098. doi: 10.1371/journal.pcbi.1008098. eCollection 2020 Aug.","Gilvary C","PLoS Comput Biol","2020","2020/08/09","PMC7437923","","10.1371/journal.pcbi.1008098"
"32714405","A Network Pharmacology Approach to Investigate the Active Compounds and Mechanisms of Musk for Ischemic Stroke","Zhang C, Liao Y, Liu L, Sun Y, Lin S, Lan J, Mao H, Chen H, Zhao Y.","Evid Based Complement Alternat Med. 2020 Jul 3;2020:4063180. doi: 10.1155/2020/4063180. eCollection 2020.","Zhang C","Evid Based Complement Alternat Med","2020","2020/07/28","PMC7354650","","10.1155/2020/4063180"
"32703151","Drug-target interactions prediction using marginalized denoising model on heterogeneous networks","Tang C, Zhong C, Chen D, Wang J.","BMC Bioinformatics. 2020 Jul 23;21(1):330. doi: 10.1186/s12859-020-03662-8.","Tang C","BMC Bioinformatics","2020","2020/07/25","PMC7653902","","10.1186/s12859-020-03662-8"
"32702714","Interactome of SARS-CoV-2 / nCoV19 modulated host proteins with computationally predicted PPIs","Karunakaran KB, Balakrishnan N, Ganapathiraju MK.","Res Sq. 2020 May 13:rs.3.rs-28592. doi: 10.21203/rs.3.rs-28592/v1. Preprint.","Karunakaran KB","Res Sq","2020","2020/07/24","PMC7336710","","10.21203/rs.3.rs-28592/v1"
"32689994","Mechanisms of Spica Prunellae against thyroid-associated Ophthalmopathy based on network pharmacology and molecular docking","Zhang Y, Li X, Guo C, Dong J, Liao L.","BMC Complement Med Ther. 2020 Jul 20;20(1):229. doi: 10.1186/s12906-020-03022-2.","Zhang Y","BMC Complement Med Ther","2020","2020/07/22","PMC7372882","","10.1186/s12906-020-03022-2"
"32677879","Synthetic repurposing of drugs against hypertension: a datamining method based on association rules and a novel discrete algorithm","Masoudi-Sobhanzadeh Y, Masoudi-Nejad A.","BMC Bioinformatics. 2020 Jul 16;21(1):313. doi: 10.1186/s12859-020-03644-w.","Masoudi-Sobhanzadeh Y","BMC Bioinformatics","2020","2020/07/18","PMC7469914","","10.1186/s12859-020-03644-w"
"32659893","Oxytetracycline Pharmacokinetics After Intramuscular Administration in Cows with Clinical Metritis Associated with Trueperella Pyogenes Infection","Mileva R, Karadaev M, Fasulkov I, Petkova T, Rusenova N, Vasilev N, Milanova A.","Antibiotics (Basel). 2020 Jul 9;9(7):392. doi: 10.3390/antibiotics9070392.","Mileva R","Antibiotics (Basel)","2020","2020/07/15","PMC7400317","","10.3390/antibiotics9070392"
"32657406","Combining phenome-driven drug-target interaction prediction with patients' electronic health records-based clinical corroboration toward drug discovery","Zhou M, Zheng C, Xu R.","Bioinformatics. 2020 Jul 1;36(Suppl_1):i436-i444. doi: 10.1093/bioinformatics/btaa451.","Zhou M","Bioinformatics","2020","2020/07/14","PMC7355254","","10.1093/bioinformatics/btaa451"
"32655662","Investigation on the Mechanism of Qubi Formula in Treating Psoriasis Based on Network Pharmacology","Zhou L, Zhang L, Tao D.","Evid Based Complement Alternat Med. 2020 Jun 21;2020:4683254. doi: 10.1155/2020/4683254. eCollection 2020.","Zhou L","Evid Based Complement Alternat Med","2020","2020/07/14","PMC7327573","","10.1155/2020/4683254"
"32637040","Constructing knowledge graphs and their biomedical applications","Nicholson DN, Greene CS.","Comput Struct Biotechnol J. 2020 Jun 2;18:1414-1428. doi: 10.1016/j.csbj.2020.05.017. eCollection 2020.","Nicholson DN","Comput Struct Biotechnol J","2020","2020/07/09","PMC7327409","","10.1016/j.csbj.2020.05.017"
"32634125","Key driver genes as potential therapeutic targets in renal allograft rejection","Yi Z, Keung KL, Li L, Hu M, Lu B, Nicholson L, Jimenez-Vera E, Menon MC, Wei C, Alexander S, Murphy B, O'Connell PJ, Zhang W.","JCI Insight. 2020 Aug 6;5(15):e136220. doi: 10.1172/jci.insight.136220.","Yi Z","JCI Insight","2020","2020/07/08","PMC7455082","","10.1172/jci.insight.136220"
"32630514","Preliminary Virtual Screening Studies to Identify GRP78 Inhibitors Which May Interfere with SARS-CoV-2 Infection","Palmeira A, Sousa E, Köseler A, Sabirli R, Gören T, Türkçüer İ, Kurt Ö, Pinto MM, Vasconcelos MH.","Pharmaceuticals (Basel). 2020 Jun 25;13(6):132. doi: 10.3390/ph13060132.","Palmeira A","Pharmaceuticals (Basel)","2020","2020/07/08","PMC7345920","","10.3390/ph13060132"
"32595353","Integration of transcriptomic profile of SARS-CoV-2 infected normal human bronchial epithelial cells with metabolic and protein-protein interaction networks","Karakurt HU, Pİr P.","Turk J Biol. 2020 Jun 21;44(3):168-177. doi: 10.3906/biy-2005-115. eCollection 2020.","Karakurt HU","Turk J Biol","2020","2020/06/30","PMC7314513","","10.3906/biy-2005-115"
"32560162","The Performance of Gene Expression Signature-Guided Drug-Disease Association in Different Categories of Drugs and Diseases","Qi X, Shen M, Fan P, Guo X, Wang T, Feng N, Zhang M, Sweet RA, Kirisci L, Wang L.","Molecules. 2020 Jun 16;25(12):2776. doi: 10.3390/molecules25122776.","Qi X","Molecules","2020","2020/06/21","PMC7357095","","10.3390/molecules25122776"
"32543978","Computational investigation on Andrographis paniculata phytochemicals to evaluate their potency against SARS-CoV-2 in comparison to known antiviral compounds in drug trials","Murugan NA, Pandian CJ, Jeyakanthan J.","J Biomol Struct Dyn. 2021 Aug;39(12):4415-4426. doi: 10.1080/07391102.2020.1777901. Epub 2020 Jun 16.","Murugan NA","J Biomol Struct Dyn","2021","2020/06/17","PMC7309306","","10.1080/07391102.2020.1777901"
"32508633","Dual Transcriptomic and Molecular Machine Learning Predicts all Major Clinical Forms of Drug Cardiotoxicity","Mamoshina P, Bueno-Orovio A, Rodriguez B.","Front Pharmacol. 2020 May 21;11:639. doi: 10.3389/fphar.2020.00639. eCollection 2020.","Mamoshina P","Front Pharmacol","2020","2020/06/09","PMC7253645","","10.3389/fphar.2020.00639"
"32508033","Tamoxifen induces fatty liver disease in breast cancer through the MAPK8/FoxO pathway","Gong L, Tang H, Luo Z, Sun X, Tan X, Xie L, Lei Y, Cai M, He C, Ma J, Han S.","Clin Transl Med. 2020 Jan;10(1):137-150. doi: 10.1002/ctm2.5. Epub 2020 Apr 23.","Gong L","Clin Transl Med","2020","2020/06/09","PMC7240857","","10.1002/ctm2.5"
"32477262","Repurposed Analog of GLP-1 Ameliorates Hyperglycemia in Type 1 Diabetic Mice Through Pancreatic Cell Reprogramming","Villalba A, Rodriguez-Fernandez S, Perna-Barrull D, Ampudia RM, Gomez-Muñoz L, Pujol-Autonell I, Aguilera E, Coma M, Cano-Sarabia M, Vázquez F, Verdaguer J, Vives-Pi M.","Front Endocrinol (Lausanne). 2020 May 13;11:258. doi: 10.3389/fendo.2020.00258. eCollection 2020.","Villalba A","Front Endocrinol (Lausanne)","2020","2020/06/02","PMC7237704","","10.3389/fendo.2020.00258"
"32469301","Potential RNA-dependent RNA polymerase inhibitors as prospective therapeutics against SARS-CoV-2","Pokhrel R, Chapagain P, Siltberg-Liberles J.","J Med Microbiol. 2020 Jun;69(6):864-873. doi: 10.1099/jmm.0.001203. Epub 2020 May 29.","Pokhrel R","J Med Microbiol","2020","2020/05/30","PMC7451031","","10.1099/jmm.0.001203"
"32449934","ASAP 2020 update: an open, scalable and interactive web-based portal for (single-cell) omics analyses","David FPA, Litovchenko M, Deplancke B, Gardeux V.","Nucleic Acids Res. 2020 Jul 2;48(W1):W403-W414. doi: 10.1093/nar/gkaa412.","David FPA","Nucleic Acids Res","2020","2020/05/26","PMC7319583","","10.1093/nar/gkaa412"
"32441299","Glecaprevir and Maraviroc are high-affinity inhibitors of SARS-CoV-2 main protease: possible implication in COVID-19 therapy","Shamsi A, Mohammad T, Anwar S, AlAjmi MF, Hussain A, Rehman MT, Islam A, Hassan MI.","Biosci Rep. 2020 Jun 26;40(6):BSR20201256. doi: 10.1042/BSR20201256.","Shamsi A","Biosci Rep","2020","2020/05/23","PMC7268261","","10.1042/BSR20201256"
