PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32887276","Analysis of Flavonoid Metabolites in Chaenomeles Petals Using UPLC-ESI-MS/MS","Shen T, Hu F, Liu Q, Wang H, Li H.","Molecules. 2020 Sep 2;25(17):3994. doi: 10.3390/molecules25173994.","Shen T","Molecules","2020","2020/09/05","PMC7504807","","10.3390/molecules25173994"
"32878155","Food Phenotyping: Recording and Processing of Non-Targeted Liquid Chromatography Mass Spectrometry Data for Verifying Food Authenticity","Creydt M, Fischer M.","Molecules. 2020 Aug 31;25(17):3972. doi: 10.3390/molecules25173972.","Creydt M","Molecules","2020","2020/09/04","PMC7504784","","10.3390/molecules25173972"
"32866201","Plasma metabolomic study in perinatally HIV-infected children using 1H NMR spectroscopy reveals perturbed metabolites that sustain during therapy","Kaur S U, Oyeyemi BF, Shet A, Gopalan BP, D H, Bhavesh NS, Tandon R.","PLoS One. 2020 Aug 31;15(8):e0238316. doi: 10.1371/journal.pone.0238316. eCollection 2020.","Kaur S U","PLoS One","2020","2020/09/01","PMC7458310","","10.1371/journal.pone.0238316"
"32849494","Alterations in the Gut Microbiome and Cecal Metabolome During Klebsiella pneumoniae-Induced Pneumosepsis","Wu T, Xu F, Su C, Li H, Lv N, Liu Y, Gao Y, Lan Y, Li J.","Front Immunol. 2020 Jul 31;11:1331. doi: 10.3389/fimmu.2020.01331. eCollection 2020.","Wu T","Front Immunol","2020","2020/08/28","PMC7411141","","10.3389/fimmu.2020.01331"
"32817317","Tracking the carbons supplying gluconeogenesis","Shah AM, Wondisford FE.","J Biol Chem. 2020 Oct 16;295(42):14419-14429. doi: 10.1074/jbc.REV120.012758. Epub 2020 Aug 13.","Shah AM","J Biol Chem","2020","2020/08/21","PMC7573258","","10.1074/jbc.REV120.012758"
"32812938","Hyperoxia affects the lung tissue: A porcine histopathological and metabolite study using five hours of apneic oxygenation","Magnúsdóttir SO, Maltesen RG, Haugaard Banch L, Baandrup UT, Valbjørn H, Andreassen T, Bathen TF, Steen Rasmussen B, Kjærgaard B.","Metabol Open. 2019 Sep 14;4:100018. doi: 10.1016/j.metop.2019.100018. eCollection 2019 Dec.","Magnúsdóttir SO","Metabol Open","2019","2020/08/20","PMC7424812","","10.1016/j.metop.2019.100018"
"32796693","Metabolomics in Radiation Biodosimetry: Current Approaches and Advances","Satyamitra MM, Cassatt DR, Hollingsworth BA, Price PW, Rios CI, Taliaferro LP, Winters TA, DiCarlo AL.","Metabolites. 2020 Aug 11;10(8):328. doi: 10.3390/metabo10080328.","Satyamitra MM","Metabolites","2020","2020/08/16","PMC7465152","","10.3390/metabo10080328"
"32791237","CoMNRank: An integrated approach to extract and prioritize human microbial metabolites from MEDLINE records","Wang Q, Xu R.","J Biomed Inform. 2020 Sep;109:103524. doi: 10.1016/j.jbi.2020.103524. Epub 2020 Aug 11.","Wang Q","J Biomed Inform","2020","2020/08/14","PMC7530032","NIHMS1621792","10.1016/j.jbi.2020.103524"
"32785071","Comparative Metabolomic Analysis of Dendrobium officinale under Different Cultivation Substrates","Zuo SM, Yu HD, Zhang W, Zhong Q, Chen W, Chen W, Yun YH, Chen H.","Metabolites. 2020 Aug 10;10(8):325. doi: 10.3390/metabo10080325.","Zuo SM","Metabolites","2020","2020/08/14","PMC7465462","","10.3390/metabo10080325"
"32781793","Excretory/Secretory Metabolome of the Zoonotic Roundworm Parasite Toxocara canis","Wangchuk P, Lavers O, Wishart DS, Loukas A.","Biomolecules. 2020 Aug 6;10(8):1157. doi: 10.3390/biom10081157.","Wangchuk P","Biomolecules","2020","2020/08/13","PMC7464424","","10.3390/biom10081157"
"32774853","Fumarate hydratase-deficient renal cell carcinoma cells respond to asparagine by activation of the unfolded protein response and stimulation of the hexosamine biosynthetic pathway","Panarsky R, Crooks DR, Lane AN, Yang Y, Cassel TA, Fan TW, Linehan WM, Moscow JA.","Cancer Metab. 2020 Aug 3;8:7. doi: 10.1186/s40170-020-00214-9. eCollection 2020.","Panarsky R","Cancer Metab","2020","2020/08/11","PMC7397616","","10.1186/s40170-020-00214-9"
"32770318","Air Pollution and Adverse Pregnancy and Birth Outcomes: Mediation Analysis Using Metabolomic Profiles","Inoue K, Yan Q, Arah OA, Paul K, Walker DI, Jones DP, Ritz B.","Curr Environ Health Rep. 2020 Sep;7(3):231-242. doi: 10.1007/s40572-020-00284-3.","Inoue K","Curr Environ Health Rep","2020","2020/08/10","PMC7599041","NIHMS1637173","10.1007/s40572-020-00284-3"
"32767245","Biochemical Assessments of Seminal Plasma Zinc, Testis-Expressed Sequence 101 and Free Amino Acids and Their Correlations with Reproductive Hormones in Male Infertility","Saleem TH, Okasha M, Ibrahim HM, Abu El-Hamd M, Fayed HM, Hassan MH.","Biol Trace Elem Res. 2021 May;199(5):1729-1742. doi: 10.1007/s12011-020-02310-9. Epub 2020 Aug 7.","Saleem TH","Biol Trace Elem Res","2021","2020/08/09","","","10.1007/s12011-020-02310-9"
"32760300","A Novel Network Pharmacology Strategy to Decode Metabolic Biomarkers and Targets Interactions for Depression","Gao Y, Xu T, Zhao YX, Ling-Hu T, Liu SB, Tian JS, Qin XM.","Front Psychiatry. 2020 Jul 15;11:667. doi: 10.3389/fpsyt.2020.00667. eCollection 2020.","Gao Y","Front Psychiatry","2020","2020/08/08","PMC7373779","","10.3389/fpsyt.2020.00667"
"32749215","Metabolic response of blood vessels to TNFα","Junaid A, Schoeman J, Yang W, Stam W, Mashaghi A, van Zonneveld AJ, Hankemeier T.","Elife. 2020 Aug 4;9:e54754. doi: 10.7554/eLife.54754.","Junaid A","Elife","2020","2020/08/05","PMC7476757","","10.7554/eLife.54754"
"32708237","Exercise Induced Changes in Salivary and Serum Metabolome in Trained Standardbred, Assessed by (1)H-NMR","Bazzano M, Laghi L, Zhu C, Lotito E, Sgariglia S, Tesei B, Laus F.","Metabolites. 2020 Jul 21;10(7):298. doi: 10.3390/metabo10070298.","Bazzano M","Metabolites","2020","2020/07/26","PMC7407172","","10.3390/metabo10070298"
"32678590","Antigen Retrieval and Its Effect on the MALDI-MSI of Lipids in Formalin-Fixed Paraffin-Embedded Tissue","Denti V, Piga I, Guarnerio S, Clerici F, Ivanova M, Chinello C, Paglia G, Magni F, Smith A.","J Am Soc Mass Spectrom. 2020 Aug 5;31(8):1619-1624. doi: 10.1021/jasms.0c00208. Epub 2020 Jul 22.","Denti V","J Am Soc Mass Spectrom","2020","2020/07/18","PMC8009503","","10.1021/jasms.0c00208"
"32661335","A quest to identify suitable organic tracers for estimating children's dust ingestion rates","Panagopoulos Abrahamsson D, Sobus JR, Ulrich EM, Isaacs K, Moschet C, Young TM, Bennett DH, Tulve NS.","J Expo Sci Environ Epidemiol. 2021 Feb;31(1):70-81. doi: 10.1038/s41370-020-0244-0. Epub 2020 Jul 13.","Panagopoulos Abrahamsson D","J Expo Sci Environ Epidemiol","2021","2020/07/15","PMC7909007","NIHMS1663767","10.1038/s41370-020-0244-0"
"32626510","Novel Metabolomics Serum Biomarkers for Pancreatic Ductal Adenocarcinoma by the Comparison of Pre-, Postoperative and Normal Samples","Zhang X, Shi X, Lu X, Li Y, Zhan C, Akhtar ML, Yang L, Bai Y, Zhao J, Wang Y, Yao Y, Li Y, Nie H.","J Cancer. 2020 May 19;11(16):4641-4651. doi: 10.7150/jca.41250. eCollection 2020.","Zhang X","J Cancer","2020","2020/07/07","PMC7330680","","10.7150/jca.41250"
"32617759","MCR-ALS analysis of (1)H NMR spectra by segments to study the zebrafish exposure to acrylamide","Pérez Y, Casado M, Raldúa D, Prats E, Piña B, Tauler R, Alfonso I, Puig-Castellví F.","Anal Bioanal Chem. 2020 Sep;412(23):5695-5706. doi: 10.1007/s00216-020-02789-0. Epub 2020 Jul 2.","Pérez Y","Anal Bioanal Chem","2020","2020/07/04","","","10.1007/s00216-020-02789-0"
"32598361","Longitudinal wastewater sampling in buildings reveals temporal dynamics of metabolites","Evans ED, Dai C, Isazadeh S, Park S, Ratti C, Alm EJ.","PLoS Comput Biol. 2020 Jun 29;16(6):e1008001. doi: 10.1371/journal.pcbi.1008001. eCollection 2020 Jun.","Evans ED","PLoS Comput Biol","2020","2020/06/30","PMC7351223","","10.1371/journal.pcbi.1008001"
"32597983","Macronutrient, Energy, and Bile Acid Metabolism Pathways Altered Following a Physiological Meal Challenge, Relative to Fasting, among Guatemalan Adults","Yu EA, Yu T, Jones DP, Martorell R, Ramirez-Zea M, Stein AD.","J Nutr. 2020 Aug 1;150(8):2031-2040. doi: 10.1093/jn/nxaa169.","Yu EA","J Nutr","2020","2020/06/30","PMC7398776","","10.1093/jn/nxaa169"
"32561832","Automatic extraction, prioritization and analysis of gut microbial metabolites from biomedical literature","Wang Q, Xu R.","Sci Rep. 2020 Jun 19;10(1):9996. doi: 10.1038/s41598-020-67075-6.","Wang Q","Sci Rep","2020","2020/06/21","PMC7305201","","10.1038/s41598-020-67075-6"
"32560419","In Vitro Fermentation of Sheep and Cow Milk Using Infant Fecal Bacteria","Ahlborn N, Young W, Mullaney J, Samuelsson LM.","Nutrients. 2020 Jun 17;12(6):1802. doi: 10.3390/nu12061802.","Ahlborn N","Nutrients","2020","2020/06/21","PMC7353214","","10.3390/nu12061802"
"32539684","Metabolic changes associated with adaptive resistance to daptomycin in Streptococcus mitis-oralis","Parrett A, Reed JM, Gardner SG, Mishra NN, Bayer AS, Powers R, Somerville GA.","BMC Microbiol. 2020 Jun 15;20(1):162. doi: 10.1186/s12866-020-01849-w.","Parrett A","BMC Microbiol","2020","2020/06/17","PMC7296729","","10.1186/s12866-020-01849-w"
"32530272","Phosphorus NMR and Its Application to Metabolomics","Bhinderwala F, Evans P, Jones K, Laws BR, Smith TG, Morton M, Powers R.","Anal Chem. 2020 Jul 21;92(14):9536-9545. doi: 10.1021/acs.analchem.0c00591. Epub 2020 Jun 29.","Bhinderwala F","Anal Chem","2020","2020/06/13","PMC8327684","NIHMS1727421","10.1021/acs.analchem.0c00591"
"32523238","NMR and MS-based Stable Isotope-Resolved Metabolomics and Applications in Cancer Metabolism","Lane AN, Higashi RM, Fan TW.","Trends Analyt Chem. 2019 Nov;120:115322. doi: 10.1016/j.trac.2018.11.020. Epub 2018 Nov 24.","Lane AN","Trends Analyt Chem","2019","2020/06/12","PMC7286614","NIHMS1591723","10.1016/j.trac.2018.11.020"
"32517015","The Bovine Metabolome","Foroutan A, Fitzsimmons C, Mandal R, Piri-Moghadam H, Zheng J, Guo A, Li C, Guan LL, Wishart DS.","Metabolites. 2020 Jun 5;10(6):233. doi: 10.3390/metabo10060233.","Foroutan A","Metabolites","2020","2020/06/11","PMC7345087","","10.3390/metabo10060233"
"32515224","Metabolic alterations caused by the mutation and overexpression of the Tmem135 gene","Lee WH, Bhute VJ, Higuchi H, Ikeda S, Palecek SP, Ikeda A.","Exp Biol Med (Maywood). 2020 Nov;245(17):1571-1583. doi: 10.1177/1535370220932856. Epub 2020 Jun 9.","Lee WH","Exp Biol Med (Maywood)","2020","2020/06/10","PMC7787545","","10.1177/1535370220932856"
"32483395","Applications of Chromatography-Ultra High-Resolution MS for Stable Isotope-Resolved Metabolomics (SIRM) Reconstruction of Metabolic Networks","Sun Q, Fan TW, Lane AN, Higashi RM.","Trends Analyt Chem. 2020 Feb;123:115676. doi: 10.1016/j.trac.2019.115676. Epub 2019 Oct 1.","Sun Q","Trends Analyt Chem","2020","2020/06/03","PMC7263348","NIHMS1591709","10.1016/j.trac.2019.115676"
"32471219","A Translational In Vivo and In Vitro Metabolomic Study Reveals Altered Metabolic Pathways in Red Blood Cells of Type 2 Diabetes","Palomino-Schätzlein M, Lamas-Domingo R, Ciudin A, Gutiérrez-Carcedo P, Marés R, Aparicio-Gómez C, Hernández C, Simó R, Herance JR.","J Clin Med. 2020 May 27;9(6):1619. doi: 10.3390/jcm9061619.","Palomino-Schätzlein M","J Clin Med","2020","2020/05/31","PMC7355709","","10.3390/jcm9061619"
"32463598","Personalized whole-body models integrate metabolism, physiology, and the gut microbiome","Thiele I, Sahoo S, Heinken A, Hertel J, Heirendt L, Aurich MK, Fleming RM.","Mol Syst Biol. 2020 May;16(5):e8982. doi: 10.15252/msb.20198982.","Thiele I","Mol Syst Biol","2020","2020/05/29","PMC7285886","","10.15252/msb.20198982"
"32461830","Metabolomics window into the role of acute kidney injury after coronary artery bypass grafting in diabetic nephropathy progression","Wang J, Yan W, Zhou X, Liu Y, Tang C, Peng Y, Liu H, Sun L, Xiao L, He L.","PeerJ. 2020 May 14;8:e9111. doi: 10.7717/peerj.9111. eCollection 2020.","Wang J","PeerJ","2020","2020/05/29","PMC7231503","","10.7717/peerj.9111"
"32443577","Cross-Omics: Integrating Genomics with Metabolomics in Clinical Diagnostics","Kerkhofs MHPM, Haijes HA, Willemsen AM, van Gassen KLI, van der Ham M, Gerrits J, de Sain-van der Velden MGM, Prinsen HCMT, van Deutekom HWM, van Hasselt PM, Verhoeven-Duif NM, Jans JJM.","Metabolites. 2020 May 18;10(5):206. doi: 10.3390/metabo10050206.","Kerkhofs MHPM","Metabolites","2020","2020/05/24","PMC7281020","","10.3390/metabo10050206"
"32442208","Urinary metabolites associate with the rate of kidney function decline in patients with autosomal dominant polycystic kidney disease","Dekker SEI, Verhoeven A, Soonawala D, Peters DJM, de Fijter JW, Mayboroda OA; DIPAK Consortium.","PLoS One. 2020 May 22;15(5):e0233213. doi: 10.1371/journal.pone.0233213. eCollection 2020.","Dekker SEI","PLoS One","2020","2020/05/23","PMC7244119","","10.1371/journal.pone.0233213"
"32435463","Can joint fluid metabolic profiling (or ""metabonomics"") reveal biomarkers for osteoarthritis and inflammatory joint disease?: A systematic review","Akhbari P, Karamchandani U, Jaggard MKJ, Graça G, Bhattacharya R, Lindon JC, Williams HRT, Gupte CM.","Bone Joint Res. 2020 May 16;9(3):108-119. doi: 10.1302/2046-3758.93.BJR-2019-0167.R1. eCollection 2020 Mar.","Akhbari P","Bone Joint Res","2020","2020/05/22","PMC7229296","","10.1302/2046-3758.93.BJR-2019-0167.R1"
"32429145","Using Metabolomics to Identify Cell Line-Independent Indicators of Growth Inhibition for Chinese Hamster Ovary Cell-based Bioprocesses","Alden N, Raju R, McElearney K, Lambropoulos J, Kshirsagar R, Gilbert A, Lee K.","Metabolites. 2020 May 15;10(5):199. doi: 10.3390/metabo10050199.","Alden N","Metabolites","2020","2020/05/21","PMC7281457","","10.3390/metabo10050199"
"32421118","Huntington's disease genotype suppresses global manganese-responsive processes in pre-manifest and manifest YAC128 mice","Pfalzer AC, Wilcox JM, Codreanu SG, Totten M, Bichell TJV, Halbesma T, Umashanker P, Yang KL, Parmalee NL, Sherrod SD, Erikson KM, Harrison FE, McLean JA, Aschner M, Bowman AB.","Metallomics. 2020 Jul 22;12(7):1118-1130. doi: 10.1039/d0mt00081g.","Pfalzer AC","Metallomics","2020","2020/05/19","PMC7773276","NIHMS1599134","10.1039/d0mt00081g"
"32404908","A single administration of the antibiotic, minocycline, reduces fear processing and improves implicit learning in healthy volunteers: analysis of the serum metabolome","Chan SY, Capitão L, Probert F, Klinge C, Hoeckner S, Harmer CJ, Cowen PJ, Anthony DC, Burnet PWJ.","Transl Psychiatry. 2020 May 13;10(1):148. doi: 10.1038/s41398-020-0818-6.","Chan SY","Transl Psychiatry","2020","2020/05/15","PMC7220900","","10.1038/s41398-020-0818-6"
"32375258","Pathway-Activity Likelihood Analysis and Metabolite Annotation for Untargeted Metabolomics Using Probabilistic Modeling","Hosseini R, Hassanpour N, Liu LP, Hassoun S.","Metabolites. 2020 May 3;10(5):183. doi: 10.3390/metabo10050183.","Hosseini R","Metabolites","2020","2020/05/08","PMC7281100","","10.3390/metabo10050183"
"32266113","Characterization of cold stress responses in different rapeseed ecotypes based on metabolomics and transcriptomics analyses","Jian H, Xie L, Wang Y, Cao Y, Wan M, Lv D, Li J, Lu K, Xu X, Liu L.","PeerJ. 2020 Mar 31;8:e8704. doi: 10.7717/peerj.8704. eCollection 2020.","Jian H","PeerJ","2020","2020/04/09","PMC7120054","","10.7717/peerj.8704"
"32244411","""notame"": Workflow for Non-Targeted LC-MS Metabolic Profiling","Klåvus A, Kokla M, Noerman S, Koistinen VM, Tuomainen M, Zarei I, Meuronen T, Häkkinen MR, Rummukainen S, Farizah Babu A, Sallinen T, Kärkkäinen O, Paananen J, Broadhurst D, Brunius C, Hanhineva K.","Metabolites. 2020 Mar 31;10(4):135. doi: 10.3390/metabo10040135.","Klåvus A","Metabolites","2020","2020/04/05","PMC7240970","","10.3390/metabo10040135"
"32226013","Altered composition and functional profile of high-density lipoprotein in leprosy patients","Lemes RMR, Silva CAME, Marques MÂM, Atella GC, Nery JADC, Nogueira MRS, Rosa PS, Soares CT, De P, Chatterjee D, Pessolani MCV, de Macedo CS.","PLoS Negl Trop Dis. 2020 Mar 30;14(3):e0008138. doi: 10.1371/journal.pntd.0008138. eCollection 2020 Mar.","Lemes RMR","PLoS Negl Trop Dis","2020","2020/04/01","PMC7145193","","10.1371/journal.pntd.0008138"
"32215288","Metabolic reprogramming in tumors: Contributions of the tumor microenvironment","Lane AN, Higashi RM, Fan TW.","Genes Dis. 2019 Oct 23;7(2):185-198. doi: 10.1016/j.gendis.2019.10.007. eCollection 2020 Jun.","Lane AN","Genes Dis","2019","2020/03/28","PMC7083762","","10.1016/j.gendis.2019.10.007"
"32214009","Deriving Lipid Classification Based on Molecular Formulas","Mitchell JM, Flight RM, Moseley HNB.","Metabolites. 2020 Mar 24;10(3):122. doi: 10.3390/metabo10030122.","Mitchell JM","Metabolites","2020","2020/03/28","PMC7143220","","10.3390/metabo10030122"
"32198720","Metabolomics of sleep disorders in HIV: a narrative review","Balthazar M, Diallo I, Pak VM.","Sleep Breath. 2020 Dec;24(4):1333-1337. doi: 10.1007/s11325-019-01993-2. Epub 2020 Mar 20.","Balthazar M","Sleep Breath","2020","2020/03/22","PMC7502434","NIHMS1578615","10.1007/s11325-019-01993-2"
"32184236","A Solution to Antifolate Resistance in Group B Streptococcus: Untargeted Metabolomics Identifies Human Milk Oligosaccharide-Induced Perturbations That Result in Potentiation of Trimethoprim","Chambers SA, Moore RE, Craft KM, Thomas HC, Das R, Manning SD, Codreanu SG, Sherrod SD, Aronoff DM, McLean JA, Gaddy JA, Townsend SD.","mBio. 2020 Mar 17;11(2):e00076-20. doi: 10.1128/mBio.00076-20.","Chambers SA","mBio","2020","2020/03/19","PMC7078465","","10.1128/mBio.00076-20"
"32160915","Metabolomic profiling of metoprolol hypertension treatment reveals altered gut microbiota-derived urinary metabolites","Brocker CN, Velenosi T, Flaten HK, McWilliams G, McDaniel K, Shelton SK, Saben J, Krausz KW, Gonzalez FJ, Monte AA.","Hum Genomics. 2020 Mar 11;14(1):10. doi: 10.1186/s40246-020-00260-w.","Brocker CN","Hum Genomics","2020","2020/03/13","PMC7066769","","10.1186/s40246-020-00260-w"
"32153648","Metabolome Analysis Identified Okaramines in the Soybean Rhizosphere as a Legacy of Hairy Vetch","Sakurai N, Mardani-Korrani H, Nakayasu M, Matsuda K, Ochiai K, Kobayashi M, Tahara Y, Onodera T, Aoki Y, Motobayashi T, Komatsuzaki M, Ihara M, Shibata D, Fujii Y, Sugiyama A.","Front Genet. 2020 Feb 24;11:114. doi: 10.3389/fgene.2020.00114. eCollection 2020.","Sakurai N","Front Genet","2020","2020/03/11","PMC7049541","","10.3389/fgene.2020.00114"
"32148965","Early Pregnancy Serum Metabolite Profiles Associated with Hypertensive Disorders of Pregnancy in African American Women: A Pilot Study","Ferranti EP, Frediani JK, Mitchell R, Fernandes J, Li S, Jones DP, Corwin E, Dunlop AL.","J Pregnancy. 2020 Feb 19;2020:1515321. doi: 10.1155/2020/1515321. eCollection 2020.","Ferranti EP","J Pregnancy","2020","2020/03/10","PMC7049834","","10.1155/2020/1515321"
"32131411","Analysis and Simulation of Glioblastoma Cell Lines-Derived Extracellular Vesicles Metabolome","Čuperlović-Culf M, Khieu NH, Surendra A, Hewitt M, Charlebois C, Sandhu JK.","Metabolites. 2020 Mar 2;10(3):88. doi: 10.3390/metabo10030088.","Čuperlović-Culf M","Metabolites","2020","2020/03/06","PMC7142482","","10.3390/metabo10030088"
"32108467","Classification of Flavonoid Metabolomes via Data Mining and Quantification of Hydroxyl NMR Signals","Yu Y, Pauli GF, Huang L, Gan LS, van Breemen RB, Li D, McAlpine JB, Lankin DC, Chen SN.","Anal Chem. 2020 Apr 7;92(7):4954-4962. doi: 10.1021/acs.analchem.9b05084. Epub 2020 Mar 26.","Yu Y","Anal Chem","2020","2020/02/29","PMC7442116","NIHMS1608462","10.1021/acs.analchem.9b05084"
"32099562","A Metabolomic Investigation of the Effect of Eosin B on Game-tocyte of Plasmodium falciparum Using 1HNMR Spectroscopy","Sadeghi Tafreshi A, Zamani Z, Sabbaghian M, Khavari-Nejad RA, Arjmand M, Sadeghi S, Mohammadi M.","Iran J Parasitol. 2019 Oct-Dec;14(4):592-603.","Sadeghi Tafreshi A","Iran J Parasitol","2019","2020/02/27","PMC7028228","",""
"32098164","Higher Levels of Low Molecular Weight Sulfur Compounds and Homocysteine Thiolactone in the Urine of Autistic Children","Gątarek P, Rosiak A, Borowczyk K, Głowacki R, Kałużna-Czaplińska J.","Molecules. 2020 Feb 21;25(4):973. doi: 10.3390/molecules25040973.","Gątarek P","Molecules","2020","2020/02/27","PMC7070266","","10.3390/molecules25040973"
"32085644","Metabolic Reprogramming of Host Cells in Response to Enteroviral Infection","Cheng ML, Chien KY, Lai CH, Li GJ, Lin JF, Ho HY.","Cells. 2020 Feb 18;9(2):473. doi: 10.3390/cells9020473.","Cheng ML","Cells","2020","2020/02/23","PMC7072837","","10.3390/cells9020473"
"32080300","A salivary metabolite signature that reflects gingival host-microbe interactions: instability predicts gingivitis susceptibility","Fernandez-Gutierrez MM, Imangaliyev S, Prodan A, Loos BG, Keijser BJF, Kleerebezem M.","Sci Rep. 2020 Feb 20;10(1):3008. doi: 10.1038/s41598-020-59988-z.","Fernandez-Gutierrez MM","Sci Rep","2020","2020/02/22","PMC7033112","","10.1038/s41598-020-59988-z"
"32065337","Vanillin and vanillic acid modulate antioxidant defense system via amelioration of metabolic complications linked to Fe(2+)-induced brain tissues damage","Salau VF, Erukainure OL, Ibeji CU, Olasehinde TA, Koorbanally NA, Islam MS.","Metab Brain Dis. 2020 Jun;35(5):727-738. doi: 10.1007/s11011-020-00545-y. Epub 2020 Feb 17.","Salau VF","Metab Brain Dis","2020","2020/02/18","","","10.1007/s11011-020-00545-y"
"32047921","Urine Metabolite Profiles and Nutrient Intake Based on 4-Day Weighed Food Diary in Habitual Vegans, Vegetarians, and Omnivores","Lindqvist HM, Rådjursöga M, Torstensson T, Jansson L, Ellegård L, Winkvist A.","J Nutr. 2021 Jan 4;151(1):30-39. doi: 10.1093/jn/nxaa019.","Lindqvist HM","J Nutr","2021","2020/02/13","PMC7779212","","10.1093/jn/nxaa019"
"32034255","Plasma lipid profile associates with the improvement of psychological well-being in individuals with perceived stress symptoms","Noerman S, Klåvus A, Järvelä-Reijonen E, Karhunen L, Auriola S, Korpela R, Lappalainen R, Kujala UM, Puttonen S, Kolehmainen M, Hanhineva K.","Sci Rep. 2020 Feb 7;10(1):2143. doi: 10.1038/s41598-020-59051-x.","Noerman S","Sci Rep","2020","2020/02/09","PMC7005736","","10.1038/s41598-020-59051-x"
"32025330","Metabolomic biomarkers are associated with mortality in patients with cirrhosis caused by primary biliary cholangitis or primary sclerosing cholangitis","Mindikoglu AL, Coarfa C, Opekun AR, Shah VH, Arab JP, Lazaridis KN, Putluri N, Ambati CR, Robertson MJ, Devaraj S, Jalal PK, Rana A, Goss JA, Dowling TC, Weir MR, Seliger SL, Raufman JP, Bernard DW, Vierling JM.","Future Sci OA. 2019 Dec 17;6(2):FSO441. doi: 10.2144/fsoa-2019-0124.","Mindikoglu AL","Future Sci OA","2019","2020/02/07","PMC6997913","","10.2144/fsoa-2019-0124"
"32025163","Characterisation of the Serum Metabolic Signature of Cholangiocarcinoma in a United Kingdom Cohort","Alsaleh M, Leftley Z, Barbera TA, Koomson LK, Zabron A, Crossey MME, Reeves HL, Cramp M, Ryder S, Greer S, Prince M, Sithithaworn P, Shariff M, Khuntikeo N, Loilome W, Yongvanit P, Shen YL, Cox IJ, Williams R, Wadsworth CA, Holmes E, Nash K, Taylor-Robinson SD.","J Clin Exp Hepatol. 2020 Jan-Feb;10(1):17-29. doi: 10.1016/j.jceh.2019.06.001. Epub 2019 Jun 15.","Alsaleh M","J Clin Exp Hepatol","2020","2020/02/07","PMC6995894","","10.1016/j.jceh.2019.06.001"
"32024143","Untargeted Metabolomics for Metabolic Diagnostic Screening with Automated Data Interpretation Using a Knowledge-Based Algorithm","Haijes HA, van der Ham M, Prinsen HCMT, Broeks MH, van Hasselt PM, de Sain-van der Velden MGM, Verhoeven-Duif NM, Jans JJM.","Int J Mol Sci. 2020 Feb 1;21(3):979. doi: 10.3390/ijms21030979.","Haijes HA","Int J Mol Sci","2020","2020/02/07","PMC7037085","","10.3390/ijms21030979"
"32014010","Gut metabolomics profiling of non-small cell lung cancer (NSCLC) patients under immunotherapy treatment","Botticelli A, Vernocchi P, Marini F, Quagliariello A, Cerbelli B, Reddel S, Del Chierico F, Di Pietro F, Giusti R, Tomassini A, Giampaoli O, Miccheli A, Zizzari IG, Nuti M, Putignani L, Marchetti P.","J Transl Med. 2020 Feb 3;18(1):49. doi: 10.1186/s12967-020-02231-0.","Botticelli A","J Transl Med","2020","2020/02/05","PMC6998840","","10.1186/s12967-020-02231-0"
"32002781","Predicting octanol/water partition coefficients for the SAMPL6 challenge using the SM12, SM8, and SMD solvation models","Ouimet JA, Paluch AS.","J Comput Aided Mol Des. 2020 May;34(5):575-588. doi: 10.1007/s10822-020-00293-2. Epub 2020 Jan 30.","Ouimet JA","J Comput Aided Mol Des","2020","2020/02/01","","","10.1007/s10822-020-00293-2"
"31998283","Absence of the Caspases 1/11 Modulates Liver Global Lipid Profile and Gut Microbiota in High-Fat-Diet-Induced Obese Mice","de Sant'Ana LP, Ribeiro DJS, Martins AMA, Dos Santos FN, Corrêa R, Almeida RDN, Eberlin MN, Maurice CF, Magalhães KG.","Front Immunol. 2020 Jan 9;10:2926. doi: 10.3389/fimmu.2019.02926. eCollection 2019.","de Sant'Ana LP","Front Immunol","2020","2020/01/31","PMC6962112","","10.3389/fimmu.2019.02926"
"31992792","A serum metabolomics study of patients with nAMD in response to anti-VEGF therapy","Gao Y, Teo YCK, Beuerman RW, Wong TY, Zhou L, Cheung CMG.","Sci Rep. 2020 Jan 28;10(1):1341. doi: 10.1038/s41598-020-58346-3.","Gao Y","Sci Rep","2020","2020/01/30","PMC6987119","","10.1038/s41598-020-58346-3"
"31980557","Integrative Metabolic Pathway Analysis Reveals Novel Therapeutic Targets in Osteoarthritis","Rocha B, Cillero-Pastor B, Eijkel G, Calamia V, Fernandez-Puente P, Paine MRL, Ruiz-Romero C, Heeren RMA, Blanco FJ.","Mol Cell Proteomics. 2020 Apr;19(4):574-588. doi: 10.1074/mcp.RA119.001821. Epub 2020 Jan 24.","Rocha B","Mol Cell Proteomics","2020","2020/01/26","PMC7124476","","10.1074/mcp.RA119.001821"
"31966693","Activated corticosterone synthetic pathway is involved in poor responses to re-oxygenation after prolonged hypoxia","Liu C, Chen J, Liu B, Liao WT, Liu J, Xu G, Sun BD, Zhang EL, Gao YQ.","Int J Clin Exp Pathol. 2017 Aug 1;10(8):8414-8423. eCollection 2017.","Liu C","Int J Clin Exp Pathol","2017","2020/01/23","PMC6965453","",""
